id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_ruas_jalan;kondisi;panjang_jalan;satuan;tahun
594;15;JAMBI;1572;SIMP. DEBAI DUSUN BARU BATAS KOTA SUNGAI PENUH SIMP. 4. SEBUKAR;RUSAK BERAT;0;KILOMETER;2024
595;15;JAMBI;1502;SIMP. MARGOYOSO SUMBER AGUNG AIR HITAM/SIMP. MENTAWAK;RUSAK BERAT;22,4;KILOMETER;2024
596;15;JAMBI;1502;SIMP. PULAU. RENGAS  MUARA SIAU;RUSAK BERAT;0,4;KILOMETER;2024
597;15;JAMBI;1502;MUARA SIAU DUSUN TUO ;RUSAK BERAT;0,2;KILOMETER;2024
598;15;JAMBI;1502;DUSUN TUO JANGKAT ;RUSAK BERAT;0;KILOMETER;2024
599;15;JAMBI;1502;SIMPANG MASURAI KOTO TAPUS;RUSAK BERAT;17,4;KILOMETER;2024
600;15;JAMBI;1503;SIMP. PELAWAN SEI. SALAK ;RUSAK BERAT;0;KILOMETER;2024
601;15;JAMBI;1503;SEI. SALAK PEKAN GEDANG/ BATANG ASAI.;RUSAK BERAT;11;KILOMETER;2024
602;15;JAMBI;1503;PEKAN GEDANG/BATANG ASAI MA. TALANG JANGKAT                      ;RUSAK BERAT;37,2;KILOMETER;2024
603;15;JAMBI;1503;SIMP. PAUH AIR HITAM/SIMP. MENTAWAK;RUSAK BERAT;9,08;KILOMETER;2024
604;15;JAMBI;1571;JLN. RADEN MATTAHER;RUSAK BERAT;0;KILOMETER;2024
605;15;JAMBI;1571;JL. RANGKAYO HITAM JL. ABDUL KARTAWIRANA JL. RANGKAYO PINGAI JL. SENTOT ALIBASA;RUSAK BERAT;0;KILOMETER;2024
606;15;JAMBI;1571;JLN. DR. SETIA BUDI JLN. KH. HASIM ASHARI JLN. PANGERAN DIPONEGORO;RUSAK BERAT;0;KILOMETER;2024
607;15;JAMBI;1571;JLN. GAJAH MADA JLN. HAYAM WURUK;RUSAK BERAT;0;KILOMETER;2024
608;15;JAMBI;1571;JLN.KOL. POLISI M. TAHER JLN. GR. DJAMIN DT. BAGINDO JLN. KOL. POL.AHMAD BASTARI JLN. BRIGJEND.KATAMSO;RUSAK BERAT;0,269;KILOMETER;2024
609;15;JAMBI;1571;JLN. HOS COKRO AMINOTO;RUSAK BERAT;0;KILOMETER;2024
610;15;JAMBI;1571;JLN. SLAMET RIYADI JLN. URIP SUMOHARJO;RUSAK BERAT;0;KILOMETER;2024
611;15;JAMBI;1571;JLN. PROF.DR.SRI SOEDEWI, MS JLN. YUSUF SINGEDEKANE JLN. H.A.MANAP JL. ARIEF RAHMAN HAKIM;RUSAK BERAT;0;KILOMETER;2024
612;15;JAMBI;1571;JLN. JEND.A. YANI JLN. JEND.MT. HARYONO JLN. MAYJEND SUTOYO;RUSAK BERAT;0;KILOMETER;2024
613;15;JAMBI;1571;JLN. ADE IRMA SURYANI JLN. DR.SIWABESI JLN. KH. ABDUL MALIK JAMBI;RUSAK BERAT;0;KILOMETER;2024
614;15;JAMBI;1571;JLN. JEND. BASUKI RAHMAT JLN. H. AGUS SALIM JLN. H. ADAM MALIK;RUSAK BERAT;0;KILOMETER;2024
615;15;JAMBI;1571;JLN.ABDUL RAHMAN SALEH;RUSAK BERAT;0;KILOMETER;2024
616;15;JAMBI;1571;JLN. KAPTEN PATTIMURA JLN. KAPTEN BAKARUDDIN;RUSAK BERAT;0;KILOMETER;2024
617;15;JAMBI;1571;JLN. KOL. ABUNJANI JLN. SUMANTRI BROJONEGORO;RUSAK BERAT;0;KILOMETER;2024
618;15;JAMBI;1571;JLN. SUKARNO HATTA;RUSAK BERAT;0;KILOMETER;2024
619;15;JAMBI;1571;JLN. BANDARA SULTAN THAHA SYAIFUDDIN LINGKAR TIMUR;RUSAK BERAT;0;KILOMETER;2024
620;15;JAMBI;1571;JLN.HJ. NURIJAH/JALAN JEPANG JALAN LINGKAR UTARA KOTA JAMBI;RUSAK BERAT;5,112;KILOMETER;2024
