id;kode_provinsi ;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;data_pokok;tahun_ajaran;status;jenjang_pendidikan;jumlah
552;15;JAMBI;1506;150603;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
553;15;JAMBI;1506;150608;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
554;15;JAMBI;1506;150608;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
555;15;JAMBI;1506;150608;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
556;15;JAMBI;1506;150608;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
557;15;JAMBI;1506;150608;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
558;15;JAMBI;1506;150608;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
559;15;JAMBI;1506;150610;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
560;15;JAMBI;1506;150610;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
561;15;JAMBI;1506;150610;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
562;15;JAMBI;1506;150610;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
563;15;JAMBI;1506;150610;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
564;15;JAMBI;1506;150610;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
565;15;JAMBI;1506;150613;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
566;15;JAMBI;1506;150613;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
567;15;JAMBI;1506;150613;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
568;15;JAMBI;1506;150613;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
569;15;JAMBI;1506;150613;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
570;15;JAMBI;1506;150613;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
571;15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
572;15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
573;15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
574;15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
575;15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
576;15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
577;15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
578;15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
579;15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;5
580;15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;5
581;15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
582;15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
583;15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
584;15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
585;15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
586;15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
587;15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
588;15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
589;15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
590;15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
591;15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
592;15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
593;15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
594;15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
595;15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
596;15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
597;15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
598;15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
599;15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
600;15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
601;15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
602;15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
603;15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
604;15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
605;15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
606;15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
607;15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
608;15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
609;15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
610;15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
611;15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
612;15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
613;15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
614;15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
615;15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
616;15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
617;15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
618;15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
619;15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
620;15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
621;15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
622;15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
623;15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
624;15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
625;15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
626;15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
627;15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
628;15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
629;15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
630;15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
631;15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
632;15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
633;15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
634;15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
635;15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
636;15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
637;15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
638;15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
639;15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
640;15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
641;15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
642;15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
643;15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
644;15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
645;15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
646;15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
647;15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
648;15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
649;15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
650;15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
651;15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
652;15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
653;15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
654;15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
655;15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
656;15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
657;15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
658;15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
659;15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
660;15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
661;15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
662;15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
663;15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
664;15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;15
665;15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
666;15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
667;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
668;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
669;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
670;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
671;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
672;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
673;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
674;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
675;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;4
676;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
677;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
678;15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
679;15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
680;15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
681;15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
682;15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
683;15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
684;15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
685;15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
686;15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
687;15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
688;15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
689;15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
690;15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
691;15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
692;15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
693;15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
694;15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
695;15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
696;15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
697;15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
698;15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
699;15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
700;15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
701;15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
702;15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
703;15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
704;15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
705;15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;4
706;15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
707;15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
708;15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
709;15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
710;15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
711;15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
712;15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
713;15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
714;15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
715;15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
716;15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
717;15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
718;15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
719;15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
720;15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
721;15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
722;15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
723;15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
724;15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
725;15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
726;15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
727;15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
728;15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
729;15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
730;15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
731;15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
732;15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
733;15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
734;15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
735;15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
736;15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;7
737;15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
738;15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;5
739;15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
740;15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
741;15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
742;15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
743;15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
744;15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
745;15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
746;15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
747;15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
748;15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
749;15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
750;15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;3
751;15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
752;15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;2
753;15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
754;15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
755;15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
756;15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;4
757;15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
758;15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
759;15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
760;15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
761;15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
762;15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
763;15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
764;15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
765;15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
766;15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
767;15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
768;15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
769;15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
770;15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
771;15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
772;15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
773;15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
774;15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
775;15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
776;15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
777;15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
778;15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
779;15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
780;15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
781;15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
782;15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
783;15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
784;15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
785;15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
786;15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
787;15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
788;15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
789;15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
790;15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;5
791;15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
792;15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
793;15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
794;15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
795;15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
796;15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
797;15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
798;15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
799;15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
800;15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
801;15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
802;15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
803;15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
804;15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
805;15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
806;15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
807;15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
808;15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
809;15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
810;15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
811;15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
812;15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
813;15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
814;15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
815;15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
816;15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
817;15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
818;15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
819;15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
820;15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
821;15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
822;15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
823;15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
824;15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
825;15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
826;15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
827;15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
828;15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
829;15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
