id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah,tahun
482,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,PEREKAMAN KTP,REKAM KTP,JIWA,1,8484,2022
483,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,9353,2022
484,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,PEREKAMAN KTP,REKAM KTP,JIWA,1,35639,2022
485,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,11446,2022
486,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,PEREKAMAN KTP,REKAM KTP,JIWA,1,6511,2022
487,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,PEREKAMAN KTP,REKAM KTP,JIWA,1,8006,2022
488,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,PEREKAMAN KTP,REKAM KTP,JIWA,1,8943,2022
489,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,PEREKAMAN KTP,REKAM KTP,JIWA,1,12964,2022
490,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,PEREKAMAN KTP,REKAM KTP,JIWA,1,7757,2022
491,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,PEREKAMAN KTP,REKAM KTP,JIWA,1,7310,2022
492,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,PEREKAMAN KTP,REKAM KTP,JIWA,1,8155,2022
493,15,JAMBI,1502,MERANGIN,150202,BANGKO,PEREKAMAN KTP,REKAM KTP,JIWA,1,34105,2022
494,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,PEREKAMAN KTP,REKAM KTP,JIWA,1,8050,2022
495,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,PEREKAMAN KTP,REKAM KTP,JIWA,1,8196,2022
496,15,JAMBI,1502,MERANGIN,150201,JANGKAT,PEREKAMAN KTP,REKAM KTP,JIWA,1,7048,2022
497,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,PEREKAMAN KTP,REKAM KTP,JIWA,1,6897,2022
498,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,PEREKAMAN KTP,REKAM KTP,JIWA,1,10872,2022
499,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,10000,2022
500,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,PEREKAMAN KTP,REKAM KTP,JIWA,1,7422,2022
501,15,JAMBI,1502,MERANGIN,150211,NALO TATAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,12577,2022
502,15,JAMBI,1502,MERANGIN,150206,PAMENANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,24420,2022
503,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,PEREKAMAN KTP,REKAM KTP,JIWA,1,12607,2022
504,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,7435,2022
505,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,PEREKAMAN KTP,REKAM KTP,JIWA,1,4789,2022
506,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,10387,2022
507,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,PEREKAMAN KTP,REKAM KTP,JIWA,1,9206,2022
508,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,PEREKAMAN KTP,REKAM KTP,JIWA,1,7529,2022
509,15,JAMBI,1502,MERANGIN,150205,TABIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,20615,2022
510,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,PEREKAMAN KTP,REKAM KTP,JIWA,1,6707,2022
511,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,6619,2022
512,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,PEREKAMAN KTP,REKAM KTP,JIWA,1,5939,2022
513,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,21045,2022
514,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,PEREKAMAN KTP,REKAM KTP,JIWA,1,5610,2022
515,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,PEREKAMAN KTP,REKAM KTP,JIWA,1,6008,2022
516,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,PEREKAMAN KTP,REKAM KTP,JIWA,1,3564,2022
517,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,12107,2022
518,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,PEREKAMAN KTP,REKAM KTP,JIWA,1,10110,2022
519,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,PEREKAMAN KTP,REKAM KTP,JIWA,1,49325,2022
520,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,PEREKAMAN KTP,REKAM KTP,JIWA,1,18546,2022
521,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,PEREKAMAN KTP,REKAM KTP,JIWA,1,43043,2022
522,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,PEREKAMAN KTP,REKAM KTP,JIWA,1,16160,2022
523,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,PEREKAMAN KTP,REKAM KTP,JIWA,1,30350,2022
524,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,32861,2022
525,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,PEREKAMAN KTP,REKAM KTP,JIWA,1,21011,2022
526,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,PEREKAMAN KTP,REKAM KTP,JIWA,1,51312,2022
527,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,PEREKAMAN KTP,REKAM KTP,JIWA,1,9944,2022
528,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,PEREKAMAN KTP,REKAM KTP,JIWA,1,17722,2022
529,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,PEREKAMAN KTP,REKAM KTP,JIWA,1,12661,2022
530,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,PEREKAMAN KTP,REKAM KTP,JIWA,1,14392,2022
531,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,8878,2022
532,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,PEREKAMAN KTP,REKAM KTP,JIWA,1,12260,2022
533,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,PEREKAMAN KTP,REKAM KTP,JIWA,1,16076,2022
534,15,JAMBI,1503,SAROLANGUN,15030,MANDIANGIN TIMUR,PEREKAMAN KTP,REKAM KTP,JIWA,1,9100,2022
535,15,JAMBI,1503,SAROLANGUN,150304,PAUH,PEREKAMAN KTP,REKAM KTP,JIWA,1,16392,2022
536,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,23660,2022
537,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,PEREKAMAN KTP,REKAM KTP,JIWA,1,38474,2022
538,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,PEREKAMAN KTP,REKAM KTP,JIWA,1,28115,2022
539,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,PEREKAMAN KTP,REKAM KTP,JIWA,1,21569,2022
540,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,PEREKAMAN KTP,REKAM KTP,JIWA,1,20409,2022
541,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,PEREKAMAN KTP,REKAM KTP,JIWA,1,13325,2022
542,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,PEREKAMAN KTP,REKAM KTP,JIWA,1,9728,2022
543,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,PEREKAMAN KTP,REKAM KTP,JIWA,1,10945,2022
544,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,PEREKAMAN KTP,REKAM KTP,JIWA,1,7099,2022
545,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,PEREKAMAN KTP,REKAM KTP,JIWA,1,18782,2022
546,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,PEREKAMAN KTP,REKAM KTP,JIWA,1,10414,2022
547,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,PEREKAMAN KTP,REKAM KTP,JIWA,1,6565,2022
548,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,18003,2022
549,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,PEREKAMAN KTP,REKAM KTP,JIWA,1,23776,2022
550,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,51777,2022
551,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,PEREKAMAN KTP,REKAM KTP,JIWA,1,9782,2022
552,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,PEREKAMAN KTP,REKAM KTP,JIWA,1,7596,2022
553,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,12196,2022
554,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,PEREKAMAN KTP,REKAM KTP,JIWA,1,18918,2022
555,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,PEREKAMAN KTP,REKAM KTP,JIWA,1,10614,2022
556,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,PEREKAMAN KTP,REKAM KTP,JIWA,1,19254,2022
557,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,PEREKAMAN KTP,REKAM KTP,JIWA,1,11751,2022
558,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,PEREKAMAN KTP,REKAM KTP,JIWA,1,15461,2022
559,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,PEREKAMAN KTP,REKAM KTP,JIWA,1,23744,2022
560,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,19067,2022
561,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,PEREKAMAN KTP,REKAM KTP,JIWA,1,18585,2022
562,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,PEREKAMAN KTP,REKAM KTP,JIWA,1,9334,2022
563,15,JAMBI,1509,TEBO,150912,MUARA TABIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,12681,2022
564,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,PEREKAMAN KTP,REKAM KTP,JIWA,1,46138,2022
565,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,17589,2022
566,15,JAMBI,1509,TEBO,150907,RIMBO ULU,PEREKAMAN KTP,REKAM KTP,JIWA,1,27794,2022
567,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,PEREKAMAN KTP,REKAM KTP,JIWA,1,7371,2022
568,15,JAMBI,1509,TEBO,150905,SUMAY,PEREKAMAN KTP,REKAM KTP,JIWA,1,16658,2022
569,15,JAMBI,1509,TEBO,150902,TEBO ILIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,20558,2022
570,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,PEREKAMAN KTP,REKAM KTP,JIWA,1,28384,2022
571,15,JAMBI,1509,TEBO,150903,TEBO ULU,PEREKAMAN KTP,REKAM KTP,JIWA,1,24749,2022
572,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,18561,2022
573,15,JAMBI,1509,TEBO,150906,VII KOTO,PEREKAMAN KTP,REKAM KTP,JIWA,1,13743,2022
574,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,PEREKAMAN KTP,REKAM KTP,JIWA,1,12960,2022
575,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,4095,2022
576,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,PEREKAMAN KTP,BELUM REKAM,JIWA,1,2540,2022
577,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,698,2022
578,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,4793,2022
579,15,JAMBI,1504,BATANGHARI,150401,MERSAM,PEREKAMAN KTP,BELUM REKAM,JIWA,1,2303,2022
580,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,3742,2022
581,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,1910,2022
582,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,2707,2022
583,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,71,2022
584,15,JAMBI,1508,BUNGO,150811,BATHIN III,PEREKAMAN KTP,BELUM REKAM,JIWA,1,224,2022
585,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,114,2022
586,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,115,2022
587,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,221,2022
588,15,JAMBI,1508,BUNGO,150804,JUJUHAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,172,2022
589,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,80,2022
590,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,153,2022
591,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,PEREKAMAN KTP,BELUM REKAM,JIWA,1,137,2022
592,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,208,2022
593,15,JAMBI,1508,BUNGO,150806,PELEPAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,366,2022
594,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,392,2022
595,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,106,2022
596,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,288,2022
597,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,PEREKAMAN KTP,BELUM REKAM,JIWA,1,203,2022
598,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,PEREKAMAN KTP,BELUM REKAM,JIWA,1,245,2022
599,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,132,2022
600,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,85,2022
601,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,70,2022
602,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,159,2022
603,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,100,2022
604,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,127,2022
605,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,154,2022
606,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,135,2022
607,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,124,2022
608,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,117,2022
609,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,PEREKAMAN KTP,BELUM REKAM,JIWA,1,87,2022
610,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,128,2022
611,15,JAMBI,1501,KERINCI,150109,KAYU ARO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,179,2022
612,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,163,2022
613,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,118,2022
614,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,96,2022
615,15,JAMBI,1501,KERINCI,150116,SIULAK,PEREKAMAN KTP,BELUM REKAM,JIWA,1,168,2022
616,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,106,2022
617,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,PEREKAMAN KTP,BELUM REKAM,JIWA,1,92,2022
618,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,1154,2022
619,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,454,2022
620,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,PEREKAMAN KTP,BELUM REKAM,JIWA,1,148,2022
621,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,613,2022
622,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,665,2022
623,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,594,2022
624,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,782,2022
625,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,1083,2022
626,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,113,2022
627,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,132,2022
628,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,PEREKAMAN KTP,BELUM REKAM,JIWA,1,511,2022
629,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,837,2022
630,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,781,2022
631,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,398,2022
632,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,580,2022
633,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,747,2022
634,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,PEREKAMAN KTP,BELUM REKAM,JIWA,1,275,2022
635,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,555,2022
636,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,391,2022
637,15,JAMBI,1502,MERANGIN,150202,BANGKO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,389,2022
638,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,92,2022
639,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,102,2022
640,15,JAMBI,1502,MERANGIN,150201,JANGKAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,90,2022
641,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,88,2022
642,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,132,2022
643,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,120,2022
644,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,104,2022
645,15,JAMBI,1502,MERANGIN,150211,NALO TATAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,176,2022
646,15,JAMBI,1502,MERANGIN,150206,PAMENANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,320,2022
647,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,150,2022
648,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,90,2022
649,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,68,2022
650,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,103,2022
651,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,PEREKAMAN KTP,BELUM REKAM,JIWA,1,134,2022
652,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,106,2022
653,15,JAMBI,1502,MERANGIN,150205,TABIR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,302,2022
654,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,108,2022
655,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,75,2022
656,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,PEREKAMAN KTP,BELUM REKAM,JIWA,1,70,2022
657,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,261,2022
658,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,74,2022
659,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,78,2022
660,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,42,2022
661,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,165,2022
662,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,PEREKAMAN KTP,BELUM REKAM,JIWA,1,129,2022
663,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,PEREKAMAN KTP,BELUM REKAM,JIWA,1,621,2022
664,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,167,2022
665,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,PEREKAMAN KTP,BELUM REKAM,JIWA,1,470,2022
666,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,182,2022
667,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,308,2022
668,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,451,2022
669,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,234,2022
670,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,PEREKAMAN KTP,BELUM REKAM,JIWA,1,560,2022
671,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,PEREKAMAN KTP,BELUM REKAM,JIWA,1,94,2022
672,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,PEREKAMAN KTP,BELUM REKAM,JIWA,1,225,2022
673,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,PEREKAMAN KTP,BELUM REKAM,JIWA,1,197,2022
674,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,PEREKAMAN KTP,BELUM REKAM,JIWA,1,182,2022
675,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,PEREKAMAN KTP,BELUM REKAM,JIWA,1,159,2022
676,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,182,2022
677,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,208,2022
678,15,JAMBI,1503,SAROLANGUN,15030,MANDIANGIN TIMUR,PEREKAMAN KTP,BELUM REKAM,JIWA,1,73,2022
679,15,JAMBI,1503,SAROLANGUN,150304,PAUH,PEREKAMAN KTP,BELUM REKAM,JIWA,1,222,2022
680,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,281,2022
681,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,PEREKAMAN KTP,BELUM REKAM,JIWA,1,437,2022
682,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,PEREKAMAN KTP,BELUM REKAM,JIWA,1,335,2022
683,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,PEREKAMAN KTP,BELUM REKAM,JIWA,1,978,2022
684,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,PEREKAMAN KTP,BELUM REKAM,JIWA,1,620,2022
