no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;Day of tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
380;15;JAMBI;1571;KOTA JAMBI;JOSS JAMBI;3005230079482;05/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Syailendra Lrg Hidayat
381;15;JAMBI;1505;MUARO JAMBI;KAYANA TOUR AND TRAVEL;3005230087128;05/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Villa Duren Mas
382;15;JAMBI;1571;KOTA JAMBI;FATHAN UTAMA JAYA;3005230114815;05/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Di. Panjaitan Lorong Panduman No. 049
383;15;JAMBI;1571;KOTA JAMBI;BINTANG JAYA EKSPEDISI;3105230011459;05/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lingkar Barat Lrg. Keluarga Kitek
384;15;JAMBI;1571;KOTA JAMBI;TRIO PANGAN JAYA;3105230015026;05/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Gr. Datuk Jamin Bagindo Nomor : 7 C
385;15;JAMBI;1502;MERANGIN;PUTRA PERINTIS UTAMA;3105230017256;05/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Koto Indah
386;15;JAMBI;1571;KOTA JAMBI;TRIO PANGAN BERSAMA;3105230023556;05/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Gr. Datuk Jamin Bagindo No. 7C
387;15;JAMBI;1506;TANJUNG JABUNG BARAT;DI NUR MANDIRI;3105230056507;05/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kh Dewantara
388;15;JAMBI;1508;BUNGO;JA KONSTRUKSI;0106230029494;06/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. H.A Manap Lrg. Srikaya No. 063
389;15;JAMBI;1504;BATANGHARI;NAZRIL ILHAM;0106230038685;06/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Simpang Sungai Rengas
390;15;JAMBI;1506;TANJUNG JABUNG BARAT;INTAN MAHKOTA BORNEO;0206230022881;06/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Pepadaan
391;15;JAMBI;1571;KOTA JAMBI;JAMBI PATRA TAMA;0306230017098;06/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Sersan Darpin
392;15;JAMBI;1502;MERANGIN;BUDIDAYA GAHARU UTAMA SEJAHTERA;0406230005197;06/04/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Manau
393;15;JAMBI;1571;KOTA JAMBI;NUSA INDOTAMA;0506230083974;06/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Gajah Mada No 89
394;15;JAMBI;1571;KOTA JAMBI;BANGUN PUTRI TORANG;0506230095933;06/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jendral A. Thalib Nomor 14
395;15;JAMBI;1571;KOTA JAMBI;JAYA BERSAMA ENERGI;0606230045554;06/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Haji Muhammad Yusuf Nasri No. 39
396;15;JAMBI;1502;MERANGIN;BATANG TABIR;0606230052844;06/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kelurahan Mampun
397;15;JAMBI;1571;KOTA JAMBI;PANEN LESTARI MULIA;0606230057291;06/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Pakis 3, No 10
398;15;JAMBI;1571;KOTA JAMBI;PAVAMI GEMILANG ABADI;0606230094292;06/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sumantri Brojonegoro No. 04
399;15;JAMBI;1571;KOTA JAMBI;SENTRAL USAHA LINTAS ANAK NEGERI JAMBI;0606230133473;06/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kebon Daging
400;15;JAMBI;1508;BUNGO;MAJU MAKMUR RAYA;0706230023819;06/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lebai Hasan
401;15;JAMBI;1571;KOTA JAMBI;KLIK ANUGERAH CIPTAREKA;0706230089556;06/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Raden Wijaya Nomor 50
402;15;JAMBI;1571;KOTA JAMBI;WIRATAMA KARYA MANDIRI;0806230012989;06/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Raden Bachsan Siagian
403;15;JAMBI;1503;SAROLANGUN;SUNDA SADULUR JAYA;0806230025339;06/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera Km 2
404;15;JAMBI;1571;KOTA JAMBI;AGRO SENANG SEJAHTERA;0806230044915;06/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sentot Ali Basa Nomor 45
405;15;JAMBI;1571;KOTA JAMBI;ANUGERAH SAMUDRA NUSANTARA;0806230094777;06/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. H. Badar 
406;15;JAMBI;1502;MERANGIN;SIMBERS JAYA PRATAMA;0906230013607;06/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Kapas, Rt 004, Rw 002, Bangko, Merangin, Jambi
407;15;JAMBI;1505;MUARO JAMBI;LOMBOK JAYA ABADI;0906230080571;06/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Bukit Baling
408;15;JAMBI;1502;MERANGIN;PUTRA RADEN;0906230094363;06/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Btn Mutiara Land, Blok N, Nomor  01
409;15;JAMBI;1571;KOTA JAMBI;RAKA BEAUTY CARE;0906230114069;06/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ir. H. Juanda
410;15;JAMBI;1571;KOTA JAMBI;PANDAWA MEDIA SOLUSINDO;1106230002087;06/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Dr Purwadi ,Lrg Pandawa, No:19
411;15;JAMBI;1507;TANJUNG JABUNG TIMUR;IMAN JAYA SABAK;1106230036392;06/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pasar Rano
412;15;JAMBI;1571;KOTA JAMBI;MUARA JAMBI CORPORATION;1206230012517;06/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Tarmizi Kadir No. 01
413;15;JAMBI;1506;TANJUNG JABUNG BARAT;AUDY N CO;1206230021868;06/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Btn Permata Biru
414;15;JAMBI;1571;KOTA JAMBI;SEMAR WIBAWA;1206230068523;06/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Selatan 
415;15;JAMBI;1571;KOTA JAMBI;CAKRAWALA BERSAUDARA MANDIRI;1306230030678;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Barau-Barau 1 Thehock, Nomor 47
416;15;JAMBI;1571;KOTA JAMBI;DANISH PERKASA KONSTRUKSI;1306230060863;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kompol A Bastari Nomor 48
417;15;JAMBI;1505;MUARO JAMBI;FORTUNA URUG UTAMA;1306230063394;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari 3, Blok U2, No. 3
418;15;JAMBI;1571;KOTA JAMBI;YUMNA GELATO AND SNACKS;1306230113186;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jend. A. Thalib Nomor 14
419;15;JAMBI;1571;KOTA JAMBI;ARRA JAYA;1306230119194;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Lirik Perumahan Mutiara Residence No. D 4
420;15;JAMBI;1501;KERINCI;SANUM JAYA;1306230120215;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Belui Tinggi
421;15;JAMBI;1501;KERINCI;ABBIYU BANGUN KONSTRUKSI;1306230147048;06/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Pasar Senin (Dahulu Senimpik)
422;15;JAMBI;1571;KOTA JAMBI;CAKRAWALA JAMBI;1406230098295;06/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Patimura, Lrg. Rd. Abdurahman
423;15;JAMBI;1571;KOTA JAMBI;ALJABBAR MENTARI;1406230108946;06/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Pattimura, N0 33, Lrg Mesjid
424;15;JAMBI;1503;SAROLANGUN;PURNAMA PERSADA UTAMA;1406230129571;06/14/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Raya Simpang Pitko Km 2
425;15;JAMBI;1571;KOTA JAMBI;TUNAS ORBIT PRATAMA;1506230090352;06/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Selatan Nomor 138
426;15;JAMBI;1571;KOTA JAMBI;BAYU MOTOR GROUP;1606230041029;06/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sumatera Lrg. Muria No.01
427;15;JAMBI;1572;KOTA SUNGAI PENUH;APDI AUTO GALLERY;1606230059856;06/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Depati Parbo, Desa Karya Bakti, Kecamatan Pondok Tinggi, Kota Sungai Penuh
428;15;JAMBI;1571;KOTA JAMBI;ENERGY TRISULA CONSULTING;1606230104832;06/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap); Jalan Sunan Gunung Jati
429;15;JAMBI;1508;BUNGO;DAPAT BERSAMA SAMA;1906230114342;06/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Diponegoro
430;15;JAMBI;1508;BUNGO;SELISIH BERSAMA;1906230127324;06/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Diponegoro
431;15;JAMBI;1571;KOTA JAMBI;BINAR BERKAH NUSANTARA;1906230137325;06/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Mustika
432;15;JAMBI;1506;TANJUNG JABUNG BARAT;MUTIARA HITAM MH;1906230141825;06/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Kh,Dewantara Lorong Mangga
433;15;JAMBI;1571;KOTA JAMBI;KARYA INDAH GRUP;2006230029708;06/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Damai Bersama
434;15;JAMBI;1571;KOTA JAMBI;KEMBANG DESA NUSANTARA;2006230070491;06/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Hayam Wuruk
435;15;JAMBI;1571;KOTA JAMBI;VICTORY GOLD;2006230101032;06/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Veteran Nomor 36
436;15;JAMBI;1571;KOTA JAMBI;MITRA PERKASA BERSAMA;2006230116749;06/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kenari I Nomor 3 A
437;15;JAMBI;1571;KOTA JAMBI;ARKHAN BERKAH SEJAHTERA;2006230122002;06/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Beringin Ii No. 101
438;15;JAMBI;1508;BUNGO;DERMA ESTETIK GRUP;2206230080108;06/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Baharuddin Yahya Nomor 19
439;15;JAMBI;1571;KOTA JAMBI;ANUGERAH DJAYA UTAMA;2206230135394;06/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Bhayangkara No. 20
440;15;JAMBI;1571;KOTA JAMBI;BANJAR BARU TEKNIK RJ;2206230148582;06/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kh. Ahmad Madjid
441;15;JAMBI;1571;KOTA JAMBI;BIBE CONDONG LESTARI;2206230164701;06/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jln. Sumber Rejo
442;15;JAMBI;1571;KOTA JAMBI;MALABISI INDONESIA;2306230090439;06/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);P26 Jalan Letmud Sarniem, Kenali Asam Bawah, Kota Baru, Suka Karya, Baru, Kec. Kota, Jambi City, Jambi 
443;15;JAMBI;1572;KOTA SUNGAI PENUH;BARAMUDA NUSANTARA;2406230002747;06/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Besar Hamparan, Larik Ngalih
444;15;JAMBI;1508;BUNGO;MILLER GLOBAL ENERGY;2606230083345;06/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kampung Tukum 2
445;15;JAMBI;1508;BUNGO;USAHA KARTIKA MANDIRI;2606230090389;06/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Bukit Sebelah
446;15;JAMBI;1502;MERANGIN;MUTIARA SUNGAI;2606230123733;06/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Air Lago
447;15;JAMBI;1571;KOTA JAMBI;OTAKA KARYA TEKNOLOGI;2606230141902;06/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kaswari
448;15;JAMBI;1571;KOTA JAMBI;BUMIWANGI ALAMINDO;2606230173064;06/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jln. Kimaja No.05
449;15;JAMBI;1571;KOTA JAMBI;WOMEN INDEPENDENT CONSTRUCTION;2706230057845;06/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Kol M Kukuh No 06
450;15;JAMBI;1571;KOTA JAMBI;GARUDA SAKTI SUMATERA;2706230065109;06/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Soekarno-Hatta No. 07
451;15;JAMBI;1571;KOTA JAMBI;RAJA GODANG JAMBI;2706230070509;06/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Gunung Manahan City V, Nomor D6
452;15;JAMBI;1571;KOTA JAMBI;KEMILAU FOTOKOPI;2706230081535;06/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Rb. Siagian No. 14
453;15;JAMBI;1506;TANJUNG JABUNG BARAT;MUTIARA RIZKY SENTOSA;2706230132861;06/27/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Kebun
454;15;JAMBI;1571;KOTA JAMBI;PUTRI BERLIAN ANGKASA;2706230133061;06/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Gajah Mada Nomor 252
455;15;JAMBI;1571;KOTA JAMBI;WIRA ERA GLOBAL;2806230060592;06/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sari Bakti
456;15;JAMBI;1506;TANJUNG JABUNG BARAT;JUNTAK BERSAUDARA GRUP;0307230078786;07/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.A.Majid Brangas
457;15;JAMBI;1571;KOTA JAMBI;MUTIARA MANDIRI PERDANA;0307230082722;07/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Tri Jaya
458;15;JAMBI;1571;KOTA JAMBI;YUSINA BASMALAH;0307230086673;07/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kiai Haji Husin Baragbah
459;15;JAMBI;1502;MERANGIN;SEBAYANG INDAH MANDIRI;0307230099251;07/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Bukit Keramat
460;15;JAMBI;1571;KOTA JAMBI;JAMBI RIZKI BARAKAH;0407230000643;07/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kh. A. Bakar No. 08
461;15;JAMBI;1506;TANJUNG JABUNG BARAT;BERKAH KURNIA;0407230054103;07/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kapten Piere Tendean
462;15;JAMBI;1571;KOTA JAMBI;BERKAH MANDIRI LESTARI JAMBI;0407230085401;07/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Purnama Lorong Mandiri
463;15;JAMBI;1506;TANJUNG JABUNG BARAT;PETANI SAWIT SEJAHTERA;0507230151214;07/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pelabuhan Dagang
464;15;JAMBI;1502;MERANGIN;TIGA PUTRA MULTI BISNIS;0507230199592;07/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan R.A. Kartini
465;15;JAMBI;1502;MERANGIN;RAFFA WIRA PRAWANA;0507230243227;07/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Muara Jernih
466;15;JAMBI;1571;KOTA JAMBI;BUMI KARYA TANI;0507230247933;07/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sentot Ali Basa Lorong Masjid Taqwa Nomor : 63
467;15;JAMBI;1571;KOTA JAMBI;KARYA PUTRA SADU;0507230248642;07/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Jatayu Iii 
468;15;JAMBI;1571;KOTA JAMBI;SWARNA MEGAH DWIPA;0607230404532;07/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan H. Agus Salim
469;15;JAMBI;1508;BUNGO;KUAMANG MEGA ABADI;0707230340984;07/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Anggur
470;15;JAMBI;1571;KOTA JAMBI;BERKAT JAYA RAHMAN;1007230030819;07/10/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum. Griya Wijaya Blok. A No. 02 
471;15;JAMBI;1501;KERINCI;SINAR ABADI;1107230100675;07/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Sungai Batu Gantih, Kecamatan Gunung Kerinci, Kabupaten Kerinci, Provinsi Jambi
472;15;JAMBI;1506;TANJUNG JABUNG BARAT;TRI PUTRA PRAKARSA;1207230041004;07/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kihajar Dewantara
473;15;JAMBI;1571;KOTA JAMBI;CAHAYA METTA SEJAHTERA;1207230047058;07/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Soekarno Hatta No. 16 (Samping Pempek Selamat)
474;15;JAMBI;1505;MUARO JAMBI;AZZIKRA WIYATA AKSARA;1207230069753;07/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Agrowisata Taman Aci
475;15;JAMBI;1571;KOTA JAMBI;ALFARIZKY PERDANA KONSULTAN;1207230097563;07/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Puri Mayang Cluster Casablanca Blok G-22
476;15;JAMBI;1503;SAROLANGUN;PERMATA CIPTA MAKMUR;1207230103894;07/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sukasari
477;15;JAMBI;1505;MUARO JAMBI;APOLLO MEGA MAKMUR;1207230105409;07/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi - Muara Bulian Km 12
478;15;JAMBI;1508;BUNGO;SUMBER ALAM BUNGO;1207230132716;07/12/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Telago Lama Kampung Sungai Aur Nomor 07
479;15;JAMBI;1501;KERINCI;TEPIAN INDAH DANAU KINCAI;1307230038974;07/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Keluru
480;15;JAMBI;1504;BATANGHARI;RANS UTAMA JAYA;1407230088497;07/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan  Orang  Kayo Hitam Kel.  Pasar Baru
481;15;JAMBI;1504;BATANGHARI;KARMILA JAYA;1407230128073;07/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi Muaro Bungo Km. 121 
482;15;JAMBI;1503;SAROLANGUN;PUTRA WIJAYA SINGKUT;1507230165909;07/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Benteng
483;15;JAMBI;1571;KOTA JAMBI;BHUMI AGRA AFASINDO;1707230040791;07/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Aurduri 10 Blok B-329
484;15;JAMBI;1509;TEBO;ANDI SAPUTRA CH;1707230048224;07/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan 32
485;15;JAMBI;1502;MERANGIN;MERANGIN HOTEL;1707230074359;07/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sapta Marga
486;15;JAMBI;1571;KOTA JAMBI;TRI KARYA ULTIMA;1707230091786;07/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Letkol.A.Tarmizi Kadir Lr. Anugrah
487;15;JAMBI;1505;MUARO JAMBI;USAHA MANDIRI SEJAHTRA;1807230011007;07/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Muara Kumpeh
488;15;JAMBI;1571;KOTA JAMBI;JAMBI ANARGYA EKSPOR;1807230089651;07/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan A. Chatib Lorong Rd Saman
489;15;JAMBI;1571;KOTA JAMBI;MENARA MITRA KONSTRUKSI;1807230108121;07/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komplek Perumahan Villa Kenali Permai Blok P2 No. 07
490;15;JAMBI;1571;KOTA JAMBI;BINTANG ARJUNA JAMBI;2007230004397;07/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Marene Gg Serati
491;15;JAMBI;1571;KOTA JAMBI;AMANDA SULTAN PROPERTY;2007230113771;07/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Perintis 
492;15;JAMBI;1571;KOTA JAMBI;CAKRAWALA PANCA SAKTI;2007230125177;07/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ir. Haji Juanda, Komplek Perumahan Villa Gading, Block 3, No.7-8
493;15;JAMBI;1571;KOTA JAMBI;WAKUDA BANGUN JAYA;2007230142064;07/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan H Syamsoe Bahroen Nomor 34
494;15;JAMBI;1571;KOTA JAMBI;COMINDO CITRA MEDIA;2007230158841;07/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Anggrek 
495;15;JAMBI;1503;SAROLANGUN;GRUP REJEKI BERSAMA;2107230013036;07/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Sarolangun
496;15;JAMBI;1571;KOTA JAMBI;PUAN TAMBANG BUMI LESTARI;2107230030263;07/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Padang Perum. Kota Baru Indah No. 04
497;15;JAMBI;1571;KOTA JAMBI;ARTHA WILYANA GRAFIKA;2107230034989;07/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Buimin Hasan Nomor 17
498;15;JAMBI;1571;KOTA JAMBI;ANDIRA JAYA KONSTRUKSI;2207230013805;07/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Florest Blok No. 28 Rt/Rw 007/007
499;15;JAMBI;1571;KOTA JAMBI;MULYA SUKSES ABADI;2207230017945;07/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Mister  Assa'At No. 23
500;15;JAMBI;1571;KOTA JAMBI;CAHAYA SEJAHTERA;2307230018793;07/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Yos Sudarso
501;15;JAMBI;1571;KOTA JAMBI;ZANOFA SUMATRA PASIFIK;2407230004256;07/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sumber Rejo
502;15;JAMBI;1505;MUARO JAMBI;RAFAREZEL KONSTRUKSI;2407230035681;07/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Perum Anugrah Batara 1, Nomor 50
503;15;JAMBI;1571;KOTA JAMBI;ANUGERAH ILHAMI;2407230080249;07/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Sunderland
504;15;JAMBI;1507;TANJUNG JABUNG TIMUR;TRIJAYA ABADI SABAK;2407230122281;07/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Sabak Regency 
505;15;JAMBI;1571;KOTA JAMBI;ANISA BERKAH JAMBI;2507230041653;07/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Paal Lima 
506;15;JAMBI;1571;KOTA JAMBI;DEVI CIPTA KONSTRUKSI;2507230059339;07/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Jatayu Iii
507;15;JAMBI;1571;KOTA JAMBI;H O SINERGY;2507230165811;07/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan New Castle, Blok I, N0 19, Rt. 034, Kelurahan Kenali Asam Bawah, Kecamatan Kota Baru, Kota Jambi
508;15;JAMBI;1503;SAROLANGUN;SHAUFA EKA PERKASA;2607230039044;07/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sultan Thaha Nomor 24
