id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kategori_terdampak_bencana;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
250;15;JAMBI;1504;150403;01/03/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
251;15;JAMBI;1504;150407;22/03/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp15.000.000 
252;15;JAMBI;1504;150407;22/03/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp15.000.000 
253;15;JAMBI;1504;150407;22/03/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp15.000.000 
254;15;JAMBI;1504;150407;22/03/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp15.000.000 
255;15;JAMBI;1504;150407;22/03/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;1; Rp15.000.000 
256;15;JAMBI;1504;150407;22/03/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;0; Rp15.000.000 
257;15;JAMBI;1504;150407;22/03/2022;RUMAH;TERGENANG;UNIT;0; Rp15.000.000 
258;15;JAMBI;1504;150407;22/03/2022;RUMAH;TERENDAM;UNIT;0; Rp15.000.000 
259;15;JAMBI;1504;150407;22/03/2022;RUMAH;KIOS;UNIT;0; Rp15.000.000 
260;15;JAMBI;1504;150407;22/03/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp15.000.000 
261;15;JAMBI;1504;150407;22/03/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;1; Rp15.000.000 
262;15;JAMBI;1504;150407;22/03/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;2; Rp15.000.000 
263;15;JAMBI;1504;150407;22/03/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp15.000.000 
264;15;JAMBI;1504;150407;22/03/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp15.000.000 
265;15;JAMBI;1504;150407;22/03/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp15.000.000 
266;15;JAMBI;1504;150407;22/03/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp15.000.000 
267;15;JAMBI;1504;150407;22/03/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp15.000.000 
268;15;JAMBI;1504;150407;22/03/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp15.000.000 
269;15;JAMBI;1504;150407;22/03/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp15.000.000 
270;15;JAMBI;1504;150407;22/03/2022;FASILITAS UMUM;JALAN;KM;0; Rp15.000.000 
271;15;JAMBI;1504;150407;22/03/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp15.000.000 
272;15;JAMBI;1504;150407;22/03/2022;LAHAN;KEBUN;HEKTAR;0; Rp15.000.000 
273;15;JAMBI;1504;150407;22/03/2022;LAHAN;KOLAM;HA;0; Rp15.000.000 
274;15;JAMBI;1504;150407;22/03/2022;LAHAN;SAWAH;HA;0; Rp15.000.000 
275;15;JAMBI;1504;150407;22/03/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp15.000.000 
276;15;JAMBI;1504;150405;28/03/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
277;15;JAMBI;1504;150405;28/03/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
278;15;JAMBI;1504;150405;28/03/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
279;15;JAMBI;1504;150405;28/03/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
280;15;JAMBI;1504;150405;28/03/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;1; Rp- 
281;15;JAMBI;1504;150405;28/03/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
282;15;JAMBI;1504;150405;28/03/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
283;15;JAMBI;1504;150405;28/03/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
284;15;JAMBI;1504;150405;28/03/2022;RUMAH;KIOS;UNIT;0; Rp- 
285;15;JAMBI;1504;150405;28/03/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
286;15;JAMBI;1504;150405;28/03/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;1; Rp- 
287;15;JAMBI;1504;150405;28/03/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;1; Rp- 
288;15;JAMBI;1504;150405;28/03/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
289;15;JAMBI;1504;150405;28/03/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
290;15;JAMBI;1504;150405;28/03/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
291;15;JAMBI;1504;150405;28/03/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
292;15;JAMBI;1504;150405;28/03/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
293;15;JAMBI;1504;150405;28/03/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
294;15;JAMBI;1504;150405;28/03/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
295;15;JAMBI;1504;150405;28/03/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
296;15;JAMBI;1504;150405;28/03/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
297;15;JAMBI;1504;150405;28/03/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
298;15;JAMBI;1504;150405;28/03/2022;LAHAN;KOLAM;HA;0; Rp- 
299;15;JAMBI;1504;150405;28/03/2022;LAHAN;SAWAH;HA;0; Rp- 
300;15;JAMBI;1504;150405;28/03/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
301;15;JAMBI;1502;150214;08/03/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
302;15;JAMBI;1502;150214;08/03/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
303;15;JAMBI;1502;150214;08/03/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
304;15;JAMBI;1502;150214;08/03/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
305;15;JAMBI;1502;150214;08/03/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;48; Rp- 
306;15;JAMBI;1502;150214;08/03/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
307;15;JAMBI;1502;150214;08/03/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
308;15;JAMBI;1502;150214;08/03/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
309;15;JAMBI;1502;150214;08/03/2022;RUMAH;KIOS;UNIT;0; Rp- 
310;15;JAMBI;1502;150214;08/03/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
311;15;JAMBI;1502;150214;08/03/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;48; Rp- 
312;15;JAMBI;1502;150214;08/03/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;172; Rp- 
313;15;JAMBI;1502;150214;08/03/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
314;15;JAMBI;1502;150214;08/03/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
315;15;JAMBI;1502;150214;08/03/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
316;15;JAMBI;1502;150214;08/03/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
317;15;JAMBI;1502;150214;08/03/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
318;15;JAMBI;1502;150214;08/03/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
319;15;JAMBI;1502;150214;08/03/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
320;15;JAMBI;1502;150214;08/03/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
321;15;JAMBI;1502;150214;08/03/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
322;15;JAMBI;1502;150214;08/03/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
323;15;JAMBI;1502;150214;08/03/2022;LAHAN;KOLAM;HA;0; Rp- 
324;15;JAMBI;1502;150214;08/03/2022;LAHAN;SAWAH;HA;0; Rp- 
325;15;JAMBI;1502;150214;08/03/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
326;15;JAMBI;1502;150202;08/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp1.474.980.000.000 
327;15;JAMBI;1502;150202;08/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp1.474.980.000.000 
328;15;JAMBI;1502;150202;08/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp1.474.980.000.000 
329;15;JAMBI;1502;150202;08/04/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp1.474.980.000.000 
330;15;JAMBI;1502;150202;08/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;5; Rp1.474.980.000.000 
331;15;JAMBI;1502;150202;08/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;11; Rp1.474.980.000.000 
332;15;JAMBI;1502;150202;08/04/2022;RUMAH;TERGENANG;UNIT;0; Rp1.474.980.000.000 
333;15;JAMBI;1502;150202;08/04/2022;RUMAH;TERENDAM;UNIT;0; Rp1.474.980.000.000 
334;15;JAMBI;1502;150202;08/04/2022;RUMAH;KIOS;UNIT;0; Rp1.474.980.000.000 
335;15;JAMBI;1502;150202;08/04/2022;RUMAH;BANGUNAN LAIN;UNIT;3; Rp1.474.980.000.000 
336;15;JAMBI;1502;150202;08/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp1.474.980.000.000 
337;15;JAMBI;1502;150202;08/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp1.474.980.000.000 
338;15;JAMBI;1502;150202;08/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;2; Rp1.474.980.000.000 
339;15;JAMBI;1502;150202;08/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp1.474.980.000.000 
340;15;JAMBI;1502;150202;08/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp1.474.980.000.000 
341;15;JAMBI;1502;150202;08/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp1.474.980.000.000 
342;15;JAMBI;1502;150202;08/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp1.474.980.000.000 
343;15;JAMBI;1502;150202;08/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp1.474.980.000.000 
344;15;JAMBI;1502;150202;08/04/2022;FASILITAS UMUM;JALAN;TITIK;2; Rp1.474.980.000.000 
345;15;JAMBI;1502;150202;08/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp1.474.980.000.000 
346;15;JAMBI;1502;150202;08/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp1.474.980.000.000 
347;15;JAMBI;1502;150202;08/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp1.474.980.000.000 
348;15;JAMBI;1502;150202;08/04/2022;LAHAN;KOLAM;HA;0; Rp1.474.980.000.000 
349;15;JAMBI;1502;150202;08/04/2022;LAHAN;SAWAH;HA;0; Rp1.474.980.000.000 
350;15;JAMBI;1502;150202;08/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp1.474.980.000.000 
351;15;JAMBI;1502;150206;08/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp20.000.000 
352;15;JAMBI;1502;150206;08/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp20.000.000 
353;15;JAMBI;1502;150206;08/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp20.000.000 
354;15;JAMBI;1502;150206;08/04/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp20.000.000 
355;15;JAMBI;1502;150206;08/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp20.000.000 
356;15;JAMBI;1502;150206;08/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;0; Rp20.000.000 
357;15;JAMBI;1502;150206;08/04/2022;RUMAH;TERGENANG;UNIT;0; Rp20.000.000 
358;15;JAMBI;1502;150206;08/04/2022;RUMAH;TERENDAM;UNIT;0; Rp20.000.000 
359;15;JAMBI;1502;150206;08/04/2022;RUMAH;KIOS;UNIT;0; Rp20.000.000 
360;15;JAMBI;1502;150206;08/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp20.000.000 
361;15;JAMBI;1502;150206;08/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp20.000.000 
362;15;JAMBI;1502;150206;08/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp20.000.000 
363;15;JAMBI;1502;150206;08/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp20.000.000 
364;15;JAMBI;1502;150206;08/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp20.000.000 
365;15;JAMBI;1502;150206;08/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp20.000.000 
366;15;JAMBI;1502;150206;08/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp20.000.000 
367;15;JAMBI;1502;150206;08/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp20.000.000 
368;15;JAMBI;1502;150206;08/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp20.000.000 
369;15;JAMBI;1502;150206;08/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp20.000.000 
370;15;JAMBI;1502;150206;08/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp20.000.000 
371;15;JAMBI;1502;150206;08/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp20.000.000 
372;15;JAMBI;1502;150206;08/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp20.000.000 
373;15;JAMBI;1502;150206;08/04/2022;LAHAN;KOLAM;HA;0; Rp20.000.000 
374;15;JAMBI;1502;150206;08/04/2022;LAHAN;SAWAH;HA;0; Rp20.000.000 
375;15;JAMBI;1502;150206;08/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp20.000.000 
376;15;JAMBI;1507;150708;11/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
377;15;JAMBI;1507;150708;11/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
378;15;JAMBI;1507;150708;11/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
379;15;JAMBI;1507;150708;11/04/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
380;15;JAMBI;1507;150708;11/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
381;15;JAMBI;1507;150708;11/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;2; Rp- 
382;15;JAMBI;1507;150708;11/04/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
383;15;JAMBI;1507;150708;11/04/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
384;15;JAMBI;1507;150708;11/04/2022;RUMAH;KIOS;UNIT;0; Rp- 
385;15;JAMBI;1507;150708;11/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
386;15;JAMBI;1507;150708;11/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;2; Rp- 
387;15;JAMBI;1507;150708;11/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;6; Rp- 
388;15;JAMBI;1507;150708;11/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
389;15;JAMBI;1507;150708;11/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
390;15;JAMBI;1507;150708;11/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
391;15;JAMBI;1507;150708;11/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
392;15;JAMBI;1507;150708;11/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
393;15;JAMBI;1507;150708;11/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
394;15;JAMBI;1507;150708;11/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
395;15;JAMBI;1507;150708;11/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
396;15;JAMBI;1507;150708;11/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
397;15;JAMBI;1507;150708;11/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
398;15;JAMBI;1507;150708;11/04/2022;LAHAN;KOLAM;HA;0; Rp- 
399;15;JAMBI;1507;150708;11/04/2022;LAHAN;SAWAH;HA;0; Rp- 
400;15;JAMBI;1507;150708;11/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
401;15;JAMBI;1504;150403;12/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
402;15;JAMBI;1504;150403;12/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
403;15;JAMBI;1504;150403;12/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
404;15;JAMBI;1504;150403;12/04/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
405;15;JAMBI;1504;150403;12/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
406;15;JAMBI;1504;150403;12/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
407;15;JAMBI;1504;150403;12/04/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
408;15;JAMBI;1504;150403;12/04/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
409;15;JAMBI;1504;150403;12/04/2022;RUMAH;KIOS;UNIT;0; Rp- 
410;15;JAMBI;1504;150403;12/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
411;15;JAMBI;1504;150403;12/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;1; Rp- 
412;15;JAMBI;1504;150403;12/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;6; Rp- 
413;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
414;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
415;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
416;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
417;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
418;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
419;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
420;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
421;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
422;15;JAMBI;1504;150403;12/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
423;15;JAMBI;1504;150403;12/04/2022;LAHAN;KOLAM;HA;0; Rp- 
424;15;JAMBI;1504;150403;12/04/2022;LAHAN;SAWAH;HA;0; Rp- 
425;15;JAMBI;1504;150403;12/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
426;15;JAMBI;1504;150403;12/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
427;15;JAMBI;1504;150403;12/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
428;15;JAMBI;1504;150403;12/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
429;15;JAMBI;1504;150403;12/04/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
430;15;JAMBI;1504;150403;12/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
431;15;JAMBI;1504;150403;12/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
432;15;JAMBI;1504;150403;12/04/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
433;15;JAMBI;1504;150403;12/04/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
434;15;JAMBI;1504;150403;12/04/2022;RUMAH;KIOS;UNIT;0; Rp- 
435;15;JAMBI;1504;150403;12/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
436;15;JAMBI;1504;150403;12/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;1; Rp- 
437;15;JAMBI;1504;150403;12/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;1; Rp- 
438;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
439;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
440;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
441;15;JAMBI;1504;150403;12/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
442;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
443;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
444;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
445;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
446;15;JAMBI;1504;150403;12/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
447;15;JAMBI;1504;150403;12/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
448;15;JAMBI;1504;150403;12/04/2022;LAHAN;KOLAM;HA;0; Rp- 
449;15;JAMBI;1504;150403;12/04/2022;LAHAN;SAWAH;HA;0; Rp- 
450;15;JAMBI;1504;150403;12/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
451;15;JAMBI;1505;150505;18/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
452;15;JAMBI;1505;150505;18/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
453;15;JAMBI;1505;150505;18/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
454;15;JAMBI;1505;150505;18/04/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
455;15;JAMBI;1505;150505;18/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
456;15;JAMBI;1505;150505;18/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;6; Rp- 
457;15;JAMBI;1505;150505;18/04/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
458;15;JAMBI;1505;150505;18/04/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
459;15;JAMBI;1505;150505;18/04/2022;RUMAH;KIOS;UNIT;0; Rp- 
460;15;JAMBI;1505;150505;18/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
461;15;JAMBI;1505;150505;18/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
462;15;JAMBI;1505;150505;18/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
463;15;JAMBI;1505;150505;18/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
464;15;JAMBI;1505;150505;18/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
465;15;JAMBI;1505;150505;18/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
466;15;JAMBI;1505;150505;18/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
467;15;JAMBI;1505;150505;18/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
468;15;JAMBI;1505;150505;18/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
469;15;JAMBI;1505;150505;18/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
470;15;JAMBI;1505;150505;18/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
471;15;JAMBI;1505;150505;18/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
472;15;JAMBI;1505;150505;18/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
473;15;JAMBI;1505;150505;18/04/2022;LAHAN;KOLAM;HA;0; Rp- 
474;15;JAMBI;1505;150505;18/04/2022;LAHAN;SAWAH;HA;0; Rp- 
475;15;JAMBI;1505;150505;18/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
476;15;JAMBI;1509;150904;29/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
477;15;JAMBI;1509;150904;29/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
478;15;JAMBI;1509;150904;29/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
479;15;JAMBI;1509;150904;29/04/2022;RUMAH;RUSAK TOTAL;UNIT;210; Rp- 
480;15;JAMBI;1509;150904;29/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;8; Rp- 
481;15;JAMBI;1509;150904;29/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;202; Rp- 
482;15;JAMBI;1509;150904;29/04/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
483;15;JAMBI;1509;150904;29/04/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
484;15;JAMBI;1509;150904;29/04/2022;RUMAH;KIOS;UNIT;0; Rp- 
485;15;JAMBI;1509;150904;29/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
486;15;JAMBI;1509;150904;29/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
487;15;JAMBI;1509;150904;29/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
488;15;JAMBI;1509;150904;29/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
489;15;JAMBI;1509;150904;29/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
490;15;JAMBI;1509;150904;29/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
491;15;JAMBI;1509;150904;29/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
492;15;JAMBI;1509;150904;29/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
493;15;JAMBI;1509;150904;29/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
494;15;JAMBI;1509;150904;29/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
495;15;JAMBI;1509;150904;29/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
496;15;JAMBI;1509;150904;29/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
497;15;JAMBI;1509;150904;29/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
498;15;JAMBI;1509;150904;29/04/2022;LAHAN;KOLAM;HA;0; Rp- 
499;15;JAMBI;1509;150904;29/04/2022;LAHAN;SAWAH;HA;0; Rp- 
500;15;JAMBI;1509;150904;29/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
