id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;data_pokok;satuan;tahun_ajaran;status;bidang_pendidikan;jumlah
7849;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7850;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7851;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;24
7852;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;4
7853;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;3
7854;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;2
7855;15;JAMBI;1506;150602;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;1
7856;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;0
7857;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7858;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7859;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7860;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7861;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;1
7862;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;10
7863;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;4
7864;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;1
7865;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7866;15;JAMBI;1506;150601;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7867;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;1
7868;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7869;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7870;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7871;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7872;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7873;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;16
7874;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;3
7875;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;1
7876;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;0
7877;15;JAMBI;1509;150906;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7878;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TK;1
7879;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;KB;0
7880;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;TPA;0
7881;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SPS;0
7882;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;PKBM;0
7883;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SKB;0
7884;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SD;13
7885;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMP;6
7886;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMA;0
7887;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SMK;1
7888;15;JAMBI;1509;150911;DATA SEKOLAH;UNIT;2022/2023 GANJIL;NEGERI;SLB;0
7889;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TK;7
7890;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;KB;14
7891;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TPA;0
7892;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SPS;2
7893;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;PKBM;3
7894;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SKB;0
7895;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SD;0
7896;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMP;0
7897;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMA;0
7898;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMK;0
7899;15;JAMBI;1501;150105;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SLB;0
7900;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TK;2
7901;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;KB;11
7902;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TPA;0
7903;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SPS;2
7904;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;PKBM;0
7905;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SKB;0
7906;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SD;1
7907;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMP;1
7908;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMA;0
