kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kode_kecamatan;nama_kecamatan;jenis_bencana;tanggal_kejadian;kategori_terdampak_bencana;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp30.000.000 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;FASILITAS UMUM;JALAN;METER;0; Rp30.000.000 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp30.000.000 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;LAHAN;KEBUN;HEKTAR;0; Rp30.000.000 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;LAHAN;KOLAM;HEKTAR;0; Rp30.000.000 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;LAHAN;SAWAH;HEKTAR;0; Rp30.000.000 
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;KEBAKARAN;23/06/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp30.000.000 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;MANUISIA;LUKA BERAT;JIWA;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;MANUISIA;LUKA RINGAN;JIWA;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;RUSAK TOTAL;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;RUSAK BERAT;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;RUSAK RINGAN;UNIT;40;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;TERGENANG;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;TERENDAM;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;KIOS;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;RUMAH;BANGUNAN LAIN;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS SOSIAL;KANTOR;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS UMUM;PASAR;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS UMUM;JEMBATAN;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS UMUM;JALAN;TITIK;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS UMUM;JALAN;METER;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;FASILITAS UMUM;IRIGASI;UNIT;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;LAHAN;KEBUN;HEKTAR;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;LAHAN;KOLAM;HEKTAR;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;LAHAN;SAWAH;HEKTAR;0;
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;BANJIR;15/06/2022;LAHAN;LAHAN TIDUR;HEKTAR;0;
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;TERGENANG;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;TERENDAM;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;KIOS;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS UMUM;JALAN;TITIK;1; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS UMUM;JALAN;METER;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;LAHAN;KEBUN;HEKTAR;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;LAHAN;KOLAM;HEKTAR;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;LAHAN;SAWAH;HEKTAR;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150511;TAMAN RAJO;LONGSOR;16/06/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp - 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;RUSAK TOTAL;UNIT;1; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;KIOS;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS UMUM;JALAN;METER;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;LAHAN;KOLAM;HEKTAR;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;LAHAN;SAWAH;HEKTAR;0; Rp- 
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;KEBAKARAN PEMUKIMAN;05/07/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;RUSAK BERAT;UNIT;23; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;TERGENANG;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;TERENDAM;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;KIOS;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;46; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS UMUM;JALAN;METER;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;LAHAN;KEBUN;HEKTAR;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;LAHAN;KOLAM;HEKTAR;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;LAHAN;SAWAH;HEKTAR;0; Rp150.000.000 
15;JAMBI;1504;BATANGHARI;150403;MUARA BULIAN;KEBAKARAN;07/07/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp150.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;RUSAK BERAT;UNIT;1; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;TERGENANG;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;TERENDAM;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;KIOS;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS UMUM;JALAN;METER;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;LAHAN;KEBUN;HEKTAR;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;LAHAN;KOLAM;HEKTAR;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;LAHAN;SAWAH;HEKTAR;0; Rp400.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;KEBAKARAN;03/07/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp400.000.000 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;RUSAK TOTAL;UNIT;1; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;KIOS;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;3; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS UMUM;JALAN;METER;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;LAHAN;KOLAM;HEKTAR;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;LAHAN;SAWAH;HEKTAR;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150602;TUNGKAL ILIR;KEBAKARAN PEMUKIMAN;06/07/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH;RUSAK BERAT;UNIT;1; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
