id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian 
2132;15;JAMBI;1504;150403;01/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2133;15;JAMBI;1504;150403;01/08/2023;MENDERITA;JIWA;0; Rp- 
2134;15;JAMBI;1504;150403;01/08/2023;MENGUNGSI;JIWA;0; Rp- 
2135;15;JAMBI;1504;150405;02/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2136;15;JAMBI;1504;150405;02/08/2023;MENDERITA;JIWA;0; Rp- 
2137;15;JAMBI;1504;150405;02/08/2023;MENGUNGSI;JIWA;1; Rp- 
2138;15;JAMBI;1504;150404;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2139;15;JAMBI;1504;150404;05/08/2023;MENDERITA;JIWA;0; Rp- 
2140;15;JAMBI;1504;150404;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2141;15;JAMBI;1504;150403;07/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2142;15;JAMBI;1504;150403;07/08/2023;MENDERITA;JIWA;0; Rp- 
2143;15;JAMBI;1504;150403;07/08/2023;MENGUNGSI;JIWA;5; Rp- 
2144;15;JAMBI;1504;150405;10/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2145;15;JAMBI;1504;150405;10/08/2023;MENDERITA;JIWA;0; Rp- 
2146;15;JAMBI;1504;150405;10/08/2023;MENGUNGSI;JIWA;0; Rp- 
2147;15;JAMBI;1504;150403;10/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2148;15;JAMBI;1504;150403;10/08/2023;MENDERITA;JIWA;0; Rp- 
2149;15;JAMBI;1504;150403;10/08/2023;MENGUNGSI;JIWA;0; Rp- 
2150;15;JAMBI;1504;150401;10/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2151;15;JAMBI;1504;150401;10/08/2023;MENDERITA;JIWA;0; Rp- 
2152;15;JAMBI;1504;150401;10/08/2023;MENGUNGSI;JIWA;3; Rp- 
2153;15;JAMBI;1504;150403;11/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2154;15;JAMBI;1504;150403;11/08/2023;MENDERITA;JIWA;0; Rp- 
2155;15;JAMBI;1504;150403;11/08/2023;MENGUNGSI;JIWA;0; Rp- 
2156;15;JAMBI;1504;150403;11/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2157;15;JAMBI;1504;150403;11/08/2023;MENDERITA;JIWA;0; Rp- 
2158;15;JAMBI;1504;150403;11/08/2023;MENGUNGSI;JIWA;0; Rp- 
2159;15;JAMBI;1504;150403;16/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2160;15;JAMBI;1504;150403;16/08/2023;MENDERITA;JIWA;0; Rp- 
2161;15;JAMBI;1504;150403;16/08/2023;MENGUNGSI;JIWA;0; Rp- 
2162;15;JAMBI;1504;150404;20/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2163;15;JAMBI;1504;150404;20/08/2023;MENDERITA;JIWA;0; Rp- 
2164;15;JAMBI;1504;150404;20/08/2023;MENGUNGSI;JIWA;0; Rp- 
2165;15;JAMBI;1504;150403;24/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2166;15;JAMBI;1504;150403;24/08/2023;MENDERITA;JIWA;0; Rp- 
2167;15;JAMBI;1504;150403;24/08/2023;MENGUNGSI;JIWA;0; Rp- 
2168;15;JAMBI;1504;150403;25/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2169;15;JAMBI;1504;150403;25/08/2023;MENDERITA;JIWA;0; Rp- 
2170;15;JAMBI;1504;150403;25/08/2023;MENGUNGSI;JIWA;0; Rp- 
2171;15;JAMBI;1504;150402;31/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2172;15;JAMBI;1504;150402;31/08/2023;MENDERITA;JIWA;0; Rp- 
2173;15;JAMBI;1504;150402;31/08/2023;MENGUNGSI;JIWA;0; Rp- 
2174;15;JAMBI;1572;157203;10/08/2023;MENINGGAL DUNIA;JIWA;0;Rp50.000.000,00
2175;15;JAMBI;1572;157203;10/08/2023;MENDERITA;JIWA;0;Rp50.000.000,00
2176;15;JAMBI;1572;157203;10/08/2023;MENGUNGSI;JIWA;0;Rp50.000.000,00
2177;15;JAMBI;1572;157208;11/08/2023;MENINGGAL DUNIA;JIWA;0;Rp10.000.000,00
2178;15;JAMBI;1572;157208;11/08/2023;MENDERITA;JIWA;0;Rp10.000.000,00
2179;15;JAMBI;1572;157208;11/08/2023;MENGUNGSI;JIWA;0;Rp10.000.000,00
2180;15;JAMBI;1572;157207;17/08/2023;MENINGGAL DUNIA;JIWA;0;Rp5.000.000,00
2181;15;JAMBI;1572;157207;17/08/2023;MENDERITA;JIWA;0;Rp5.000.000,00
2182;15;JAMBI;1572;157207;17/08/2023;MENGUNGSI;JIWA;0;Rp5.000.000,00
2183;15;JAMBI;1505;150503;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2184;15;JAMBI;1505;150503;05/08/2023;MENDERITA;JIWA;0; Rp- 
2185;15;JAMBI;1505;150503;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2186;15;JAMBI;1505;150504;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2187;15;JAMBI;1505;150504;05/08/2023;MENDERITA;JIWA;0; Rp- 
2188;15;JAMBI;1505;150504;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2189;15;JAMBI;1505;150501;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2190;15;JAMBI;1505;150501;05/08/2023;MENDERITA;JIWA;0; Rp- 
2191;15;JAMBI;1505;150501;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2192;15;JAMBI;1505;150504;08/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2193;15;JAMBI;1505;150504;08/08/2023;MENDERITA;JIWA;0; Rp- 
2194;15;JAMBI;1505;150504;08/08/2023;MENGUNGSI;JIWA;0; Rp- 
2195;15;JAMBI;1505;150511;09/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2196;15;JAMBI;1505;150511;09/08/2023;MENDERITA;JIWA;0; Rp- 
2197;15;JAMBI;1505;150511;09/08/2023;MENGUNGSI;JIWA;0; Rp- 
2198;15;JAMBI;1505;150511;11/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2199;15;JAMBI;1505;150511;11/08/2023;MENDERITA;JIWA;0; Rp- 
2200;15;JAMBI;1505;150511;11/08/2023;MENGUNGSI;JIWA;0; Rp- 
2201;15;JAMBI;1505;150502;14/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2202;15;JAMBI;1505;150502;14/08/2023;MENDERITA;JIWA;0; Rp- 
2203;15;JAMBI;1505;150502;14/08/2023;MENGUNGSI;JIWA;0; Rp- 
2204;15;JAMBI;1505;150504;14/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2205;15;JAMBI;1505;150504;14/08/2023;MENDERITA;JIWA;0; Rp- 
2206;15;JAMBI;1505;150504;14/08/2023;MENGUNGSI;JIWA;0; Rp- 
2207;15;JAMBI;1505;150506;17/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2208;15;JAMBI;1505;150506;17/08/2023;MENDERITA;JIWA;0; Rp- 
2209;15;JAMBI;1505;150506;17/08/2023;MENGUNGSI;JIWA;0; Rp- 
2210;15;JAMBI;1505;150502;23/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2211;15;JAMBI;1505;150502;23/08/2023;MENDERITA;JIWA;0; Rp- 
2212;15;JAMBI;1505;150502;23/08/2023;MENGUNGSI;JIWA;0; Rp- 
2213;15;JAMBI;1505;150506;30/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2214;15;JAMBI;1505;150506;30/08/2023;MENDERITA;JIWA;0; Rp- 
2215;15;JAMBI;1505;150506;30/08/2023;MENGUNGSI;JIWA;0; Rp- 
2216;15;JAMBI;1505;150506;31/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2217;15;JAMBI;1505;150506;31/08/2023;MENDERITA;JIWA;0; Rp- 
2218;15;JAMBI;1505;150506;31/08/2023;MENGUNGSI;JIWA;0; Rp- 
2219;15;JAMBI;1501;150120;08/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2220;15;JAMBI;1501;150120;08/08/2023;MENDERITA;JIWA;0; Rp- 
2221;15;JAMBI;1501;150120;08/08/2023;MENGUNGSI;JIWA;0; Rp- 
2222;15;JAMBI;1501;150104;04/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2223;15;JAMBI;1501;150104;04/08/2023;MENDERITA;JIWA;0; Rp- 
2224;15;JAMBI;1501;150104;04/08/2023;MENGUNGSI;JIWA;0; Rp- 
2225;15;JAMBI;1507;150706;01/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2226;15;JAMBI;1507;150706;01/08/2023;MENDERITA;JIWA;0; Rp- 
2227;15;JAMBI;1507;150706;01/08/2023;MENGUNGSI;JIWA;0; Rp- 
2228;15;JAMBI;1507;150705;01/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2229;15;JAMBI;1507;150705;01/08/2023;MENDERITA;JIWA;0; Rp- 
2230;15;JAMBI;1507;150705;01/08/2023;MENGUNGSI;JIWA;0; Rp- 
2231;15;JAMBI;1507;150705;01/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2232;15;JAMBI;1507;150705;01/08/2023;MENDERITA;JIWA;0; Rp- 
2233;15;JAMBI;1507;150705;01/08/2023;MENGUNGSI;JIWA;0; Rp- 
2234;15;JAMBI;1507;150709;02/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2235;15;JAMBI;1507;150709;02/08/2023;MENDERITA;JIWA;0; Rp- 
2236;15;JAMBI;1507;150709;02/08/2023;MENGUNGSI;JIWA;0; Rp- 
2237;15;JAMBI;1507;150707;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2238;15;JAMBI;1507;150707;05/08/2023;MENDERITA;JIWA;0; Rp- 
2239;15;JAMBI;1507;150707;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2240;15;JAMBI;1507;150707;07/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2241;15;JAMBI;1507;150707;07/08/2023;MENDERITA;JIWA;0; Rp- 
2242;15;JAMBI;1507;150707;07/08/2023;MENGUNGSI;JIWA;0; Rp- 
2243;15;JAMBI;1507;150709;13/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2244;15;JAMBI;1507;150709;13/08/2023;MENDERITA;JIWA;0; Rp- 
2245;15;JAMBI;1507;150709;13/08/2023;MENGUNGSI;JIWA;0; Rp- 
2246;15;JAMBI;1507;150702;13/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2247;15;JAMBI;1507;150702;13/08/2023;MENDERITA;JIWA;0; Rp- 
2248;15;JAMBI;1507;150702;13/08/2023;MENGUNGSI;JIWA;0; Rp- 
2249;15;JAMBI;1507;150702;28/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2250;15;JAMBI;1507;150702;28/08/2023;MENDERITA;JIWA;0; Rp- 
2251;15;JAMBI;1507;150702;28/08/2023;MENGUNGSI;JIWA;0; Rp- 
2252;15;JAMBI;1506;150608;01/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2253;15;JAMBI;1506;150608;01/08/2023;MENDERITA;JIWA;0; Rp- 
2254;15;JAMBI;1506;150608;01/08/2023;MENGUNGSI;JIWA;0; Rp- 
2255;15;JAMBI;1506;150604;02/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2256;15;JAMBI;1506;150604;02/08/2023;MENDERITA;JIWA;0; Rp- 
2257;15;JAMBI;1506;150604;02/08/2023;MENGUNGSI;JIWA;0; Rp- 
2258;15;JAMBI;1506;150604;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2259;15;JAMBI;1506;150604;05/08/2023;MENDERITA;JIWA;0; Rp- 
2260;15;JAMBI;1506;150604;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2261;15;JAMBI;1506;150603;05/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2262;15;JAMBI;1506;150603;05/08/2023;MENDERITA;JIWA;0; Rp- 
2263;15;JAMBI;1506;150603;05/08/2023;MENGUNGSI;JIWA;0; Rp- 
2264;15;JAMBI;1506;150607;06/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2265;15;JAMBI;1506;150607;06/08/2023;MENDERITA;JIWA;0; Rp- 
2266;15;JAMBI;1506;150607;06/08/2023;MENGUNGSI;JIWA;0; Rp- 
2267;15;JAMBI;1506;150604;07/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2268;15;JAMBI;1506;150604;07/08/2023;MENDERITA;JIWA;0; Rp- 
2269;15;JAMBI;1506;150604;07/08/2023;MENGUNGSI;JIWA;0; Rp- 
2270;15;JAMBI;1506;150607;09/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2271;15;JAMBI;1506;150607;09/08/2023;MENDERITA;JIWA;0; Rp- 
2272;15;JAMBI;1506;150607;09/08/2023;MENGUNGSI;JIWA;0; Rp- 
2273;15;JAMBI;1506;150604;10/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2274;15;JAMBI;1506;150604;10/08/2023;MENDERITA;JIWA;0; Rp- 
2275;15;JAMBI;1506;150604;10/08/2023;MENGUNGSI;JIWA;0; Rp- 
2276;15;JAMBI;1506;150607;11/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2277;15;JAMBI;1506;150607;11/08/2023;MENDERITA;JIWA;0; Rp- 
2278;15;JAMBI;1506;150607;11/08/2023;MENGUNGSI;JIWA;0; Rp- 
2279;15;JAMBI;1506;150607;11/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2280;15;JAMBI;1506;150607;11/08/2023;MENDERITA;JIWA;0; Rp- 
2281;15;JAMBI;1506;150607;11/08/2023;MENGUNGSI;JIWA;0; Rp- 
2282;15;JAMBI;1506;150607;11/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2283;15;JAMBI;1506;150607;11/08/2023;MENDERITA;JIWA;0; Rp- 
2284;15;JAMBI;1506;150607;11/08/2023;MENGUNGSI;JIWA;0; Rp- 
2285;15;JAMBI;1506;150613;25/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2286;15;JAMBI;1506;150613;25/08/2023;MENDERITA;JIWA;0; Rp- 
2287;15;JAMBI;1506;150613;25/08/2023;MENGUNGSI;JIWA;0; Rp- 
2288;15;JAMBI;1506;150604;31/08/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2289;15;JAMBI;1506;150604;31/08/2023;MENDERITA;JIWA;0; Rp- 
2290;15;JAMBI;1506;150604;31/08/2023;MENGUNGSI;JIWA;0; Rp- 
2291;15;JAMBI;1502;150213;04/09/2023;MENINGGAL DUNIA;JIWA;0;Rp150.000.000
2292;15;JAMBI;1502;150213;04/09/2023;MENDERITA;JIWA;0;Rp150.000.000
2293;15;JAMBI;1502;150213;04/09/2023;MENGUNGSI;JIWA;0;Rp150.000.000
2294;15;JAMBI;1502;150216;06/09/2023;MENINGGAL DUNIA;JIWA;0;Rp20.000.000
2295;15;JAMBI;1502;150216;06/09/2023;MENDERITA;JIWA;0;Rp20.000.000
2296;15;JAMBI;1502;150216;06/09/2023;MENGUNGSI;JIWA;0;Rp20.000.000
2297;15;JAMBI;1502;150211;07/09/2023;MENINGGAL DUNIA;JIWA;0;Rp200.000.000
2298;15;JAMBI;1502;150211;07/09/2023;MENDERITA;JIWA;0;Rp200.000.000
2299;15;JAMBI;1502;150211;07/09/2023;MENGUNGSI;JIWA;0;Rp200.000.000
2300;15;JAMBI;1502;150211;14/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2301;15;JAMBI;1502;150211;14/09/2023;MENDERITA;JIWA;0; Rp- 
2302;15;JAMBI;1502;150211;14/09/2023;MENGUNGSI;JIWA;0; Rp- 
2303;15;JAMBI;1502;150202;26/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2304;15;JAMBI;1502;150202;26/09/2023;MENDERITA;JIWA;0; Rp- 
2305;15;JAMBI;1502;150202;26/09/2023;MENGUNGSI;JIWA;0; Rp- 
2306;15;JAMBI;1502;150208;26/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2307;15;JAMBI;1502;150208;26/09/2023;MENDERITA;JIWA;0; Rp- 
2308;15;JAMBI;1502;150208;26/09/2023;MENGUNGSI;JIWA;0; Rp- 
2309;15;JAMBI;1502;150202;27/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2310;15;JAMBI;1502;150202;27/09/2023;MENDERITA;JIWA;0; Rp- 
2311;15;JAMBI;1502;150202;27/09/2023;MENGUNGSI;JIWA;0; Rp- 
2312;15;JAMBI;1502;150211;27/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2313;15;JAMBI;1502;150211;27/09/2023;MENDERITA;JIWA;0; Rp- 
2314;15;JAMBI;1502;150211;27/09/2023;MENGUNGSI;JIWA;0; Rp- 
2315;15;JAMBI;1502;150211;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2316;15;JAMBI;1502;150211;30/09/2023;MENDERITA;JIWA;0; Rp- 
2317;15;JAMBI;1502;150211;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
2318;15;JAMBI;1502;150203;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2319;15;JAMBI;1502;150203;30/09/2023;MENDERITA;JIWA;0; Rp- 
2320;15;JAMBI;1502;150203;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
2321;15;JAMBI;1508;150810;11/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2322;15;JAMBI;1508;150810;11/09/2023;MENDERITA;JIWA;0; Rp- 
2323;15;JAMBI;1508;150810;11/09/2023;MENGUNGSI;JIWA;0; Rp- 
2324;15;JAMBI;1508;150813;11/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2325;15;JAMBI;1508;150813;11/09/2023;MENDERITA;JIWA;0; Rp- 
2326;15;JAMBI;1508;150813;11/09/2023;MENGUNGSI;JIWA;0; Rp- 
2327;15;JAMBI;1508;150811;12/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2328;15;JAMBI;1508;150811;12/09/2023;MENDERITA;JIWA;0; Rp- 
2329;15;JAMBI;1508;150811;12/09/2023;MENGUNGSI;JIWA;0; Rp- 
2330;15;JAMBI;1508;150813;12/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2331;15;JAMBI;1508;150813;12/09/2023;MENDERITA;JIWA;0; Rp- 
2332;15;JAMBI;1508;150813;12/09/2023;MENGUNGSI;JIWA;0; Rp- 
2333;15;JAMBI;1508;150805;13/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2334;15;JAMBI;1508;150805;13/09/2023;MENDERITA;JIWA;0; Rp- 
2335;15;JAMBI;1508;150805;13/09/2023;MENGUNGSI;JIWA;0; Rp- 
2336;15;JAMBI;1508;150811;13/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2337;15;JAMBI;1508;150811;13/09/2023;MENDERITA;JIWA;0; Rp- 
2338;15;JAMBI;1508;150811;13/09/2023;MENGUNGSI;JIWA;0; Rp- 
2339;15;JAMBI;1508;150802;14/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2340;15;JAMBI;1508;150802;14/09/2023;MENDERITA;JIWA;0; Rp- 
2341;15;JAMBI;1508;150802;14/09/2023;MENGUNGSI;JIWA;0; Rp- 
2342;15;JAMBI;1508;150809;15/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2343;15;JAMBI;1508;150809;15/09/2023;MENDERITA;JIWA;0; Rp- 
2344;15;JAMBI;1508;150809;15/09/2023;MENGUNGSI;JIWA;0; Rp- 
2345;15;JAMBI;1508;150813;15/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2346;15;JAMBI;1508;150813;15/09/2023;MENDERITA;JIWA;0; Rp- 
2347;15;JAMBI;1508;150813;15/09/2023;MENGUNGSI;JIWA;0; Rp- 
2348;15;JAMBI;1508;150813;16/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2349;15;JAMBI;1508;150813;16/09/2023;MENDERITA;JIWA;0; Rp- 
2350;15;JAMBI;1508;150813;16/09/2023;MENGUNGSI;JIWA;0; Rp- 
2351;15;JAMBI;1508;150805;16/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2352;15;JAMBI;1508;150805;16/09/2023;MENDERITA;JIWA;0; Rp- 
2353;15;JAMBI;1508;150805;16/09/2023;MENGUNGSI;JIWA;0; Rp- 
2354;15;JAMBI;1508;150817;16/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2355;15;JAMBI;1508;150817;16/09/2023;MENDERITA;JIWA;0; Rp- 
2356;15;JAMBI;1508;150817;16/09/2023;MENGUNGSI;JIWA;0; Rp- 
2357;15;JAMBI;1508;150813;18/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2358;15;JAMBI;1508;150813;18/09/2023;MENDERITA;JIWA;0; Rp- 
2359;15;JAMBI;1508;150813;18/09/2023;MENGUNGSI;JIWA;0; Rp- 
2360;15;JAMBI;1508;150805;18/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2361;15;JAMBI;1508;150805;18/09/2023;MENDERITA;JIWA;0; Rp- 
2362;15;JAMBI;1508;150805;18/09/2023;MENGUNGSI;JIWA;0; Rp- 
2363;15;JAMBI;1508;150817;19/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2364;15;JAMBI;1508;150817;19/09/2023;MENDERITA;JIWA;0; Rp- 
2365;15;JAMBI;1508;150817;19/09/2023;MENGUNGSI;JIWA;0; Rp- 
2366;15;JAMBI;1508;150813;25/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2367;15;JAMBI;1508;150813;25/09/2023;MENDERITA;JIWA;0; Rp- 
2368;15;JAMBI;1508;150813;25/09/2023;MENGUNGSI;JIWA;0; Rp- 
2369;15;JAMBI;1508;150813;26/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2370;15;JAMBI;1508;150813;26/09/2023;MENDERITA;JIWA;0; Rp- 
2371;15;JAMBI;1508;150813;26/09/2023;MENGUNGSI;JIWA;0; Rp- 
2372;15;JAMBI;1508;150811;26/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2373;15;JAMBI;1508;150811;26/09/2023;MENDERITA;JIWA;0; Rp- 
2374;15;JAMBI;1508;150811;26/09/2023;MENGUNGSI;JIWA;0; Rp- 
2375;15;JAMBI;1508;150811;26/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2376;15;JAMBI;1508;150811;26/09/2023;MENDERITA;JIWA;0; Rp- 
2377;15;JAMBI;1508;150811;26/09/2023;MENGUNGSI;JIWA;0; Rp- 
2378;15;JAMBI;1508;150811;27/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2379;15;JAMBI;1508;150811;27/09/2023;MENDERITA;JIWA;0; Rp- 
2380;15;JAMBI;1508;150811;27/09/2023;MENGUNGSI;JIWA;0; Rp- 
2381;15;JAMBI;1508;150811;27/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2382;15;JAMBI;1508;150811;27/09/2023;MENDERITA;JIWA;0; Rp- 
2383;15;JAMBI;1508;150811;27/09/2023;MENGUNGSI;JIWA;0; Rp- 
2384;15;JAMBI;1508;150811;28/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2385;15;JAMBI;1508;150811;28/09/2023;MENDERITA;JIWA;0; Rp- 
2386;15;JAMBI;1508;150811;28/09/2023;MENGUNGSI;JIWA;0; Rp- 
2387;15;JAMBI;1508;150813;28/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2388;15;JAMBI;1508;150813;28/09/2023;MENDERITA;JIWA;0; Rp- 
2389;15;JAMBI;1508;150813;28/09/2023;MENGUNGSI;JIWA;0; Rp- 
2390;15;JAMBI;1508;150811;28/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2391;15;JAMBI;1508;150811;28/09/2023;MENDERITA;JIWA;0; Rp- 
2392;15;JAMBI;1508;150811;28/09/2023;MENGUNGSI;JIWA;0; Rp- 
2393;15;JAMBI;1508;150813;28/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2394;15;JAMBI;1508;150813;28/09/2023;MENDERITA;JIWA;0; Rp- 
2395;15;JAMBI;1508;150813;28/09/2023;MENGUNGSI;JIWA;0; Rp- 
2396;15;JAMBI;1508;150811;29/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2397;15;JAMBI;1508;150811;29/09/2023;MENDERITA;JIWA;0; Rp- 
2398;15;JAMBI;1508;150811;29/09/2023;MENGUNGSI;JIWA;0; Rp- 
2399;15;JAMBI;1508;150813;29/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2400;15;JAMBI;1508;150813;29/09/2023;MENDERITA;JIWA;0; Rp- 
2401;15;JAMBI;1508;150813;29/09/2023;MENGUNGSI;JIWA;0; Rp- 
2402;15;JAMBI;1508;150813;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2403;15;JAMBI;1508;150813;30/09/2023;MENDERITA;JIWA;0; Rp- 
2404;15;JAMBI;1508;150813;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
2405;15;JAMBI;1508;150810;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2406;15;JAMBI;1508;150810;30/09/2023;MENDERITA;JIWA;0; Rp- 
2407;15;JAMBI;1508;150810;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
2408;15;JAMBI;1508;150811;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2409;15;JAMBI;1508;150811;30/09/2023;MENDERITA;JIWA;0; Rp- 
2410;15;JAMBI;1508;150811;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
2411;15;JAMBI;1508;150811;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2412;15;JAMBI;1508;150811;30/09/2023;MENDERITA;JIWA;0; Rp- 
2413;15;JAMBI;1508;150811;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
2414;15;JAMBI;1501;150123;04/09/2023;MENINGGAL DUNIA;JIWA;0;Rp350.000.000
2415;15;JAMBI;1501;150123;04/09/2023;MENDERITA;JIWA;0;Rp350.000.000
2416;15;JAMBI;1501;150123;04/09/2023;MENGUNGSI;JIWA;0;Rp350.000.000
2417;15;JAMBI;1501;150101;11/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2418;15;JAMBI;1501;150101;11/09/2023;MENDERITA;JIWA;0; Rp- 
2419;15;JAMBI;1501;150101;11/09/2023;MENGUNGSI;JIWA;0; Rp- 
2420;15;JAMBI;1501;150111;12/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2421;15;JAMBI;1501;150111;12/09/2023;MENDERITA;JIWA;0; Rp- 
2422;15;JAMBI;1501;150111;12/09/2023;MENGUNGSI;JIWA;0; Rp- 
2423;15;JAMBI;1501;150120;13/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
2424;15;JAMBI;1501;150120;13/09/2023;MENDERITA;JIWA;0; Rp- 
2425;15;JAMBI;1501;150120;13/09/2023;MENGUNGSI;JIWA;0; Rp- 
2426;15;JAMBI;1501;150123;30/09/2023;MENINGGAL DUNIA;JIWA;0;Rp200.000.000
2427;15;JAMBI;1501;150123;30/09/2023;MENDERITA;JIWA;0;Rp200.000.000
