no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
557;15;JAMBI;1507;150704;15/01/2024;MENDERITA;JIWA;24; Rp-   ;2024
558;15;JAMBI;1507;150704;15/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
559;15;JAMBI;1504;150402;16/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
560;15;JAMBI;1504;150402;16/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
561;15;JAMBI;1504;150402;16/01/2024;MENGUNGSI;JIWA;2; Rp-   ;2024
562;15;JAMBI;1505;150504;16/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
563;15;JAMBI;1505;150504;16/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
564;15;JAMBI;1505;150504;16/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
565;15;JAMBI;1504;150406;20/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
566;15;JAMBI;1504;150406;20/01/2024;MENDERITA;JIWA;3629; Rp-   ;2024
567;15;JAMBI;1504;150406;20/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
568;15;JAMBI;1504;150402;20/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
569;15;JAMBI;1504;150402;20/01/2024;MENDERITA;JIWA;1538; Rp-   ;2024
570;15;JAMBI;1504;150402;20/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
571;15;JAMBI;1504;150401;20/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
572;15;JAMBI;1504;150401;20/01/2024;MENDERITA;JIWA;2795; Rp-   ;2024
573;15;JAMBI;1504;150401;20/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
574;15;JAMBI;1504;150408;20/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
575;15;JAMBI;1504;150408;20/01/2024;MENDERITA;JIWA;1674; Rp-   ;2024
576;15;JAMBI;1504;150408;20/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
577;15;JAMBI;1504;150403;20/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
578;15;JAMBI;1504;150403;20/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
579;15;JAMBI;1504;150403;20/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
580;15;JAMBI;1504;150405;20/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
581;15;JAMBI;1504;150405;20/01/2024;MENDERITA;JIWA;3197; Rp-   ;2024
582;15;JAMBI;1504;150405;20/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
583;15;JAMBI;1504;150401;21/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
584;15;JAMBI;1504;150401;21/01/2024;MENDERITA;JIWA;3320; Rp-   ;2024
585;15;JAMBI;1504;150401;21/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
586;15;JAMBI;1504;150402;22/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
587;15;JAMBI;1504;150402;22/01/2024;MENDERITA;JIWA;5184; Rp-   ;2024
588;15;JAMBI;1504;150402;22/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
589;15;JAMBI;1504;150406;22/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
590;15;JAMBI;1504;150406;22/01/2024;MENDERITA;JIWA;2230; Rp-   ;2024
591;15;JAMBI;1504;150406;22/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
592;15;JAMBI;1504;150401;22/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
593;15;JAMBI;1504;150401;22/01/2024;MENDERITA;JIWA;2479; Rp-   ;2024
594;15;JAMBI;1504;150401;22/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
595;15;JAMBI;1572;157208;23/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
596;15;JAMBI;1572;157208;23/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
597;15;JAMBI;1572;157208;23/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
598;15;JAMBI;1504;150401;23/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
599;15;JAMBI;1504;150401;23/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
600;15;JAMBI;1504;150401;23/01/2024;MENGUNGSI;JIWA;3; Rp-   ;2024
601;15;JAMBI;1504;150401;23/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
602;15;JAMBI;1504;150401;23/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
603;15;JAMBI;1504;150401;23/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
604;15;JAMBI;1504;150401;23/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
605;15;JAMBI;1504;150401;23/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
606;15;JAMBI;1504;150401;23/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
607;15;JAMBI;1504;150406;23/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
608;15;JAMBI;1504;150406;23/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
609;15;JAMBI;1504;150406;23/01/2024;MENGUNGSI;JIWA;2; Rp-   ;2024
610;15;JAMBI;1507;150704;24/01/2024;MENINGGAL DUNIA;JIWA;0;Rp25,000,000;2024
611;15;JAMBI;1507;150704;24/01/2024;MENDERITA;JIWA;3;Rp25,000,000;2024
612;15;JAMBI;1507;150704;24/01/2024;MENGUNGSI;JIWA;0;Rp25,000,000;2024
613;15;JAMBI;1504;150403;24/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
614;15;JAMBI;1504;150403;24/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
615;15;JAMBI;1504;150403;24/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
616;15;JAMBI;1504;150403;24/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
617;15;JAMBI;1504;150403;24/01/2024;MENDERITA;JIWA;2939; Rp-   ;2024
618;15;JAMBI;1504;150403;24/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
619;15;JAMBI;1504;150401;24/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
620;15;JAMBI;1504;150401;24/01/2024;MENDERITA;JIWA;576; Rp-   ;2024
621;15;JAMBI;1504;150401;24/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
622;15;JAMBI;1503;150301;24/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
623;15;JAMBI;1503;150301;24/01/2024;MENDERITA;JIWA;214; Rp-   ;2024
624;15;JAMBI;1503;150301;24/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
625;15;JAMBI;1504;150406;25/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
626;15;JAMBI;1504;150406;25/01/2024;MENDERITA;JIWA;11078; Rp-   ;2024
627;15;JAMBI;1504;150406;25/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
628;15;JAMBI;1504;150406;26/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
629;15;JAMBI;1504;150406;26/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
630;15;JAMBI;1504;150406;26/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
631;15;JAMBI;1504;150405;26/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
632;15;JAMBI;1504;150405;26/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
633;15;JAMBI;1504;150405;26/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
634;15;JAMBI;1508;150812;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
635;15;JAMBI;1508;150812;27/01/2024;MENDERITA;JIWA;5135; Rp-   ;2024
636;15;JAMBI;1508;150812;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
637;15;JAMBI;1508;150803;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
638;15;JAMBI;1508;150803;27/01/2024;MENDERITA;JIWA;15885; Rp-   ;2024
639;15;JAMBI;1508;150803;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
640;15;JAMBI;1508;150811;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
641;15;JAMBI;1508;150811;27/01/2024;MENDERITA;JIWA;8919; Rp-   ;2024
642;15;JAMBI;1508;150811;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
643;15;JAMBI;1508;150817;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
644;15;JAMBI;1508;150817;27/01/2024;MENDERITA;JIWA;223; Rp-   ;2024
645;15;JAMBI;1508;150817;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
646;15;JAMBI;1508;150816;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
647;15;JAMBI;1508;150816;27/01/2024;MENDERITA;JIWA;729; Rp-   ;2024
648;15;JAMBI;1508;150816;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
649;15;JAMBI;1508;150807;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
650;15;JAMBI;1508;150807;27/01/2024;MENDERITA;JIWA;244; Rp-   ;2024
651;15;JAMBI;1508;150807;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
652;15;JAMBI;1508;150810;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
653;15;JAMBI;1508;150810;27/01/2024;MENDERITA;JIWA;1898; Rp-   ;2024
654;15;JAMBI;1508;150810;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
655;15;JAMBI;1508;150805;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
656;15;JAMBI;1508;150805;27/01/2024;MENDERITA;JIWA;9982; Rp-   ;2024
657;15;JAMBI;1508;150805;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
658;15;JAMBI;1508;150801;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
659;15;JAMBI;1508;150801;27/01/2024;MENDERITA;JIWA;6033; Rp-   ;2024
660;15;JAMBI;1508;150801;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
661;15;JAMBI;1508;150804;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
662;15;JAMBI;1508;150804;27/01/2024;MENDERITA;JIWA;872; Rp-   ;2024
663;15;JAMBI;1508;150804;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
664;15;JAMBI;1508;150815;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
665;15;JAMBI;1508;150815;27/01/2024;MENDERITA;JIWA;3206; Rp-   ;2024
666;15;JAMBI;1508;150815;27/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
667;15;JAMBI;1504;150404;29/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
668;15;JAMBI;1504;150404;29/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
669;15;JAMBI;1504;150404;29/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
670;15;JAMBI;1504;150403;29/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
671;15;JAMBI;1504;150403;29/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
672;15;JAMBI;1504;150403;29/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
673;15;JAMBI;1504;150405;29/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
674;15;JAMBI;1504;150405;29/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
675;15;JAMBI;1504;150405;29/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
676;15;JAMBI;1503;150305;30/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
677;15;JAMBI;1503;150305;30/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
678;15;JAMBI;1503;150305;30/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
679;15;JAMBI;1503;150303;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
680;15;JAMBI;1503;150303;31/01/2024;MENDERITA;JIWA;0; Rp-   ;2024
681;15;JAMBI;1503;150303;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
682;15;JAMBI;1571;157106;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
683;15;JAMBI;1571;157106;31/01/2024;MENDERITA;JIWA;4; Rp-   ;2024
684;15;JAMBI;1571;157106;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
685;15;JAMBI;1571;157105;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
686;15;JAMBI;1571;157105;31/01/2024;MENDERITA;JIWA;1; Rp-   ;2024
687;15;JAMBI;1571;157105;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
688;15;JAMBI;1571;157105;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
689;15;JAMBI;1571;157105;31/01/2024;MENDERITA;JIWA;1; Rp-   ;2024
690;15;JAMBI;1571;157105;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
691;15;JAMBI;1571;157104;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
692;15;JAMBI;1571;157104;31/01/2024;MENDERITA;JIWA;2; Rp-   ;2024
693;15;JAMBI;1571;157104;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
694;15;JAMBI;1571;157104;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
695;15;JAMBI;1571;157104;31/01/2024;MENDERITA;JIWA;2; Rp-   ;2024
696;15;JAMBI;1571;157104;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
697;15;JAMBI;1571;157111;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
698;15;JAMBI;1571;157111;31/01/2024;MENDERITA;JIWA;4; Rp-   ;2024
699;15;JAMBI;1571;157111;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
700;15;JAMBI;1571;157101;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
701;15;JAMBI;1571;157101;31/01/2024;MENDERITA;JIWA;3; Rp-   ;2024
702;15;JAMBI;1571;157101;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
703;15;JAMBI;1571;157110;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
704;15;JAMBI;1571;157110;31/01/2024;MENDERITA;JIWA;77; Rp-   ;2024
705;15;JAMBI;1571;157110;31/01/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
706;15;JAMBI;1508;150817;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
707;15;JAMBI;1508;150817;01/02/2024;MENDERITA;JIWA;223; Rp-   ;2024
708;15;JAMBI;1508;150817;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
709;15;JAMBI;1508;150816;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
710;15;JAMBI;1508;150816;01/02/2024;MENDERITA;JIWA;729; Rp-   ;2024
711;15;JAMBI;1508;150816;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
712;15;JAMBI;1508;150807;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
713;15;JAMBI;1508;150807;01/02/2024;MENDERITA;JIWA;244; Rp-   ;2024
714;15;JAMBI;1508;150807;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
715;15;JAMBI;1508;150805;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
716;15;JAMBI;1508;150805;01/02/2024;MENDERITA;JIWA;9982; Rp-   ;2024
717;15;JAMBI;1508;150805;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
718;15;JAMBI;1508;150801;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
719;15;JAMBI;1508;150801;01/02/2024;MENDERITA;JIWA;6033; Rp-   ;2024
720;15;JAMBI;1508;150801;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
721;15;JAMBI;1508;150804;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
722;15;JAMBI;1508;150804;01/02/2024;MENDERITA;JIWA;872; Rp-   ;2024
723;15;JAMBI;1508;150804;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
724;15;JAMBI;1508;150815;01/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
725;15;JAMBI;1508;150815;01/02/2024;MENDERITA;JIWA;3206; Rp-   ;2024
726;15;JAMBI;1508;150815;01/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
727;15;JAMBI;1501;150118;02/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
728;15;JAMBI;1501;150118;02/02/2024;MENDERITA;JIWA;24; Rp-   ;2024
729;15;JAMBI;1501;150118;02/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
730;15;JAMBI;1508;150812;02/02/2024;MENINGGAL DUNIA;JIWA;0;Rp40,000,000;2024
731;15;JAMBI;1508;150812;02/02/2024;MENDERITA;JIWA;5135;Rp40,000,000;2024
732;15;JAMBI;1508;150812;02/02/2024;MENGUNGSI;JIWA;0;Rp40,000,000;2024
733;15;JAMBI;1508;150803;02/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
734;15;JAMBI;1508;150803;02/02/2024;MENDERITA;JIWA;15885; Rp-   ;2024
735;15;JAMBI;1508;150803;02/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
736;15;JAMBI;1508;150811;02/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
737;15;JAMBI;1508;150811;02/02/2024;MENDERITA;JIWA;8919; Rp-   ;2024
738;15;JAMBI;1508;150811;02/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
739;15;JAMBI;1508;150810;02/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
740;15;JAMBI;1508;150810;02/02/2024;MENDERITA;JIWA;1898; Rp-   ;2024
741;15;JAMBI;1508;150810;02/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
742;15;JAMBI;1506;150602;03/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
743;15;JAMBI;1506;150602;03/02/2024;MENDERITA;JIWA;4; Rp-   ;2024
744;15;JAMBI;1506;150602;03/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
745;15;JAMBI;1508;150809;03/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
746;15;JAMBI;1508;150809;03/02/2024;MENDERITA;JIWA;40; Rp-   ;2024
747;15;JAMBI;1508;150809;03/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
748;15;JAMBI;1506;150602;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
749;15;JAMBI;1506;150602;06/02/2024;MENDERITA;JIWA;4; Rp-   ;2024
750;15;JAMBI;1506;150602;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
751;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
752;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
753;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
754;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
755;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
756;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
757;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
758;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
759;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
760;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
761;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
762;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
763;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
764;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
765;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
766;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
767;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
768;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
769;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
770;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
771;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
772;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
773;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
774;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
775;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
776;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
777;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
778;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
779;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
780;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
781;15;JAMBI;1505;150511;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
782;15;JAMBI;1505;150511;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
783;15;JAMBI;1505;150511;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
784;15;JAMBI;1505;150511;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
785;15;JAMBI;1505;150511;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
786;15;JAMBI;1505;150511;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
787;15;JAMBI;1505;150511;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
788;15;JAMBI;1505;150511;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
789;15;JAMBI;1505;150511;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
790;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
791;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
792;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
793;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
794;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
795;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
796;15;JAMBI;1505;150511;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
797;15;JAMBI;1505;150511;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
798;15;JAMBI;1505;150511;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
799;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
800;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
801;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
802;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
803;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
804;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
805;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
806;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
807;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
808;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
809;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
810;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
811;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
812;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
813;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
814;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
815;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
816;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
817;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
818;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
819;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
820;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
821;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
822;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
823;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
824;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
825;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
826;15;JAMBI;1505;150503;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
827;15;JAMBI;1505;150503;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
828;15;JAMBI;1505;150503;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
829;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
830;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
831;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
832;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
833;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
834;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
835;15;JAMBI;1505;150506;06/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
