id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian
803;;JAMBI;;;11/03/2023;LUKA RINGAN;JIWA;0
804;;JAMBI;;;11/03/2023;RUSAK TOTAL;UNIT;0
805;;JAMBI;;;11/03/2023;RUMAH RUSAK BERAT;UNIT;0
806;;JAMBI;;;11/03/2023;RUMAH RUSAK RINGAN;UNIT;0
807;;JAMBI;;;11/03/2023;TERGENANG;UNIT;0
808;;JAMBI;;;11/03/2023;TERENDAM;UNIT;0
809;;JAMBI;;;11/03/2023;KIOS;UNIT;0
810;;JAMBI;;;11/03/2023;BANGUNAN LAIN;UNIT;0
811;;JAMBI;;;11/03/2023;KEPALA KELUARGA;JIWA;0
812;;JAMBI;;;11/03/2023;JIWA;JIWA;0
813;;JAMBI;;;11/03/2023;SEKOLAH;UNIT;0
814;;JAMBI;;;11/03/2023;KANTOR;UNIT;0
815;;JAMBI;;;11/03/2023;TEMPAT IBADAH;JIWA;0
816;;JAMBI;;;11/03/2023;SARANA KESEHATAN;UNIT;0
817;;JAMBI;;;11/03/2023;PASAR;UNIT;0
818;;JAMBI;;;11/03/2023;JEMBATAN;UNIT;0
819;;JAMBI;;;11/03/2023;JALAN;TITIK;0
820;;JAMBI;;;11/03/2023;JALAN;KM;0
821;;JAMBI;;;11/03/2023;IRIGASI;HA;0
822;;JAMBI;;;11/03/2023;KEBUN;HEKTAR;0
823;;JAMBI;;;11/03/2023;KOLAM;HA;0
824;;JAMBI;;;11/03/2023;SAWAH;HA;0
825;;JAMBI;;;11/03/2023;LAHAN TIDUR;HEKTAR;0
826;;JAMBI;;;23/03/2023;MENINGGAL DUNIA;JIWA;0
827;;JAMBI;;;23/03/2023;LUKA BERAT;JIWA;0
828;;JAMBI;;;23/03/2023;LUKA RINGAN;JIWA;0
829;;JAMBI;;;23/03/2023;RUSAK TOTAL;UNIT;0
830;;JAMBI;;;23/03/2023;RUMAH RUSAK BERAT;UNIT;0
831;;JAMBI;;;23/03/2023;RUMAH RUSAK RINGAN;UNIT;0
832;;JAMBI;;;23/03/2023;TERGENANG;UNIT;0
833;;JAMBI;;;23/03/2023;TERENDAM;UNIT;45
834;;JAMBI;;;23/03/2023;KIOS;UNIT;0
835;;JAMBI;;;23/03/2023;BANGUNAN LAIN;UNIT;0
836;;JAMBI;;;23/03/2023;KEPALA KELUARGA;JIWA;0
837;;JAMBI;;;23/03/2023;JIWA;JIWA;0
838;;JAMBI;;;23/03/2023;SEKOLAH;UNIT;0
839;;JAMBI;;;23/03/2023;KANTOR;UNIT;0
840;;JAMBI;;;23/03/2023;TEMPAT IBADAH;JIWA;0
841;;JAMBI;;;23/03/2023;SARANA KESEHATAN;UNIT;0
842;;JAMBI;;;23/03/2023;PASAR;UNIT;0
843;;JAMBI;;;23/03/2023;JEMBATAN;UNIT;0
844;;JAMBI;;;23/03/2023;JALAN;TITIK;0
845;;JAMBI;;;23/03/2023;JALAN;KM;0
846;;JAMBI;;;23/03/2023;IRIGASI;HA;0
847;;JAMBI;;;23/03/2023;KEBUN;HEKTAR;0
848;;JAMBI;;;23/03/2023;KOLAM;HA;0
849;;JAMBI;;;23/03/2023;SAWAH;HA;0
850;;JAMBI;;;23/03/2023;LAHAN TIDUR;HEKTAR;0
851;;JAMBI;;;23/04/2023;MENINGGAL DUNIA;JIWA;0
852;;JAMBI;;;23/04/2023;LUKA BERAT;JIWA;0
853;;JAMBI;;;23/04/2023;LUKA RINGAN;JIWA;0
854;;JAMBI;;;23/04/2023;RUSAK TOTAL;UNIT;0
855;;JAMBI;;;23/04/2023;RUMAH RUSAK BERAT;UNIT;0
856;;JAMBI;;;23/04/2023;RUMAH RUSAK RINGAN;UNIT;0
857;;JAMBI;;;23/04/2023;TERGENANG;UNIT;0
858;;JAMBI;;;23/04/2023;TERENDAM;UNIT;0
859;;JAMBI;;;23/04/2023;KIOS;UNIT;0
860;;JAMBI;;;23/04/2023;BANGUNAN LAIN;UNIT;0
861;;JAMBI;;;23/04/2023;KEPALA KELUARGA;JIWA;0
862;;JAMBI;;;23/04/2023;JIWA;JIWA;0
863;;JAMBI;;;23/04/2023;SEKOLAH;UNIT;0
864;;JAMBI;;;23/04/2023;KANTOR;UNIT;0
865;;JAMBI;;;23/04/2023;TEMPAT IBADAH;JIWA;0
866;;JAMBI;;;23/04/2023;SARANA KESEHATAN;UNIT;0
867;;JAMBI;;;23/04/2023;PASAR;UNIT;0
868;;JAMBI;;;23/04/2023;JEMBATAN;UNIT;0
869;;JAMBI;;;23/04/2023;JALAN;TITIK;1
870;;JAMBI;;;23/04/2023;JALAN;KM;0
871;;JAMBI;;;23/04/2023;IRIGASI;HA;0
872;;JAMBI;;;23/04/2023;KEBUN;HEKTAR;0
873;;JAMBI;;;23/04/2023;KOLAM;HA;0
874;;JAMBI;;;23/04/2023;SAWAH;HA;0
875;;JAMBI;;;23/04/2023;LAHAN TIDUR;HEKTAR;0
876;;JAMBI;;;29/05/2023;MENINGGAL DUNIA;JIWA;0
877;;JAMBI;;;29/05/2023;LUKA BERAT;JIWA;0
878;;JAMBI;;;29/05/2023;LUKA RINGAN;JIWA;0
879;;JAMBI;;;29/05/2023;RUSAK TOTAL;UNIT;0
880;;JAMBI;;;29/05/2023;RUMAH RUSAK BERAT;UNIT;0
881;;JAMBI;;;29/05/2023;RUMAH RUSAK RINGAN;UNIT;0
882;;JAMBI;;;29/05/2023;TERGENANG;UNIT;0
883;;JAMBI;;;29/05/2023;TERENDAM;UNIT;0
884;;JAMBI;;;29/05/2023;KIOS;UNIT;0
885;;JAMBI;;;29/05/2023;BANGUNAN LAIN;UNIT;0
886;;JAMBI;;;29/05/2023;KEPALA KELUARGA;JIWA;0
887;;JAMBI;;;29/05/2023;JIWA;JIWA;0
888;;JAMBI;;;29/05/2023;SEKOLAH;UNIT;0
889;;JAMBI;;;29/05/2023;KANTOR;UNIT;0
890;;JAMBI;;;29/05/2023;TEMPAT IBADAH;JIWA;0
891;;JAMBI;;;29/05/2023;SARANA KESEHATAN;UNIT;0
892;;JAMBI;;;29/05/2023;PASAR;UNIT;0
893;;JAMBI;;;29/05/2023;JEMBATAN;UNIT;0
894;;JAMBI;;;29/05/2023;JALAN;TITIK;0
895;;JAMBI;;;29/05/2023;JALAN;KM;0
896;;JAMBI;;;29/05/2023;IRIGASI;HA;0
897;;JAMBI;;;29/05/2023;KEBUN;HEKTAR;0
898;;JAMBI;;;29/05/2023;KOLAM;HA;0
899;;JAMBI;;;29/05/2023;SAWAH;HA;0
900;;JAMBI;;;29/05/2023;LAHAN TIDUR;HEKTAR;0
901;;JAMBI;;;25/05/2023;MENINGGAL DUNIA;JIWA;0
902;;JAMBI;;;25/05/2023;LUKA BERAT;JIWA;0
903;;JAMBI;;;25/05/2023;LUKA RINGAN;JIWA;0
904;;JAMBI;;;25/05/2023;RUSAK TOTAL;UNIT;0
905;;JAMBI;;;25/05/2023;RUMAH RUSAK BERAT;UNIT;3
906;;JAMBI;;;25/05/2023;RUMAH RUSAK RINGAN;UNIT;0
907;;JAMBI;;;25/05/2023;TERGENANG;UNIT;0
908;;JAMBI;;;25/05/2023;TERENDAM;UNIT;0
909;;JAMBI;;;25/05/2023;KIOS;UNIT;0
910;;JAMBI;;;25/05/2023;BANGUNAN LAIN;UNIT;0
911;;JAMBI;;;25/05/2023;KEPALA KELUARGA;JIWA;7
912;;JAMBI;;;25/05/2023;JIWA;JIWA;27
913;;JAMBI;;;25/05/2023;SEKOLAH;UNIT;0
914;;JAMBI;;;25/05/2023;KANTOR;UNIT;0
915;;JAMBI;;;25/05/2023;TEMPAT IBADAH;JIWA;0
916;;JAMBI;;;25/05/2023;SARANA KESEHATAN;UNIT;0
917;;JAMBI;;;25/05/2023;PASAR;UNIT;0
918;;JAMBI;;;25/05/2023;JEMBATAN;UNIT;0
919;;JAMBI;;;25/05/2023;JALAN;TITIK;0
920;;JAMBI;;;25/05/2023;JALAN;KM;0
921;;JAMBI;;;25/05/2023;IRIGASI;HA;0
922;;JAMBI;;;25/05/2023;KEBUN;HEKTAR;0
923;;JAMBI;;;25/05/2023;KOLAM;HA;0
924;;JAMBI;;;25/05/2023;SAWAH;HA;0
925;;JAMBI;;;25/05/2023;LAHAN TIDUR;HEKTAR;0
926;;JAMBI;;;07/07/2023;MENINGGAL DUNIA;JIWA;0
927;;JAMBI;;;07/07/2023;HILANG;JIWA;0
928;;JAMBI;;;07/07/2023;LUKA;JIWA;0
929;;JAMBI;;;07/07/2023;MENDERITA;JIWA;0
930;;JAMBI;;;07/07/2023;MENGUNGSI;JIWA;0
931;;JAMBI;;;07/07/2023;RUMAH RUSAK BERAT;UNIT;0
932;;JAMBI;;;07/07/2023;RUMAH RUSAK SEDANG;UNIT;0
933;;JAMBI;;;07/07/2023;RUMAH RUSAK RINGAN;UNIT;1
934;;JAMBI;;;07/07/2023;RUMAH TERENDAM;UNIT;0
935;;JAMBI;;;07/07/2023;SARANA PENDIDIKAN;UNIT;0
936;;JAMBI;;;07/07/2023;SARANA IBADAH;UNIT;0
937;;JAMBI;;;07/07/2023;SARANA KESEHATAN;UNIT;0
938;;JAMBI;;;07/07/2023;PERKANTORAN;UNIT;0
939;;JAMBI;;;07/07/2023;BANGUNAN LAIN;UNIT;0
940;;JAMBI;;;07/07/2023;JEMBATAN;UNIT;0
941;;JAMBI;;;07/07/2023;JALAN;KM;0
942;;JAMBI;;;07/07/2023;SAWAH;HA;0
943;;JAMBI;;;07/07/2023;KEBUN/HUTAN;HA;0
944;;JAMBI;;;07/07/2023;KOLAM;HA;0
945;;JAMBI;;;07/07/2023;IRIGASI;HA;0
946;;JAMBI;;;24/07/2023;MENINGGAL DUNIA;JIWA;0
947;;JAMBI;;;24/07/2023;HILANG;JIWA;0
948;;JAMBI;;;24/07/2023;LUKA;JIWA;0
949;;JAMBI;;;24/07/2023;MENDERITA;JIWA;0
950;;JAMBI;;;24/07/2023;MENGUNGSI;JIWA;0
951;;JAMBI;;;24/07/2023;RUMAH RUSAK BERAT;UNIT;1
952;;JAMBI;;;24/07/2023;RUMAH RUSAK SEDANG;UNIT;0
953;;JAMBI;;;24/07/2023;RUMAH RUSAK RINGAN;UNIT;0
954;;JAMBI;;;24/07/2023;RUMAH TERENDAM;UNIT;0
955;;JAMBI;;;24/07/2023;SARANA PENDIDIKAN;UNIT;0
956;;JAMBI;;;24/07/2023;SARANA IBADAH;UNIT;0
957;;JAMBI;;;24/07/2023;SARANA KESEHATAN;UNIT;0
958;;JAMBI;;;24/07/2023;PERKANTORAN;UNIT;0
959;;JAMBI;;;24/07/2023;BANGUNAN LAIN;UNIT;0
960;;JAMBI;;;24/07/2023;JEMBATAN;UNIT;0
961;;JAMBI;;;24/07/2023;JALAN;KM;0
962;;JAMBI;;;24/07/2023;SAWAH;HA;0
963;;JAMBI;;;24/07/2023;KEBUN/HUTAN;HA;0
964;;JAMBI;;;24/07/2023;KOLAM;HA;0
965;;JAMBI;;;24/07/2023;IRIGASI;HA;0
966;;JAMBI;;;06/11/2023;MENINGGAL DUNIA;JIWA;0
967;;JAMBI;;;06/11/2023;HILANG;JIWA;0
968;;JAMBI;;;06/11/2023;LUKA;JIWA;0
969;;JAMBI;;;06/11/2023;MENDERITA;JIWA;0
970;;JAMBI;;;06/11/2023;MENGUNGSI;JIWA;0
971;;JAMBI;;;06/11/2023;RUMAH RUSAK BERAT;UNIT;0
972;;JAMBI;;;06/11/2023;RUMAH RUSAK SEDANG;UNIT;0
973;;JAMBI;;;06/11/2023;RUMAH RUSAK RINGAN;UNIT;0
974;;JAMBI;;;06/11/2023;RUMAH TERENDAM;UNIT;0
975;;JAMBI;;;06/11/2023;SARANA PENDIDIKAN;UNIT;0
976;;JAMBI;;;06/11/2023;SARANA IBADAH;UNIT;0
977;;JAMBI;;;06/11/2023;SARANA KESEHATAN;UNIT;0
978;;JAMBI;;;06/11/2023;PERKANTORAN;UNIT;0
979;;JAMBI;;;06/11/2023;BANGUNAN LAIN;UNIT;0
980;;JAMBI;;;06/11/2023;JEMBATAN;UNIT;0
981;;JAMBI;;;06/11/2023;JALAN;KM;0
982;;JAMBI;;;06/11/2023;SAWAH;HA;0
983;;JAMBI;;;06/11/2023;KEBUN/HUTAN;HA;0,25
984;;JAMBI;;;06/11/2023;KOLAM;HA;0
985;;JAMBI;;;06/11/2023;IRIGASI;HA;0
986;;JAMBI;;;23/12/2023;MENINGGAL DUNIA;JIWA;0
987;;JAMBI;;;23/12/2023;HILANG;JIWA;0
988;;JAMBI;;;23/12/2023;LUKA;JIWA;0
989;;JAMBI;;;23/12/2023;MENDERITA;JIWA;0
990;;JAMBI;;;23/12/2023;MENGUNGSI;JIWA;0
991;;JAMBI;;;23/12/2023;RUMAH RUSAK BERAT;UNIT;0
992;;JAMBI;;;23/12/2023;RUMAH RUSAK SEDANG;UNIT;0
993;;JAMBI;;;23/12/2023;RUMAH RUSAK RINGAN;UNIT;0
994;;JAMBI;;;23/12/2023;RUMAH TERENDAM;UNIT;0
995;;JAMBI;;;23/12/2023;SARANA PENDIDIKAN;UNIT;0
996;;JAMBI;;;23/12/2023;SARANA IBADAH;UNIT;0
997;;JAMBI;;;23/12/2023;SARANA KESEHATAN;UNIT;0
998;;JAMBI;;;23/12/2023;PERKANTORAN;UNIT;0
999;;JAMBI;;;23/12/2023;BANGUNAN LAIN;UNIT;0
1000;;JAMBI;;;23/12/2023;JEMBATAN;UNIT;0
1001;;JAMBI;;;23/12/2023;JALAN;KM;0
1002;;JAMBI;;;23/12/2023;SAWAH;HA;0
1003;;JAMBI;;;23/12/2023;KEBUN/HUTAN;HA;0
1004;;JAMBI;;;23/12/2023;KOLAM;HA;0
1005;;JAMBI;;;23/12/2023;IRIGASI;HA;0
1006;;JAMBI;;;21/12/2023;MENINGGAL DUNIA;JIWA;0
1007;;JAMBI;;;21/12/2023;HILANG;JIWA;0
1008;;JAMBI;;;21/12/2023;LUKA;JIWA;0
1009;;JAMBI;;;21/12/2023;MENDERITA;JIWA;0
1010;;JAMBI;;;21/12/2023;MENGUNGSI;JIWA;0
1011;;JAMBI;;;21/12/2023;RUMAH RUSAK BERAT;UNIT;0
1012;;JAMBI;;;21/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1013;;JAMBI;;;21/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1014;;JAMBI;;;21/12/2023;RUMAH TERENDAM;UNIT;0
1015;;JAMBI;;;21/12/2023;SARANA PENDIDIKAN;UNIT;0
1016;;JAMBI;;;21/12/2023;SARANA IBADAH;UNIT;0
1017;;JAMBI;;;21/12/2023;SARANA KESEHATAN;UNIT;0
1018;;JAMBI;;;21/12/2023;PERKANTORAN;UNIT;0
1019;;JAMBI;;;21/12/2023;BANGUNAN LAIN;UNIT;0
1020;;JAMBI;;;21/12/2023;JEMBATAN;UNIT;0
1021;;JAMBI;;;21/12/2023;JALAN;KM;0
1022;;JAMBI;;;21/12/2023;SAWAH;HA;0
1023;;JAMBI;;;21/12/2023;KEBUN/HUTAN;HA;0
1024;;JAMBI;;;21/12/2023;KOLAM;HA;0
1025;;JAMBI;;;21/12/2023;IRIGASI;HA;0
1026;;JAMBI;;;21/12/2023;MENINGGAL DUNIA;JIWA;0
1027;;JAMBI;;;21/12/2023;HILANG;JIWA;0
1028;;JAMBI;;;21/12/2023;LUKA;JIWA;0
1029;;JAMBI;;;21/12/2023;MENDERITA;JIWA;0
1030;;JAMBI;;;21/12/2023;MENGUNGSI;JIWA;0
1031;;JAMBI;;;21/12/2023;RUMAH RUSAK BERAT;UNIT;0
1032;;JAMBI;;;21/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1033;;JAMBI;;;21/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1034;;JAMBI;;;21/12/2023;RUMAH TERENDAM;UNIT;0
1035;;JAMBI;;;21/12/2023;SARANA PENDIDIKAN;UNIT;0
1036;;JAMBI;;;21/12/2023;SARANA IBADAH;UNIT;0
1037;;JAMBI;;;21/12/2023;SARANA KESEHATAN;UNIT;0
1038;;JAMBI;;;21/12/2023;PERKANTORAN;UNIT;0
1039;;JAMBI;;;21/12/2023;BANGUNAN LAIN;UNIT;0
1040;;JAMBI;;;21/12/2023;JEMBATAN;UNIT;0
1041;;JAMBI;;;21/12/2023;JALAN;KM;0
1042;;JAMBI;;;21/12/2023;SAWAH;HA;0
1043;;JAMBI;;;21/12/2023;KEBUN/HUTAN;HA;0
1044;;JAMBI;;;21/12/2023;KOLAM;HA;0
1045;;JAMBI;;;21/12/2023;IRIGASI;HA;0
1046;;JAMBI;;;21/12/2023;MENINGGAL DUNIA;JIWA;0
1047;;JAMBI;;;21/12/2023;HILANG;JIWA;0
1048;;JAMBI;;;21/12/2023;LUKA;JIWA;0
1049;;JAMBI;;;21/12/2023;MENDERITA;JIWA;0
1050;;JAMBI;;;21/12/2023;MENGUNGSI;JIWA;0
1051;;JAMBI;;;21/12/2023;RUMAH RUSAK BERAT;UNIT;0
1052;;JAMBI;;;21/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1053;;JAMBI;;;21/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1054;;JAMBI;;;21/12/2023;RUMAH TERENDAM;UNIT;0
1055;;JAMBI;;;21/12/2023;SARANA PENDIDIKAN;UNIT;0
1056;;JAMBI;;;21/12/2023;SARANA IBADAH;UNIT;0
1057;;JAMBI;;;21/12/2023;SARANA KESEHATAN;UNIT;0
1058;;JAMBI;;;21/12/2023;PERKANTORAN;UNIT;0
1059;;JAMBI;;;21/12/2023;BANGUNAN LAIN;UNIT;0
1060;;JAMBI;;;21/12/2023;JEMBATAN;UNIT;0
1061;;JAMBI;;;21/12/2023;JALAN;KM;0
1062;;JAMBI;;;21/12/2023;SAWAH;HA;0
1063;;JAMBI;;;21/12/2023;KEBUN/HUTAN;HA;0
1064;;JAMBI;;;21/12/2023;KOLAM;HA;0
1065;;JAMBI;;;21/12/2023;IRIGASI;HA;0
1066;;JAMBI;;;21/12/2023;MENINGGAL DUNIA;JIWA;0
1067;;JAMBI;;;21/12/2023;HILANG;JIWA;0
1068;;JAMBI;;;21/12/2023;LUKA;JIWA;0
1069;;JAMBI;;;21/12/2023;MENDERITA;JIWA;0
1070;;JAMBI;;;21/12/2023;MENGUNGSI;JIWA;0
1071;;JAMBI;;;21/12/2023;RUMAH RUSAK BERAT;UNIT;0
1072;;JAMBI;;;21/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1073;;JAMBI;;;21/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1074;;JAMBI;;;21/12/2023;RUMAH TERENDAM;UNIT;0
1075;;JAMBI;;;21/12/2023;SARANA PENDIDIKAN;UNIT;0
1076;;JAMBI;;;21/12/2023;SARANA IBADAH;UNIT;0
1077;;JAMBI;;;21/12/2023;SARANA KESEHATAN;UNIT;0
1078;;JAMBI;;;21/12/2023;PERKANTORAN;UNIT;0
1079;;JAMBI;;;21/12/2023;BANGUNAN LAIN;UNIT;0
1080;;JAMBI;;;21/12/2023;JEMBATAN;UNIT;0
1081;;JAMBI;;;21/12/2023;JALAN;KM;0
1082;;JAMBI;;;21/12/2023;SAWAH;HA;0
1083;;JAMBI;;;21/12/2023;KEBUN/HUTAN;HA;0
1084;;JAMBI;;;21/12/2023;KOLAM;HA;0
1085;;JAMBI;;;21/12/2023;IRIGASI;HA;0
1086;;JAMBI;;;22/12/2023;MENINGGAL DUNIA;JIWA;0
1087;;JAMBI;;;22/12/2023;HILANG;JIWA;0
1088;;JAMBI;;;22/12/2023;LUKA;JIWA;0
1089;;JAMBI;;;22/12/2023;MENDERITA;JIWA;0
1090;;JAMBI;;;22/12/2023;MENGUNGSI;JIWA;0
1091;;JAMBI;;;22/12/2023;RUMAH RUSAK BERAT;UNIT;0
1092;;JAMBI;;;22/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1093;;JAMBI;;;22/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1094;;JAMBI;;;22/12/2023;RUMAH TERENDAM;UNIT;0
1095;;JAMBI;;;22/12/2023;SARANA PENDIDIKAN;UNIT;0
1096;;JAMBI;;;22/12/2023;SARANA IBADAH;UNIT;0
1097;;JAMBI;;;22/12/2023;SARANA KESEHATAN;UNIT;0
1098;;JAMBI;;;22/12/2023;PERKANTORAN;UNIT;0
1099;;JAMBI;;;22/12/2023;BANGUNAN LAIN;UNIT;0
1100;;JAMBI;;;22/12/2023;JEMBATAN;UNIT;0
1101;;JAMBI;;;22/12/2023;JALAN;KM;0
1102;;JAMBI;;;22/12/2023;SAWAH;HA;1
1103;;JAMBI;;;22/12/2023;KEBUN/HUTAN;HA;0
1104;;JAMBI;;;22/12/2023;KOLAM;HA;0
1105;;JAMBI;;;22/12/2023;IRIGASI;HA;0
1106;;JAMBI;;;22/12/2023;MENINGGAL DUNIA;JIWA;0
1107;;JAMBI;;;22/12/2023;HILANG;JIWA;0
1108;;JAMBI;;;22/12/2023;LUKA;JIWA;0
1109;;JAMBI;;;22/12/2023;MENDERITA;JIWA;0
1110;;JAMBI;;;22/12/2023;MENGUNGSI;JIWA;0
1111;;JAMBI;;;22/12/2023;RUMAH RUSAK BERAT;UNIT;0
1112;;JAMBI;;;22/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1113;;JAMBI;;;22/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1114;;JAMBI;;;22/12/2023;RUMAH TERENDAM;UNIT;0
1115;;JAMBI;;;22/12/2023;SARANA PENDIDIKAN;UNIT;0
1116;;JAMBI;;;22/12/2023;SARANA IBADAH;UNIT;0
1117;;JAMBI;;;22/12/2023;SARANA KESEHATAN;UNIT;0
1118;;JAMBI;;;22/12/2023;PERKANTORAN;UNIT;0
1119;;JAMBI;;;22/12/2023;BANGUNAN LAIN;UNIT;0
1120;;JAMBI;;;22/12/2023;JEMBATAN;UNIT;0
1121;;JAMBI;;;22/12/2023;JALAN;KM;0
1122;;JAMBI;;;22/12/2023;SAWAH;HA;1
1123;;JAMBI;;;22/12/2023;KEBUN/HUTAN;HA;0
1124;;JAMBI;;;22/12/2023;KOLAM;HA;0
1125;;JAMBI;;;22/12/2023;IRIGASI;HA;0
1126;;JAMBI;;;22/12/2023;MENINGGAL DUNIA;JIWA;0
1127;;JAMBI;;;22/12/2023;HILANG;JIWA;0
1128;;JAMBI;;;22/12/2023;LUKA;JIWA;0
1129;;JAMBI;;;22/12/2023;MENDERITA;JIWA;0
1130;;JAMBI;;;22/12/2023;MENGUNGSI;JIWA;0
1131;;JAMBI;;;22/12/2023;RUMAH RUSAK BERAT;UNIT;0
1132;;JAMBI;;;22/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1133;;JAMBI;;;22/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1134;;JAMBI;;;22/12/2023;RUMAH TERENDAM;UNIT;0
1135;;JAMBI;;;22/12/2023;SARANA PENDIDIKAN;UNIT;0
1136;;JAMBI;;;22/12/2023;SARANA IBADAH;UNIT;0
1137;;JAMBI;;;22/12/2023;SARANA KESEHATAN;UNIT;0
1138;;JAMBI;;;22/12/2023;PERKANTORAN;UNIT;0
1139;;JAMBI;;;22/12/2023;BANGUNAN LAIN;UNIT;0
1140;;JAMBI;;;22/12/2023;JEMBATAN;UNIT;0
1141;;JAMBI;;;22/12/2023;JALAN;KM;0
1142;;JAMBI;;;22/12/2023;SAWAH;HA;1
1143;;JAMBI;;;22/12/2023;KEBUN/HUTAN;HA;0
1144;;JAMBI;;;22/12/2023;KOLAM;HA;0
1145;;JAMBI;;;22/12/2023;IRIGASI;HA;0
1146;;JAMBI;;;25/12/2023;MENINGGAL DUNIA;JIWA;0
1147;;JAMBI;;;25/12/2023;HILANG;JIWA;0
1148;;JAMBI;;;25/12/2023;LUKA;JIWA;0
1149;;JAMBI;;;25/12/2023;MENDERITA;JIWA;0
1150;;JAMBI;;;25/12/2023;MENGUNGSI;JIWA;0
1151;;JAMBI;;;25/12/2023;RUMAH RUSAK BERAT;UNIT;0
1152;;JAMBI;;;25/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1153;;JAMBI;;;25/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1154;;JAMBI;;;25/12/2023;RUMAH TERENDAM;UNIT;0
1155;;JAMBI;;;25/12/2023;SARANA PENDIDIKAN;UNIT;0
1156;;JAMBI;;;25/12/2023;SARANA IBADAH;UNIT;0
1157;;JAMBI;;;25/12/2023;SARANA KESEHATAN;UNIT;0
1158;;JAMBI;;;25/12/2023;PERKANTORAN;UNIT;0
1159;;JAMBI;;;25/12/2023;BANGUNAN LAIN;UNIT;0
1160;;JAMBI;;;25/12/2023;JEMBATAN;UNIT;0
1161;;JAMBI;;;25/12/2023;JALAN;KM;0
1162;;JAMBI;;;25/12/2023;SAWAH;HA;1
1163;;JAMBI;;;25/12/2023;KEBUN/HUTAN;HA;0
1164;;JAMBI;;;25/12/2023;KOLAM;HA;0
1165;;JAMBI;;;25/12/2023;IRIGASI;HA;0
1166;;JAMBI;;;29/12/2023;MENINGGAL DUNIA;JIWA;0
1167;;JAMBI;;;29/12/2023;HILANG;JIWA;0
1168;;JAMBI;;;29/12/2023;LUKA;JIWA;0
1169;;JAMBI;;;29/12/2023;MENDERITA;JIWA;0
1170;;JAMBI;;;29/12/2023;MENGUNGSI;JIWA;0
1171;;JAMBI;;;29/12/2023;RUMAH RUSAK BERAT;UNIT;0
1172;;JAMBI;;;29/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1173;;JAMBI;;;29/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1174;;JAMBI;;;29/12/2023;RUMAH TERENDAM;UNIT;0
1175;;JAMBI;;;29/12/2023;SARANA PENDIDIKAN;UNIT;0
1176;;JAMBI;;;29/12/2023;SARANA IBADAH;UNIT;0
1177;;JAMBI;;;29/12/2023;SARANA KESEHATAN;UNIT;0
1178;;JAMBI;;;29/12/2023;PERKANTORAN;UNIT;0
1179;;JAMBI;;;29/12/2023;BANGUNAN LAIN;UNIT;1
1180;;JAMBI;;;29/12/2023;JEMBATAN;UNIT;0
1181;;JAMBI;;;29/12/2023;JALAN;KM;0
1182;;JAMBI;;;29/12/2023;SAWAH;HA;0
1183;;JAMBI;;;29/12/2023;KEBUN/HUTAN;HA;0
1184;;JAMBI;;;29/12/2023;KOLAM;HA;0
1185;;JAMBI;;;29/12/2023;IRIGASI;HA;0
1186;;JAMBI;;;29/12/2023;MENINGGAL DUNIA;JIWA;0
1187;;JAMBI;;;29/12/2023;HILANG;JIWA;0
1188;;JAMBI;;;29/12/2023;LUKA;JIWA;0
1189;;JAMBI;;;29/12/2023;MENDERITA;JIWA;0
1190;;JAMBI;;;29/12/2023;MENGUNGSI;JIWA;0
1191;;JAMBI;;;29/12/2023;RUMAH RUSAK BERAT;UNIT;0
1192;;JAMBI;;;29/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1193;;JAMBI;;;29/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1194;;JAMBI;;;29/12/2023;RUMAH TERENDAM;UNIT;0
1195;;JAMBI;;;29/12/2023;SARANA PENDIDIKAN;UNIT;0
1196;;JAMBI;;;29/12/2023;SARANA IBADAH;UNIT;0
1197;;JAMBI;;;29/12/2023;SARANA KESEHATAN;UNIT;0
1198;;JAMBI;;;29/12/2023;PERKANTORAN;UNIT;0
1199;;JAMBI;;;29/12/2023;BANGUNAN LAIN;UNIT;1
1200;;JAMBI;;;29/12/2023;JEMBATAN;UNIT;0
1201;;JAMBI;;;29/12/2023;JALAN;KM;3
1202;;JAMBI;;;29/12/2023;SAWAH;HA;1
1203;;JAMBI;;;29/12/2023;KEBUN/HUTAN;HA;0
