id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;keterangan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
858;15;JAMBI;1501;150106;20/11/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
859;15;JAMBI;1501;150106;20/11/2024;KOLAM;HA;0; Rp-   ;2024
860;15;JAMBI;1501;150106;20/11/2024;IRIGASI;HA;0; Rp-   ;2024
861;15;JAMBI;1508;150814;29/12/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
862;15;JAMBI;1508;150814;29/12/2024;HILANG;JIWA;0; Rp-   ;2024
863;15;JAMBI;1508;150814;29/12/2024;LUKA;JIWA;0; Rp-   ;2024
864;15;JAMBI;1508;150814;29/12/2024;MENDERITA;JIWA;0; Rp-   ;2024
865;15;JAMBI;1508;150814;29/12/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
866;15;JAMBI;1508;150814;29/12/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
867;15;JAMBI;1508;150814;29/12/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
868;15;JAMBI;1508;150814;29/12/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
869;15;JAMBI;1508;150814;29/12/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
870;15;JAMBI;1508;150814;29/12/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
871;15;JAMBI;1508;150814;29/12/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
872;15;JAMBI;1508;150814;29/12/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
873;15;JAMBI;1508;150814;29/12/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
874;15;JAMBI;1508;150814;29/12/2024;BANGUNAN LAIN;UNIT;10; Rp-   ;2024
875;15;JAMBI;1508;150814;29/12/2024;JEMBATAN;UNIT;50; Rp-   ;2024
876;15;JAMBI;1508;150814;29/12/2024;JALAN;KM;0; Rp-   ;2024
877;15;JAMBI;1508;150814;29/12/2024;SAWAH;HA;0; Rp-   ;2024
878;15;JAMBI;1508;150814;29/12/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
879;15;JAMBI;1508;150814;29/12/2024;KOLAM;HA;0; Rp-   ;2024
880;15;JAMBI;1508;150814;29/12/2024;IRIGASI;HA;0; Rp-   ;2024
881;15;JAMBI;1508;150814;29/12/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
882;15;JAMBI;1508;150814;29/12/2024;HILANG;JIWA;0; Rp-   ;2024
883;15;JAMBI;1508;150814;29/12/2024;LUKA;JIWA;0; Rp-   ;2024
884;15;JAMBI;1508;150814;29/12/2024;MENDERITA;JIWA;0; Rp-   ;2024
885;15;JAMBI;1508;150814;29/12/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
886;15;JAMBI;1508;150814;29/12/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
887;15;JAMBI;1508;150814;29/12/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
888;15;JAMBI;1508;150814;29/12/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
889;15;JAMBI;1508;150814;29/12/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
890;15;JAMBI;1508;150814;29/12/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
891;15;JAMBI;1508;150814;29/12/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
892;15;JAMBI;1508;150814;29/12/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
893;15;JAMBI;1508;150814;29/12/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
894;15;JAMBI;1508;150814;29/12/2024;BANGUNAN LAIN;UNIT;10; Rp-   ;2024
895;15;JAMBI;1508;150814;29/12/2024;JEMBATAN;UNIT;50; Rp-   ;2024
896;15;JAMBI;1508;150814;29/12/2024;JALAN;KM;0; Rp-   ;2024
897;15;JAMBI;1508;150814;29/12/2024;SAWAH;HA;0; Rp-   ;2024
898;15;JAMBI;1508;150814;29/12/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
899;15;JAMBI;1508;150814;29/12/2024;KOLAM;HA;0; Rp-   ;2024
900;15;JAMBI;1508;150814;29/12/2024;IRIGASI;HA;0; Rp-   ;2024
