NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;satuan;semester;jumlah_penduduk;tahun
277;15;JAMBI;1504;150403;PEREKAMAN KTP;REKAM KTP;JIWA;1;47100;2022
278;15;JAMBI;1504;150403;PEREKAMAN KTP;BELUM REKAM;JIWA;1;3742;2022
279;15;JAMBI;1504;150403;PEREKAMAN KTP;WAJIB KTP;JIWA;2;51281;2022
280;15;JAMBI;1504;150403;PEREKAMAN KTP;REKAM KTP;JIWA;2;47725;2022
281;15;JAMBI;1504;150404;PEREKAMAN KTP;WAJIB KTP;JIWA;1;23267;2022
282;15;JAMBI;1504;150404;PEREKAMAN KTP;REKAM KTP;JIWA;1;20727;2022
283;15;JAMBI;1504;150404;PEREKAMAN KTP;BELUM REKAM;JIWA;1;2540;2022
284;15;JAMBI;1504;150404;PEREKAMAN KTP;WAJIB KTP;JIWA;2;23522;2022
285;15;JAMBI;1504;150404;PEREKAMAN KTP;REKAM KTP;JIWA;2;21058;2022
286;15;JAMBI;1504;150405;PEREKAMAN KTP;WAJIB KTP;JIWA;1;27336;2022
287;15;JAMBI;1504;150405;PEREKAMAN KTP;REKAM KTP;JIWA;1;24629;2022
288;15;JAMBI;1504;150405;PEREKAMAN KTP;BELUM REKAM;JIWA;1;2707;2022
289;15;JAMBI;1504;150405;PEREKAMAN KTP;WAJIB KTP;JIWA;2;27648;2022
290;15;JAMBI;1504;150405;PEREKAMAN KTP;REKAM KTP;JIWA;2;25273;2022
291;15;JAMBI;1504;150406;PEREKAMAN KTP;WAJIB KTP;JIWA;1;28307;2022
292;15;JAMBI;1504;150406;PEREKAMAN KTP;REKAM KTP;JIWA;1;23514;2022
293;15;JAMBI;1504;150406;PEREKAMAN KTP;BELUM REKAM;JIWA;1;4793;2022
294;15;JAMBI;1504;150406;PEREKAMAN KTP;WAJIB KTP;JIWA;2;28278;2022
295;15;JAMBI;1504;150406;PEREKAMAN KTP;REKAM KTP;JIWA;2;23900;2022
296;15;JAMBI;1504;150407;PEREKAMAN KTP;WAJIB KTP;JIWA;1;31118;2022
297;15;JAMBI;1504;150407;PEREKAMAN KTP;REKAM KTP;JIWA;1;27023;2022
298;15;JAMBI;1504;150407;PEREKAMAN KTP;BELUM REKAM;JIWA;1;4095;2022
299;15;JAMBI;1504;150407;PEREKAMAN KTP;WAJIB KTP;JIWA;2;31462;2022
300;15;JAMBI;1504;150407;PEREKAMAN KTP;REKAM KTP;JIWA;2;27685;2022
301;15;JAMBI;1504;150408;PEREKAMAN KTP;WAJIB KTP;JIWA;1;11284;2022
302;15;JAMBI;1504;150408;PEREKAMAN KTP;REKAM KTP;JIWA;1;10586;2022
303;15;JAMBI;1504;150408;PEREKAMAN KTP;BELUM REKAM;JIWA;1;698;2022
304;15;JAMBI;1504;150408;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11511;2022
305;15;JAMBI;1504;150408;PEREKAMAN KTP;REKAM KTP;JIWA;2;10733;2022
306;15;JAMBI;1505;150501;PEREKAMAN KTP;WAJIB KTP;JIWA;1;49946;2022
307;15;JAMBI;1505;150501;PEREKAMAN KTP;REKAM KTP;JIWA;1;49325;2022
308;15;JAMBI;1505;150501;PEREKAMAN KTP;BELUM REKAM;JIWA;1;621;2022
309;15;JAMBI;1505;150501;PEREKAMAN KTP;WAJIB KTP;JIWA;2;51623;2022
310;15;JAMBI;1505;150501;PEREKAMAN KTP;REKAM KTP;JIWA;2;50315;2022
311;15;JAMBI;1505;150502;PEREKAMAN KTP;WAJIB KTP;JIWA;1;33312;2022
312;15;JAMBI;1505;150502;PEREKAMAN KTP;REKAM KTP;JIWA;1;32861;2022
313;15;JAMBI;1505;150502;PEREKAMAN KTP;BELUM REKAM;JIWA;1;451;2022
314;15;JAMBI;1505;150502;PEREKAMAN KTP;WAJIB KTP;JIWA;2;34231;2022
315;15;JAMBI;1505;150502;PEREKAMAN KTP;REKAM KTP;JIWA;2;33394;2022
316;15;JAMBI;1505;150503;PEREKAMAN KTP;WAJIB KTP;JIWA;1;18713;2022
317;15;JAMBI;1505;150503;PEREKAMAN KTP;REKAM KTP;JIWA;1;18546;2022
318;15;JAMBI;1505;150503;PEREKAMAN KTP;BELUM REKAM;JIWA;1;167;2022
319;15;JAMBI;1505;150503;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19228;2022
320;15;JAMBI;1505;150503;PEREKAMAN KTP;REKAM KTP;JIWA;2;18811;2022
321;15;JAMBI;1505;150504;PEREKAMAN KTP;WAJIB KTP;JIWA;1;16342;2022
322;15;JAMBI;1505;150504;PEREKAMAN KTP;REKAM KTP;JIWA;1;16160;2022
323;15;JAMBI;1505;150504;PEREKAMAN KTP;BELUM REKAM;JIWA;1;182;2022
324;15;JAMBI;1505;150504;PEREKAMAN KTP;WAJIB KTP;JIWA;2;16795;2022
325;15;JAMBI;1505;150504;PEREKAMAN KTP;REKAM KTP;JIWA;2;16379;2022
326;15;JAMBI;1505;150505;PEREKAMAN KTP;WAJIB KTP;JIWA;1;30658;2022
327;15;JAMBI;1505;150505;PEREKAMAN KTP;REKAM KTP;JIWA;1;30350;2022
328;15;JAMBI;1505;150505;PEREKAMAN KTP;BELUM REKAM;JIWA;1;308;2022
329;15;JAMBI;1505;150505;PEREKAMAN KTP;WAJIB KTP;JIWA;2;31386;2022
330;15;JAMBI;1505;150505;PEREKAMAN KTP;REKAM KTP;JIWA;2;30714;2022
331;15;JAMBI;1505;150506;PEREKAMAN KTP;WAJIB KTP;JIWA;1;43513;2022
332;15;JAMBI;1505;150506;PEREKAMAN KTP;REKAM KTP;JIWA;1;43043;2022
333;15;JAMBI;1505;150506;PEREKAMAN KTP;BELUM REKAM;JIWA;1;470;2022
334;15;JAMBI;1505;150506;PEREKAMAN KTP;WAJIB KTP;JIWA;2;44872;2022
335;15;JAMBI;1505;150506;PEREKAMAN KTP;REKAM KTP;JIWA;2;43858;2022
336;15;JAMBI;1505;150507;PEREKAMAN KTP;WAJIB KTP;JIWA;1;21245;2022
337;15;JAMBI;1505;150507;PEREKAMAN KTP;REKAM KTP;JIWA;1;21011;2022
338;15;JAMBI;1505;150507;PEREKAMAN KTP;BELUM REKAM;JIWA;1;234;2022
339;15;JAMBI;1505;150507;PEREKAMAN KTP;WAJIB KTP;JIWA;2;21779;2022
340;15;JAMBI;1505;150507;PEREKAMAN KTP;REKAM KTP;JIWA;2;21277;2022
341;15;JAMBI;1505;150508;PEREKAMAN KTP;WAJIB KTP;JIWA;1;51872;2022
342;15;JAMBI;1505;150508;PEREKAMAN KTP;REKAM KTP;JIWA;1;51312;2022
343;15;JAMBI;1505;150508;PEREKAMAN KTP;BELUM REKAM;JIWA;1;560;2022
344;15;JAMBI;1505;150508;PEREKAMAN KTP;WAJIB KTP;JIWA;2;53628;2022
345;15;JAMBI;1505;150508;PEREKAMAN KTP;REKAM KTP;JIWA;2;52460;2022
346;15;JAMBI;1505;150509;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10239;2022
347;15;JAMBI;1505;150509;PEREKAMAN KTP;REKAM KTP;JIWA;1;10110;2022
348;15;JAMBI;1505;150509;PEREKAMAN KTP;BELUM REKAM;JIWA;1;129;2022
349;15;JAMBI;1505;150509;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10491;2022
350;15;JAMBI;1505;150509;PEREKAMAN KTP;REKAM KTP;JIWA;2;10270;2022
351;15;JAMBI;1505;150510;PEREKAMAN KTP;WAJIB KTP;JIWA;1;12272;2022
352;15;JAMBI;1505;150510;PEREKAMAN KTP;REKAM KTP;JIWA;1;12107;2022
353;15;JAMBI;1505;150510;PEREKAMAN KTP;BELUM REKAM;JIWA;1;165;2022
354;15;JAMBI;1505;150510;PEREKAMAN KTP;WAJIB KTP;JIWA;2;12650;2022
355;15;JAMBI;1505;150510;PEREKAMAN KTP;REKAM KTP;JIWA;2;12324;2022
356;15;JAMBI;1505;150511;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10038;2022
357;15;JAMBI;1505;150511;PEREKAMAN KTP;REKAM KTP;JIWA;1;9944;2022
358;15;JAMBI;1505;150511;PEREKAMAN KTP;BELUM REKAM;JIWA;1;94;2022
359;15;JAMBI;1505;150511;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10274;2022
360;15;JAMBI;1505;150511;PEREKAMAN KTP;REKAM KTP;JIWA;2;10020;2022
361;15;JAMBI;1506;150601;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10113;2022
362;15;JAMBI;1506;150601;PEREKAMAN KTP;REKAM KTP;JIWA;1;9782;2022
363;15;JAMBI;1506;150601;PEREKAMAN KTP;BELUM REKAM;JIWA;1;331;2022
364;15;JAMBI;1506;150601;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10528;2022
365;15;JAMBI;1506;150601;PEREKAMAN KTP;REKAM KTP;JIWA;2;9948;2022
366;15;JAMBI;1506;150602;PEREKAMAN KTP;WAJIB KTP;JIWA;1;53289;2022
367;15;JAMBI;1506;150602;PEREKAMAN KTP;REKAM KTP;JIWA;1;51777;2022
368;15;JAMBI;1506;150602;PEREKAMAN KTP;BELUM REKAM;JIWA;1;1512;2022
369;15;JAMBI;1506;150602;PEREKAMAN KTP;WAJIB KTP;JIWA;2;55548;2022
370;15;JAMBI;1506;150602;PEREKAMAN KTP;REKAM KTP;JIWA;2;52115;2022
371;15;JAMBI;1506;150603;PEREKAMAN KTP;WAJIB KTP;JIWA;1;19381;2022
372;15;JAMBI;1506;150603;PEREKAMAN KTP;REKAM KTP;JIWA;1;18782;2022
373;15;JAMBI;1506;150603;PEREKAMAN KTP;BELUM REKAM;JIWA;1;599;2022
374;15;JAMBI;1506;150603;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19926;2022
375;15;JAMBI;1506;150603;PEREKAMAN KTP;REKAM KTP;JIWA;2;19009;2022
376;15;JAMBI;1506;150604;PEREKAMAN KTP;WAJIB KTP;JIWA;1;21029;2022
377;15;JAMBI;1506;150604;PEREKAMAN KTP;REKAM KTP;JIWA;1;20409;2022
378;15;JAMBI;1506;150604;PEREKAMAN KTP;BELUM REKAM;JIWA;1;620;2022
379;15;JAMBI;1506;150604;PEREKAMAN KTP;WAJIB KTP;JIWA;2;21554;2022
380;15;JAMBI;1506;150604;PEREKAMAN KTP;REKAM KTP;JIWA;2;20723;2022
381;15;JAMBI;1506;150605;PEREKAMAN KTP;WAJIB KTP;JIWA;1;11323;2022
382;15;JAMBI;1506;150605;PEREKAMAN KTP;REKAM KTP;JIWA;1;10945;2022
383;15;JAMBI;1506;150605;PEREKAMAN KTP;BELUM REKAM;JIWA;1;378;2022
384;15;JAMBI;1506;150605;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11827;2022
385;15;JAMBI;1506;150605;PEREKAMAN KTP;REKAM KTP;JIWA;2;11115;2022
386;15;JAMBI;1506;150606;PEREKAMAN KTP;WAJIB KTP;JIWA;1;24606;2022
387;15;JAMBI;1506;150606;PEREKAMAN KTP;REKAM KTP;JIWA;1;23776;2022
388;15;JAMBI;1506;150606;PEREKAMAN KTP;BELUM REKAM;JIWA;1;830;2022
389;15;JAMBI;1506;150606;PEREKAMAN KTP;WAJIB KTP;JIWA;2;25664;2022
390;15;JAMBI;1506;150606;PEREKAMAN KTP;REKAM KTP;JIWA;2;24115;2022
391;15;JAMBI;1506;150607;PEREKAMAN KTP;WAJIB KTP;JIWA;1;22547;2022
392;15;JAMBI;1506;150607;PEREKAMAN KTP;REKAM KTP;JIWA;1;21569;2022
393;15;JAMBI;1506;150607;PEREKAMAN KTP;BELUM REKAM;JIWA;1;978;2022
394;15;JAMBI;1506;150607;PEREKAMAN KTP;WAJIB KTP;JIWA;2;23236;2022
395;15;JAMBI;1506;150607;PEREKAMAN KTP;REKAM KTP;JIWA;2;21969;2022
396;15;JAMBI;1506;150608;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10775;2022
397;15;JAMBI;1506;150608;PEREKAMAN KTP;REKAM KTP;JIWA;1;10414;2022
398;15;JAMBI;1506;150608;PEREKAMAN KTP;BELUM REKAM;JIWA;1;361;2022
399;15;JAMBI;1506;150608;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11100;2022
400;15;JAMBI;1506;150608;PEREKAMAN KTP;REKAM KTP;JIWA;2;10665;2022
401;15;JAMBI;1506;150609;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7346;2022
402;15;JAMBI;1506;150609;PEREKAMAN KTP;REKAM KTP;JIWA;1;7099;2022
403;15;JAMBI;1506;150609;PEREKAMAN KTP;BELUM REKAM;JIWA;1;247;2022
404;15;JAMBI;1506;150609;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7634;2022
405;15;JAMBI;1506;150609;PEREKAMAN KTP;REKAM KTP;JIWA;2;7199;2022
406;15;JAMBI;1506;150610;PEREKAMAN KTP;WAJIB KTP;JIWA;1;6762;2022
407;15;JAMBI;1506;150610;PEREKAMAN KTP;REKAM KTP;JIWA;1;6565;2022
408;15;JAMBI;1506;150610;PEREKAMAN KTP;BELUM REKAM;JIWA;1;197;2022
409;15;JAMBI;1506;150610;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6968;2022
410;15;JAMBI;1506;150610;PEREKAMAN KTP;REKAM KTP;JIWA;2;6594;2022
411;15;JAMBI;1506;150611;PEREKAMAN KTP;WAJIB KTP;JIWA;1;13749;2022
412;15;JAMBI;1506;150611;PEREKAMAN KTP;REKAM KTP;JIWA;1;13325;2022
413;15;JAMBI;1506;150611;PEREKAMAN KTP;BELUM REKAM;JIWA;1;424;2022
414;15;JAMBI;1506;150611;PEREKAMAN KTP;WAJIB KTP;JIWA;2;14154;2022
415;15;JAMBI;1506;150611;PEREKAMAN KTP;REKAM KTP;JIWA;2;13464;2022
416;15;JAMBI;1506;150612;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10083;2022
417;15;JAMBI;1506;150612;PEREKAMAN KTP;REKAM KTP;JIWA;1;9728;2022
418;15;JAMBI;1506;150612;PEREKAMAN KTP;BELUM REKAM;JIWA;1;355;2022
419;15;JAMBI;1506;150612;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10326;2022
420;15;JAMBI;1506;150612;PEREKAMAN KTP;REKAM KTP;JIWA;2;9841;2022
421;15;JAMBI;1506;150613;PEREKAMAN KTP;WAJIB KTP;JIWA;1;18536;2022
422;15;JAMBI;1506;150613;PEREKAMAN KTP;REKAM KTP;JIWA;1;18003;2022
423;15;JAMBI;1506;150613;PEREKAMAN KTP;BELUM REKAM;JIWA;1;533;2022
424;15;JAMBI;1506;150613;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19011;2022
425;15;JAMBI;1506;150613;PEREKAMAN KTP;REKAM KTP;JIWA;2;18248;2022
426;15;JAMBI;1507;150701;PEREKAMAN KTP;WAJIB KTP;JIWA;1;24237;2022
427;15;JAMBI;1507;150701;PEREKAMAN KTP;REKAM KTP;JIWA;1;23744;2022
428;15;JAMBI;1507;150701;PEREKAMAN KTP;BELUM REKAM;JIWA;1;493;2022
429;15;JAMBI;1507;150701;PEREKAMAN KTP;WAJIB KTP;JIWA;2;24523;2022
430;15;JAMBI;1507;150701;PEREKAMAN KTP;REKAM KTP;JIWA;2;23953;2022
431;15;JAMBI;1507;150702;PEREKAMAN KTP;WAJIB KTP;JIWA;1;19501;2022
432;15;JAMBI;1507;150702;PEREKAMAN KTP;REKAM KTP;JIWA;1;19067;2022
433;15;JAMBI;1507;150702;PEREKAMAN KTP;BELUM REKAM;JIWA;1;434;2022
434;15;JAMBI;1507;150702;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19813;2022
435;15;JAMBI;1507;150702;PEREKAMAN KTP;REKAM KTP;JIWA;2;19357;2022
436;15;JAMBI;1507;150703;PEREKAMAN KTP;WAJIB KTP;JIWA;1;19656;2022
437;15;JAMBI;1507;150703;PEREKAMAN KTP;REKAM KTP;JIWA;1;19254;2022
438;15;JAMBI;1507;150703;PEREKAMAN KTP;BELUM REKAM;JIWA;1;402;2022
439;15;JAMBI;1507;150703;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19918;2022
440;15;JAMBI;1507;150703;PEREKAMAN KTP;REKAM KTP;JIWA;2;19445;2022
441;15;JAMBI;1507;150704;PEREKAMAN KTP;WAJIB KTP;JIWA;1;18965;2022
442;15;JAMBI;1507;150704;PEREKAMAN KTP;REKAM KTP;JIWA;1;18585;2022
443;15;JAMBI;1507;150704;PEREKAMAN KTP;BELUM REKAM;JIWA;1;380;2022
444;15;JAMBI;1507;150704;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19200;2022
445;15;JAMBI;1507;150704;PEREKAMAN KTP;REKAM KTP;JIWA;2;18826;2022
446;15;JAMBI;1507;150705;PEREKAMAN KTP;WAJIB KTP;JIWA;1;9560;2022
447;15;JAMBI;1507;150705;PEREKAMAN KTP;REKAM KTP;JIWA;1;9334;2022
448;15;JAMBI;1507;150705;PEREKAMAN KTP;BELUM REKAM;JIWA;1;226;2022
449;15;JAMBI;1507;150705;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9907;2022
450;15;JAMBI;1507;150705;PEREKAMAN KTP;REKAM KTP;JIWA;2;9696;2022
451;15;JAMBI;1507;150706;PEREKAMAN KTP;WAJIB KTP;JIWA;1;12452;2022
452;15;JAMBI;1507;150706;PEREKAMAN KTP;REKAM KTP;JIWA;1;12196;2022
453;15;JAMBI;1507;150706;PEREKAMAN KTP;BELUM REKAM;JIWA;1;256;2022
454;15;JAMBI;1507;150706;PEREKAMAN KTP;WAJIB KTP;JIWA;2;12694;2022
455;15;JAMBI;1507;150706;PEREKAMAN KTP;REKAM KTP;JIWA;2;12440;2022
456;15;JAMBI;1507;150707;PEREKAMAN KTP;WAJIB KTP;JIWA;1;15831;2022
457;15;JAMBI;1507;150707;PEREKAMAN KTP;REKAM KTP;JIWA;1;15461;2022
458;15;JAMBI;1507;150707;PEREKAMAN KTP;BELUM REKAM;JIWA;1;370;2022
459;15;JAMBI;1507;150707;PEREKAMAN KTP;WAJIB KTP;JIWA;2;16212;2022
460;15;JAMBI;1507;150707;PEREKAMAN KTP;REKAM KTP;JIWA;2;15897;2022
461;15;JAMBI;1507;150708;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10831;2022
462;15;JAMBI;1507;150708;PEREKAMAN KTP;REKAM KTP;JIWA;1;10614;2022
463;15;JAMBI;1507;150708;PEREKAMAN KTP;BELUM REKAM;JIWA;1;217;2022
464;15;JAMBI;1507;150708;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11043;2022
465;15;JAMBI;1507;150708;PEREKAMAN KTP;REKAM KTP;JIWA;2;10772;2022
466;15;JAMBI;1507;150709;PEREKAMAN KTP;WAJIB KTP;JIWA;1;12028;2022
467;15;JAMBI;1507;150709;PEREKAMAN KTP;REKAM KTP;JIWA;1;11751;2022
468;15;JAMBI;1507;150709;PEREKAMAN KTP;BELUM REKAM;JIWA;1;277;2022
469;15;JAMBI;1507;150709;PEREKAMAN KTP;WAJIB KTP;JIWA;2;12317;2022
470;15;JAMBI;1507;150709;PEREKAMAN KTP;REKAM KTP;JIWA;2;11978;2022
471;15;JAMBI;1507;150710;PEREKAMAN KTP;WAJIB KTP;JIWA;1;19337;2022
472;15;JAMBI;1507;150710;PEREKAMAN KTP;REKAM KTP;JIWA;1;18918;2022
473;15;JAMBI;1507;150710;PEREKAMAN KTP;BELUM REKAM;JIWA;1;419;2022
474;15;JAMBI;1507;150710;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19686;2022
475;15;JAMBI;1507;150710;PEREKAMAN KTP;REKAM KTP;JIWA;2;19319;2022
476;15;JAMBI;1507;150711;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7774;2022
477;15;JAMBI;1507;150711;PEREKAMAN KTP;REKAM KTP;JIWA;1;7596;2022
478;15;JAMBI;1507;150711;PEREKAMAN KTP;BELUM REKAM;JIWA;1;178;2022
479;15;JAMBI;1507;150711;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7879;2022
480;15;JAMBI;1507;150711;PEREKAMAN KTP;REKAM KTP;JIWA;2;7700;2022
481;15;JAMBI;1508;150801;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10936;2022
482;15;JAMBI;1508;150801;PEREKAMAN KTP;REKAM KTP;JIWA;1;10804;2022
483;15;JAMBI;1508;150801;PEREKAMAN KTP;BELUM REKAM;JIWA;1;132;2022
484;15;JAMBI;1508;150801;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11207;2022
485;15;JAMBI;1508;150801;PEREKAMAN KTP;REKAM KTP;JIWA;2;10938;2022
486;15;JAMBI;1508;150802;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7287;2022
487;15;JAMBI;1508;150802;PEREKAMAN KTP;REKAM KTP;JIWA;1;7181;2022
488;15;JAMBI;1508;150802;PEREKAMAN KTP;BELUM REKAM;JIWA;1;106;2022
489;15;JAMBI;1508;150802;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7508;2022
490;15;JAMBI;1508;150802;PEREKAMAN KTP;REKAM KTP;JIWA;2;7297;2022
491;15;JAMBI;1508;150803;PEREKAMAN KTP;WAJIB KTP;JIWA;1;14857;2022
492;15;JAMBI;1508;150803;PEREKAMAN KTP;REKAM KTP;JIWA;1;14649;2022
493;15;JAMBI;1508;150803;PEREKAMAN KTP;BELUM REKAM;JIWA;1;208;2022
494;15;JAMBI;1508;150803;PEREKAMAN KTP;WAJIB KTP;JIWA;2;15137;2022
495;15;JAMBI;1508;150803;PEREKAMAN KTP;REKAM KTP;JIWA;2;14756;2022
496;15;JAMBI;1508;150804;PEREKAMAN KTP;WAJIB KTP;JIWA;1;12805;2022
497;15;JAMBI;1508;150804;PEREKAMAN KTP;REKAM KTP;JIWA;1;12633;2022
498;15;JAMBI;1508;150804;PEREKAMAN KTP;BELUM REKAM;JIWA;1;172;2022
499;15;JAMBI;1508;150804;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13189;2022
500;15;JAMBI;1508;150804;PEREKAMAN KTP;REKAM KTP;JIWA;2;12846;2022
501;15;JAMBI;1508;150805;PEREKAMAN KTP;WAJIB KTP;JIWA;1;17025;2022
502;15;JAMBI;1508;150805;PEREKAMAN KTP;REKAM KTP;JIWA;1;16822;2022
503;15;JAMBI;1508;150805;PEREKAMAN KTP;BELUM REKAM;JIWA;1;203;2022
504;15;JAMBI;1508;150805;PEREKAMAN KTP;WAJIB KTP;JIWA;2;17436;2022
505;15;JAMBI;1508;150805;PEREKAMAN KTP;REKAM KTP;JIWA;2;17027;2022
506;15;JAMBI;1508;150806;PEREKAMAN KTP;WAJIB KTP;JIWA;1;23869;2022
507;15;JAMBI;1508;150806;PEREKAMAN KTP;REKAM KTP;JIWA;1;23503;2022
508;15;JAMBI;1508;150806;PEREKAMAN KTP;BELUM REKAM;JIWA;1;366;2022
509;15;JAMBI;1508;150806;PEREKAMAN KTP;WAJIB KTP;JIWA;2;24604;2022
510;15;JAMBI;1508;150806;PEREKAMAN KTP;REKAM KTP;JIWA;2;23913;2022
511;15;JAMBI;1508;150807;PEREKAMAN KTP;WAJIB KTP;JIWA;1;11582;2022
512;15;JAMBI;1508;150807;PEREKAMAN KTP;REKAM KTP;JIWA;1;11429;2022
513;15;JAMBI;1508;150807;PEREKAMAN KTP;BELUM REKAM;JIWA;1;153;2022
514;15;JAMBI;1508;150807;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11930;2022
515;15;JAMBI;1508;150807;PEREKAMAN KTP;REKAM KTP;JIWA;2;11664;2022
516;15;JAMBI;1508;150808;PEREKAMAN KTP;WAJIB KTP;JIWA;1;10726;2022
517;15;JAMBI;1508;150808;PEREKAMAN KTP;REKAM KTP;JIWA;1;10589;2022
518;15;JAMBI;1508;150808;PEREKAMAN KTP;BELUM REKAM;JIWA;1;137;2022
519;15;JAMBI;1508;150808;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11001;2022
520;15;JAMBI;1508;150808;PEREKAMAN KTP;REKAM KTP;JIWA;2;10728;2022
521;15;JAMBI;1508;150809;PEREKAMAN KTP;WAJIB KTP;JIWA;1;35745;2022
522;15;JAMBI;1508;150809;PEREKAMAN KTP;REKAM KTP;JIWA;1;35353;2022
523;15;JAMBI;1508;150809;PEREKAMAN KTP;BELUM REKAM;JIWA;1;392;2022
524;15;JAMBI;1508;150809;PEREKAMAN KTP;WAJIB KTP;JIWA;2;36711;2022
525;15;JAMBI;1508;150809;PEREKAMAN KTP;REKAM KTP;JIWA;2;35876;2022
526;15;JAMBI;1508;150810;PEREKAMAN KTP;WAJIB KTP;JIWA;1;9692;2022
527;15;JAMBI;1508;150810;PEREKAMAN KTP;REKAM KTP;JIWA;1;9577;2022
528;15;JAMBI;1508;150810;PEREKAMAN KTP;BELUM REKAM;JIWA;1;115;2022
529;15;JAMBI;1508;150810;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10019;2022
530;15;JAMBI;1508;150810;PEREKAMAN KTP;REKAM KTP;JIWA;2;9802;2022
531;15;JAMBI;1508;150811;PEREKAMAN KTP;WAJIB KTP;JIWA;1;17824;2022
532;15;JAMBI;1508;150811;PEREKAMAN KTP;REKAM KTP;JIWA;1;17600;2022
533;15;JAMBI;1508;150811;PEREKAMAN KTP;BELUM REKAM;JIWA;1;224;2022
534;15;JAMBI;1508;150811;PEREKAMAN KTP;WAJIB KTP;JIWA;2;18324;2022
535;15;JAMBI;1508;150811;PEREKAMAN KTP;REKAM KTP;JIWA;2;17887;2022
536;15;JAMBI;1508;150812;PEREKAMAN KTP;WAJIB KTP;JIWA;1;18714;2022
537;15;JAMBI;1508;150812;PEREKAMAN KTP;REKAM KTP;JIWA;1;18493;2022
538;15;JAMBI;1508;150812;PEREKAMAN KTP;BELUM REKAM;JIWA;1;221;2022
539;15;JAMBI;1508;150812;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19280;2022
540;15;JAMBI;1508;150812;PEREKAMAN KTP;REKAM KTP;JIWA;2;18774;2022
541;15;JAMBI;1508;150813;PEREKAMAN KTP;WAJIB KTP;JIWA;1;22166;2022
542;15;JAMBI;1508;150813;PEREKAMAN KTP;REKAM KTP;JIWA;1;21878;2022
543;15;JAMBI;1508;150813;PEREKAMAN KTP;BELUM REKAM;JIWA;1;288;2022
544;15;JAMBI;1508;150813;PEREKAMAN KTP;WAJIB KTP;JIWA;2;22915;2022
545;15;JAMBI;1508;150813;PEREKAMAN KTP;REKAM KTP;JIWA;2;22355;2022
546;15;JAMBI;1508;150814;PEREKAMAN KTP;WAJIB KTP;JIWA;1;6543;2022
547;15;JAMBI;1508;150814;PEREKAMAN KTP;REKAM KTP;JIWA;1;6429;2022
548;15;JAMBI;1508;150814;PEREKAMAN KTP;BELUM REKAM;JIWA;1;114;2022
549;15;JAMBI;1508;150814;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6750;2022
550;15;JAMBI;1508;150814;PEREKAMAN KTP;REKAM KTP;JIWA;2;6557;2022
551;15;JAMBI;1508;150815;PEREKAMAN KTP;WAJIB KTP;JIWA;1;6172;2022
552;15;JAMBI;1508;150815;PEREKAMAN KTP;REKAM KTP;JIWA;1;6101;2022
553;15;JAMBI;1508;150815;PEREKAMAN KTP;BELUM REKAM;JIWA;1;71;2022
554;15;JAMBI;1508;150815;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6306;2022
555;15;JAMBI;1508;150815;PEREKAMAN KTP;REKAM KTP;JIWA;2;6170;2022
556;15;JAMBI;1508;150816;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7674;2022
557;15;JAMBI;1508;150816;PEREKAMAN KTP;REKAM KTP;JIWA;1;7594;2022
