no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_rumah _makan;satuan;Alamat;Fasilitas;jumlah_tenaga_kerja;meja;Kursi
1036;15;JAMBI;1571;Pecel Lele Poncowarno;UNIT;Jl. Sumatera Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1037;15;JAMBI;1571;"Warung Makan/Pecel Lele ""Dua Saudara""";UNIT;Jl. Makalam Kel. Cempaka Putih Kec. Jelutung Harun;1,3,5;-;-;-
1038;15;JAMBI;1571;Nasi Uduk Karya Maju;UNIT;Jl. KaPT. Pattimura Kel. Simp. Iv Sipin Kec. Telanaipura;1,3,5;-;-;-
1039;15;JAMBI;1571;Nasi Uduk Dan Pecel Lele Poncowarno;UNIT;Jl. Di. Panjaitan Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1040;15;JAMBI;1571;Pecel Lele & Nasi Goreng Surabaya;UNIT;Jl. Jend. Sudirman No.02 Kel. Thehok Kec. Jambi selatan;1,3,5;-;-;-
1041;15;JAMBI;1571;Pecel Lele Tiga Putri;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur Andri Syahriza;1,3,5;-;-;-
1042;15;JAMBI;1571;Rumah Makan Ayam Gepuk;UNIT;Jl. Sultan Agung Kel. Beringin Kec. Pasar Jambi;1,3,5;-;-;-
1043;15;JAMBI;1571;Rm. Citra Minang;UNIT;Jl. Lingkar Barat Kel. Kenali Besar Kec. Alam Barajo Wildan;1,3,5;-;-;-
1044;15;JAMBI;1571;Coboy Steak;UNIT;Jl. Gr. Djamin Dtk. Bagindo No. 24 Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1045;15;JAMBI;1571;Ikan Bakar Nusantara & Seafood;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru ;1,3,5;-;-;-
1046;15;JAMBI;1571;Ayam Gepuk Pak Gembus Jogjakarta;UNIT;Jl. Hayam Wuruk No. 87 Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1047;15;JAMBI;1571;Soto Yu'sum Klaten;UNIT;Jl. Jend. Sudirman Kel. Thehok Kec. Jambi Selatan Amrizal;1,3,5;-;-;-
1048;15;JAMBI;1571;Suteki Sushi;UNIT;Jl. Makalam Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1049;15;JAMBI;1571;Ayam Gepuk Pak Gembus;UNIT;Jl. Ar. Hakim Kel. Simp. Iv Sipin Kec. Telanaipura;1,3,5;-;-;-
1050;15;JAMBI;1571;Bola Seafood;UNIT;Jl. Yunus Sanis No.3-6 Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1051;15;JAMBI;1571;Ayam Gepuk Pak Gembus;UNIT;Jl. KaPT. Pattimura No. 28 Kel. Kenali Besar Kec. Alam Barajo;1,3,5;-;-;-
1052;15;JAMBI;1571;Warunk Upnormal / PT. Operon;UNIT;Jl. Kol. Abunjani Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1053;15;JAMBI;1571;Ayam Geprek Bensu;UNIT;Jl. Prof. M. Yamin Kel. Payo Lebar Kec. Jelutung;1,3,5;-;-;-
1054;15;JAMBI;1571;Rm. Ayam Geprek Gg;UNIT;Jl. H. Adam Malik No.04 Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1055;15;JAMBI;1571;Kantin Arena Wisata Pintar;UNIT;Jl. Mayjen Sutoyo Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1056;15;JAMBI;1571;Rm. Waroenk Kito;UNIT;Jl. KaPT. A. Bakarudin No.42-33 (Depan Stie Muhammadiyah Jambi) Kel. Rawa Sari Kec. Alam Barajo;1,3,5;-;-;-
1057;15;JAMBI;1571;Rumah Makan Ayam Geprek Kebon Kopi;UNIT;Jl. Rd. Wijaya Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1058;15;JAMBI;1571;Waroeng Steak And Shake;UNIT;Jl. Hayam Wuruk Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1059;15;JAMBI;1571;Rumah Makan Simpang Alay;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1060;15;JAMBI;1571;Rumah Makan Buana Raya;UNIT;Jl. H. Agus Salim Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1061;15;JAMBI;1571;Rumah Makan Ayam Keprabon;UNIT;Jl. Mayor Abdul Kartawirana Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1062;15;JAMBI;1571;Rm. Citra Rasa;UNIT;Jl. Di Panjaitan Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1063;15;JAMBI;1571;Rm. Dapur M'riah;UNIT;Jl. A. Rahman Hakim Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1064;15;JAMBI;1571;Rm. Samudera;UNIT;Jl. Soemantri Brodjonegoro No.B17 Kel. Payo Lebar Kec. Jelutung;1,3,5;-;-;-
1065;15;JAMBI;1571;Rm. De'prek Ayam Geprek;UNIT;Jl. Kol. Pol. M. Thaher Kel. Pakuan Baru Kec. Jambi Selatan;1,3,5;-;-;-
1066;15;JAMBI;1571;Rm. Sop Dan Soto Cahaya Baru;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1067;15;JAMBI;1571;Rm. Ayam Geprek Nusantara;UNIT;Jl. Rd. Syahbuddin No.56 Kel. Mayang Mangurai Kec. AlamBarajo;1,3,5;-;-;-
1068;15;JAMBI;1571;Super Geprek;UNIT;Jl. Slamet Riyadi No.86 Kel. Sungai Putri Kec. Danau Sipin;1,3,5;-;-;-
1069;15;JAMBI;1571;Rfc Fried Chiken;UNIT;Jl. Skrd. Syahbuddin Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1070;15;JAMBI;1571;Ayam Goreng Karawaci;UNIT;Jl. Orang Kayo Pingai Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1071;15;JAMBI;1571;Rumah Makan Holala;UNIT;Jl. Dr. Setiabudi Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1072;15;JAMBI;1571;Rumah Makan Sarinande Sejak 1956;UNIT;Jl. Soekarno-Hatta No.01 Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1073;15;JAMBI;1571;Rumah Makan Hong Kong Culinary;UNIT;Jl. Hayam Wuruk No.168 Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1074;15;JAMBI;1571;Jaring Nelayan;UNIT;Jl. Orang Kayo Pingai Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1075;15;JAMBI;1571;Rumah Makan Geprek Say;UNIT;Jl. Panglima Polim No.05 B Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1076;15;JAMBI;1571;Rumah Makan I Am Geprek Bensu;UNIT;Jl. H. Adam Malik No.85 Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1077;15;JAMBI;1571;Nice & Rich;UNIT;Jl. Gr. Djamin Dt. Bagindo Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1078;15;JAMBI;1571;Rumah Makan Ayam Geprek M'bledos;UNIT;Jl. Exs Arena Mtq (Dalam Area Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1079;15;JAMBI;1571;"Cafe ""Happy Puppy""";UNIT;Jl. M. Husni Thamrin Kel. Lebak Bandung Kec. Jelutung;1,3,5;-;-;-
1080;15;JAMBI;1571;"Cafe ""Qz Komik""";UNIT;Jl. Jend. Sudirman Kel. Talang Jauh Kec. Jelutung;1,3,5;-;-;-
1081;15;JAMBI;1571;"Cafe ""Coffee Time Wtc""";UNIT;Jl. Sultan Thaha ( Wtc ) No.17 Kel. Pasar Jambi Kec.  Pasar jambi;1,3,5;-;-;-
1082;15;JAMBI;1571;"Cafe ""Nyx""";UNIT;Jl. M. Husni Thamrin (Komp. Ruko Abadi) Kel. Sungai asam kec. Pasar jambi;1,3,5;-;-;-
1083;15;JAMBI;1571;"Cafe ""Collega""";UNIT;Jl. Soekarno Hatta Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1084;15;JAMBI;1571;"Cafe ""Kampoeng Radja""";UNIT;Jl. Lingkar Barat No.108 Kel. Kenali Besar Kec. Alam Barajo;1,3,5;-;-;-
1085;15;JAMBI;1571;"Cafe ""Namora""";UNIT;Jl. Surya Dharma Km.11 Kel. Kenali Asam Bawah Kec. Kota Baru;1,3,5;-;-;-
1086;15;JAMBI;1571;"Cafe ""Kofee Luv""";UNIT;Jl. Gr. Djamin Dt. Bagindo No.56 C Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1087;15;JAMBI;1571;"Cafe ""Meranti""";UNIT;Jl. Gr. Djamin Dt. Bagindo ( Meranti ) Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1088;15;JAMBI;1571;"Cafe ""Ahmad Dhani Master Piece KTV""";UNIT;Jl. Sultan Thaha No.25-26 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1089;15;JAMBI;1571;"Cafe ""Wiltop""";UNIT;Jl. Sultan Thaha No.17 (Samping Wtc) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1090;15;JAMBI;1571;"Cafe ""New Legend""";UNIT;Jl. KaPT. A. Bakaruddin No.88 (Jamtos) Kel. Simp. Iii sipin Kec. Kotabaru;1,3,5;-;-;-
1091;15;JAMBI;1571;"Cafe ""Lirik Mahkota Jambi""";UNIT;Jl. KaPT. A. Bakaruddin No.88 (Jamtos) Kel. Simp. Iii sipin Kec. Kotabaru;1,3,5;-;-;-
1092;15;JAMBI;1571;"Cafe ""Melz Chocolate""";UNIT;Jl. Sultan Thaha (Ruko Wtc) No.50-A Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1093;15;JAMBI;1571;Cafe Ice And Bean;UNIT;Jl. Mayor Abdul Kartawirana No. 30 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1094;15;JAMBI;1571;B N B Lounge Swiss-Bel Hotel;UNIT;Jl. Prof. Dr. Soemantri Brodjonegoro Kel. Solok Sipin Kec. Danau Sipin;1,3,5;-;-;-
1095;15;JAMBI;1571;Cafe Mom And Wis;UNIT;Jl. Hayam Wuruk Lrg. Tempoa Ii No.21 Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1096;15;JAMBI;1571;Cafe Maxx Coffee;UNIT;Jl. Mayor Abdul Kartawirana (Lippo Mall) Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1097;15;JAMBI;1571;Cafe PT. Cinemaxx Global Pasifik;UNIT;Jl. Mayor Abdul Kartawirana (Lippo Mall) Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1098;15;JAMBI;1571;Cafe Taman Langit;UNIT;Jl. Hos Cokroaminoto Kel. Suka Karya Kec. Kota Baru;1,3,5;-;-;-
1099;15;JAMBI;1571;Cafe Cinema 21;UNIT;Jl. Sultan Thaha (Wtc) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1100;15;JAMBI;1571;Cafe Excelso;UNIT;Jl. Exs Arena Mtq (Dalam Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1101;15;JAMBI;1571;Cafe Chicken Island;UNIT;Jl. Hmo Bafadhal Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1102;15;JAMBI;1571;Cafe Rest Area;UNIT;Jl. Jend. Sudirman Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1103;15;JAMBI;1571;Cafe Dan Resto De Hills;UNIT;Jl. Brori Mansur Perum. Golden Hill Residence E.14-15 Kel. Paal Lima Kec. Kota Baru;1,3,5;-;-;-
1104;15;JAMBI;1571;Cafe Holland;UNIT;Jl. Raden Mattaher No.47 Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1105;15;JAMBI;1571;Cafe Casa De Alicia;UNIT;Jl. Abdurrahman Saleh Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1106;15;JAMBI;1571;Cafe Ice And Bean 2;UNIT;Jl. Hos Cokroaminoto No.75 Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1107;15;JAMBI;1571;Sim's Coffee;UNIT;Jl. Sultan Thaha Wtc Lt.1 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1108;15;JAMBI;1571;Cafe Resto V.S.O.P / PT. Kuning Jaya bersama;UNIT;Jl. Halim Perdana Kusuma Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1109;15;JAMBI;1571;Cafe Starbucks / PT. Sari Coffee Indonesia;UNIT;Jl. Sultan Thaha (Wtc) Batanghari Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1110;15;JAMBI;1571;Cafe Citarasa Nusantara;UNIT;Jl. Exs Arena Mtq (Dalam Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1111;15;JAMBI;1571;Cafe Steak On You;UNIT;Jl. H. Agus Salim No.09 Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1112;15;JAMBI;1571;Cafe Carpe Diem;UNIT;Jl. Mangkubumi No.103-104 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1113;15;JAMBI;1571;Cafe Domesteak;UNIT;Jl. Kol. Abunjani No.12 A Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1114;15;JAMBI;1571;Cafe Rain;UNIT;Jl. Mayor A. Marzuki No.21 Kel. Suka Karya Kec. Kota Baru;1,3,5;-;-;-
1115;15;JAMBI;1571;Cafe Felix Braun;UNIT;Jl. Gajah Mada No.17 Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1116;15;JAMBI;1571;Cafe Moo Nyusu;UNIT;Jl. Abdurrahman Saleh No. 20 Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1117;15;JAMBI;1571;Cafe Bakoel Steak And Shake;UNIT;Jl. Slamet Riyadi (Samping Sdn 26) Kel. Legok Kec. Danau Sipin;1,3,5;-;-;-
1118;15;JAMBI;1571;Cafe Mabes;UNIT;Jl. H. Agus Salim No.33 Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1119;15;JAMBI;1571;Newtown Cafe;UNIT;Jl. H. Agus Salim Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1120;15;JAMBI;1571;Kafe In;UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1121;15;JAMBI;1571;Eonni M;UNIT;Jl. Gr. Djamin Dtk. Bagindo Mo. 69 Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1122;15;JAMBI;1571;Jaguar Cafe;UNIT;Jl. Di. Panjaitan Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1123;15;JAMBI;1571;Warunk Baba;UNIT;Jl. Soemantri Brodjonegoro No.40 Kel. Sungai Putri Kec. Danau Sipin;1,3,5;-;-;-
1124;15;JAMBI;1571;"Cafe ""Mandala Mart""";UNIT;Jl. Sultan Hasanuddin No.02 Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1125;15;JAMBI;1571;Cafe Kampung Steak And Blend;UNIT;Jl. Rd. Syahbuddin Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1126;15;JAMBI;1571;Cafe Capeka;UNIT;Jl. H. Agus Salim No.05 Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1127;15;JAMBI;1571;Cafe Eatcheap Eat Cheap / PT. Kinerja Cepat Sukses;UNIT;Jl. Soemantri Brodjonegoro Kel. Solok Sipin Kec. Danau Sipin;1,3,5;-;-;-
1128;15;JAMBI;1571;Cafe Keep Burger;UNIT;Jl. Exs Arena Mtq (Dalam Area Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1129;15;JAMBI;1571;"Toko Kopi Dan Makanan ""Sumatra""";UNIT;Jl. Mr. M. Roem No.25 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1130;15;JAMBI;1571;Toko Kopi;UNIT;Gang Ria No.91 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1131;15;JAMBI;1571;Toko Kopi Dan Bak Mie;UNIT;Gang Ria Kel. Pasar Kec. Pasar Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1132;15;JAMBI;1571;Toko Kopi Dan Bakmie;UNIT;Gang Ria No.89 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1133;15;JAMBI;1571;Toko Kopi Dan Makanan;UNIT;Jl.Gang Ria Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1134;15;JAMBI;1571;"Toko Kopi ""Solo""";UNIT;Gang Ria Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1135;15;JAMBI;1571;Toko Kopi Dan Makanan Rasa Sedap;UNIT;Jl.Dr.Y.Leimena No.9/11 Kel. Orang Kayo Hitam Kec. Pasar Jambi;1,3,5;-;-;-
1136;15;JAMBI;1571;"Kedai Kopi ""Beringin""";UNIT;Jl. Dr.Sam Ratulangi No.82 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1137;15;JAMBI;1571;Toko Kopi Dan Bak Mie;UNIT;Jl. Ra.Kartini Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1138;15;JAMBI;1571;"Toko Kopi Dan Bak Mie ""Liang Heng""";UNIT;Jl. Kh.Wahid Hasyim Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1139;15;JAMBI;1571;"Toko Kopi Dan Makanan ""Bogor""";UNIT;Jl. Mr.M.Roem No.28 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1140;15;JAMBI;1571;Toko Kopi Dan Makanan;UNIT;Jl. Kh.Wahid Hasyim Kel. Orang Kayo Hitam Kec. Pasar Jambi;1,3,5;-;-;-
1141;15;JAMBI;1571;"Toko Kopi Dan Makanan ""Sakura""";UNIT;Jl. Mr. Assaat Kel. Orang Kayo Hitam Kec. Pasar Jambi;1,3,5;-;-;-
1142;15;JAMBI;1571;"Toko Kopi Makanan ""Sarinande""";UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1143;15;JAMBI;1571;"Toko Kopi Dan Makanan ""Sari Rasa""";UNIT;Jl. Hayam Wuruk No.17 Kel. Talang Jauh Kec. Jelutung;1,3,5;-;-;-
1144;15;JAMBI;1571;"Tmm ""Martabak India""";UNIT;Jl. Di. Panjaitan Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1145;15;JAMBI;1571;"Toko Kopi Dan Makanan ""Mentari""";UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1146;15;JAMBI;1571;Warung Kopi;UNIT;Jl. Dr. Wahidin Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1147;15;JAMBI;1571;Tmm Hoho;UNIT;Jl. Jend. Gatot Subroto Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1148;15;JAMBI;1571;"Tmm ""Bupet Es Ria Sari""";UNIT;Jl. Wr. Supratman No.14 Kel. Pasar Jambi Kec. Pasar jambi;1,3,5;-;-;-
1149;15;JAMBI;1571;"Tmm ""Es Buah Dingin Dedy""";UNIT;Jl. Wr.Supratman No.17 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1150;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Kol. Pol. A. Bastari Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1151;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Panglima Polim Kel. Kasang Kec. Jambi Timur;1,3,5;-;-;-
1152;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Panglima Polim Kel. Sijenjang Kec. Jambi Timur;1,3,5;-;-;-
1153;15;JAMBI;1571;"Tmm ""Hepitea Story""";UNIT;Jl. Jend. Sudirman Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1154;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1155;15;JAMBI;1571;"Tmm ""Crepe Signature""";UNIT;Jl. KaPT. A. Bakaruddin No.88 Kel. Beliung Kec. Alam Barajo;1,3,5;-;-;-
1156;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1157;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1158;15;JAMBI;1571;"Tmm ""Kantin Vegetarian Rajawali""";UNIT;Jl. Panglima Polim No.45 Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1159;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1160;15;JAMBI;1571;"Tmm ""Bakso Barokah Mas Slamet""";UNIT;Jl. Marsda Surya Dharma Kel. Kenali Asam Bawah Kec. Kota Baru;1,3,5;-;-;-
1161;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1162;15;JAMBI;1571;"Tmm ""Mie Ayam Ceker""";UNIT;Jl. H. Agus Salim Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1163;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1164;15;JAMBI;1571;"Tmm ""Inti Kopi Tiam""";UNIT;Jl. Di. Panjaitan Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1165;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1166;15;JAMBI;1571;"Tmm ""Chatime""";UNIT;Jl. KaPT. A. Bakaruddin (Jamtos) Kel. Beliung Kec. Alam Barajo;1,3,5;-;-;-
1167;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Kol. Pol. Zainal Abidin Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1168;15;JAMBI;1571;"Tmm ""Chatime""";UNIT;Jl. Jend. Sudirman (Trona) Kel. Talang Jauh Kec. Jelutung;1,3,5;-;-;-
1169;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam No.65 Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1170;15;JAMBI;1571;"Tmm ""Giant Fried Chicken""";UNIT;Jl. Ismail Malik Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1171;15;JAMBI;1571;Jual Bak Mie;UNIT;Pasar Lopak Baru Kel. Orang Kayo Hitam Kec. Pasar Jambi;1,3,5;-;-;-
1172;15;JAMBI;1571;"Tmm ""Rohma Jaya""";UNIT;Jl. Sultan Agung No.32 Kel. Beringin Kec. Pasar Jambi;1,3,5;-;-;-
1173;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Mayor Abdul Kartawirana Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1174;15;JAMBI;1571;"Tmm ""Samwon Express""";UNIT;Jl. Sultan Thaha Lt.3 (Wtc) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1175;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1176;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Hayam Wuruk Kel. Talang Jauh Kec. Jelutung;1,3,5;-;-;-
1177;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Kh.A.Hasyim Asyari Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1178;15;JAMBI;1571;"Tmm ""Djoragan Sate""";UNIT;Jl. Soekarno Hatta No.07 Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1179;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1180;15;JAMBI;1571;"Tmm ""Bakso Dan Mie Ayam Anik""";UNIT;Jl. Marsda Surya Dharma Kel. Kenali Asam Bawah Kec. Kota Baru;1,3,5;-;-;-
1181;15;JAMBI;1571;"Jual Bak Mie ""Akheng""";UNIT;Jl. Hasyim Azhari Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1182;15;JAMBI;1571;"Jual Pempek ""Asiong""";UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1183;15;JAMBI;1571;"Tmm ""Kedai Kopi Nikmat""";UNIT;Jl. Amir Hamzah Kel. Sungai Putri Kec. Danau Sipin;1,3,5;-;-;-
1184;15;JAMBI;1571;"Toko Makanan ""Rinken Sea Food""";UNIT;Jl. Orang Kayo Hitam No.30 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1185;15;JAMBI;1571;"Tmm ""Sop Ayam Yuk Sum Klaten""";UNIT;Jl. Soekarno Hatta Kel. Paal Merah Kec. Paal Merah;1,3,5;-;-;-
1186;15;JAMBI;1571;"Jual Pempek ""Sumsel""";UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1187;15;JAMBI;1571;"Tmm ""Alpine""";UNIT;Jl. M. Husni Thamrin Lrg. Sri Gunting Kel. Lebak Bandung Kec. Jelutung;1,3,5;-;-;-
1188;15;JAMBI;1571;"Tmm ""Pempek Kak Yan 147""";UNIT;Jl. H. Agus Salim Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1189;15;JAMBI;1571;Jual Makanan Dan Minuman;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1190;15;JAMBI;1571;"Tmm ""Martabak India""";UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1191;15;JAMBI;1571;"Tmm ""Hawa Jaya""";UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1192;15;JAMBI;1571;Jual Martabak;UNIT;Gang Ria No.90 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1193;15;JAMBI;1571;Warung Gado-Gado;UNIT;Jl. Slamet Riyadi Broni Kel. Legok Kec. Danau Sipin;1,3,5;-;-;-
1194;15;JAMBI;1571;Warung Gado-Gado Dan Mie;UNIT;Jl. Slamet Riadi Broni Kel. Legok Kec. Danau Sipin Jl. Rb. Siagian Kel. Tambak Sari Kec. Jambi Selatan;1,3,5;-;-;-
1195;15;JAMBI;1571;"Tmm ""Bakso Selecta""";UNIT;-;1,3,5;-;-;-
1196;15;JAMBI;1571;"Tmm ""Sea Food Rio""";UNIT;Jl. Mayor Abdul Kartawirana No.25 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1197;15;JAMBI;1571;"Tmm ""Depot Es Dewi""";UNIT;Jl. Dr. CiPTo Mangunkusumo No.15 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
