id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah_penduduk,tahun
1517,15,JAMBI,1502,MERANGIN,150205,TABIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,10236,2022
1518,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2983,2022
1519,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2969,2022
1520,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2493,2022
1521,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9061,2022
1522,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2366,2022
1523,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2502,2022
1524,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,1309,2022
1525,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5428,2022
1526,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4086,2022
1527,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,21252,2022
1528,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7724,2022
1529,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,19202,2022
1530,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6771,2022
1531,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,12202,2022
1532,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15361,2022
1533,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9037,2022
1534,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,21956,2022
1535,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4298,2022
1536,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7697,2022
1537,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6057,2022
1538,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6220,2022
1539,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4705,2022
1540,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6028,2022
1541,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7910,2022
1542,15,JAMBI,1503,SAROLANGUN,15030,MANDIANGIN TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3757,2022
1543,15,JAMBI,1503,SAROLANGUN,150304,PAUH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8131,2022
1544,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11113,2022
1545,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,18880,2022
1546,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,12526,2022
1547,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11744,2022
1548,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9593,2022
1549,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5552,2022
1550,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3895,2022
1551,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4913,2022
1552,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3178,2022
1553,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7000,2022
1554,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5015,2022
1555,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2345,2022
1556,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6722,2022
1557,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11593,2022
1558,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,21510,2022
1559,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4584,2022
1560,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3113,2022
1561,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4515,2022
1562,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7573,2022
1563,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3823,2022
1564,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7047,2022
1565,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5171,2022
1566,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7194,2022
1567,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8712,2022
1568,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7258,2022
1569,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6851,2022
1570,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3724,2022
1571,15,JAMBI,1509,TEBO,150912,MUARA TABIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5405,2022
1572,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,18566,2022
1573,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6068,2022
1574,15,JAMBI,1509,TEBO,150907,RIMBO ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,10749,2022
1575,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3150,2022
1576,15,JAMBI,1509,TEBO,150905,SUMAY,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7394,2022
1577,15,JAMBI,1509,TEBO,150902,TEBO ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8644,2022
1578,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,13065,2022
1579,15,JAMBI,1509,TEBO,150903,TEBO ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9397,2022
1580,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8909,2022
1581,15,JAMBI,1509,TEBO,150906,VII KOTO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5828,2022
1582,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5958,2022
2159,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4712,2022
2160,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4035,2022
2161,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1906,2022
2162,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2933,2022
2163,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1708,2022
2164,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,5500,2022
2165,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3513,2022
2166,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,8628,2022
2167,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1803,2022
2168,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3037,2022
2169,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1574,2022
2170,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,15777,2022
2171,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,10831,2022
2172,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5583,2022
2173,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3602,2022
2174,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,10061,2022
2175,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,13231,2022
2176,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5247,2022
2177,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,12981,2022
2178,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2143,2022
2179,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2194,2022
2180,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2586,2022
2181,15,JAMBI,1504,BATANGHARI,150401,MERSAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3400,2022
2182,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4179,2022
2183,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,10425,2022
2184,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3185,2022
2185,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3894,2022
2186,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4905,2022
2187,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4500,2022
2188,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1501,2022
2189,15,JAMBI,1504,BATANGHARI,150401,MERSAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5900,2022
2190,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6034,2022
2191,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,8836,2022
2192,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5761,2022
2193,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6475,2022
2194,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5936,2022
2195,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6825,2022
2196,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2602,2022
2197,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2131,2022
2198,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2246,2022
2199,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,10066,2022
2200,15,JAMBI,1503,SAROLANGUN,150304,PAUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2676,2022
2201,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3356,2022
2202,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2347,2022
2203,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2346,2022
2204,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1958,2022
2205,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3597,2022
2206,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1313,2022
2207,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1149,2022
2208,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3972,2022
2209,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3812,2022
2210,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,8192,2022
2211,15,JAMBI,1503,SAROLANGUN,150304,PAUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5341,2022
2212,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7315,2022
2213,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5351,2022
2214,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5131,2022
2215,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4047,2022
2216,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,8390,2022
2217,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3138,2022
2218,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2497,2022
2219,15,JAMBI,1502,MERANGIN,150201,JANGKAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1278,2022
2220,15,JAMBI,1502,MERANGIN,150202,BANGKO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,7101,2022
2221,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1478,2022
2222,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1224,2022
2223,15,JAMBI,1502,MERANGIN,150205,TABIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4349,2022
2224,15,JAMBI,1502,MERANGIN,150206,PAMENANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4863,2022
2225,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,843,2022
2226,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,5469,2022
2227,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1885,2022
2228,15,JAMBI,1502,MERANGIN,150210,BANGKO  BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1290,2022
2229,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2984,2022
2230,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1618,2022
2231,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2264,2022
2232,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1134,2022
2233,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,944,2022
2234,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1508,2022
2235,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,819,2022
2236,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1208,2022
2237,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1687,2022
2238,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1542,2022
2239,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1779,2022
2240,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1126,2022
2241,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1060,2022
2242,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,493,2022
2243,15,JAMBI,1502,MERANGIN,150201,JANGKAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2075,2022
2244,15,JAMBI,1502,MERANGIN,150202,BANGKO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7978,2022
2245,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1618,2022
2246,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2217,2022
2247,15,JAMBI,1502,MERANGIN,150205,TABIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5401,2022
2248,15,JAMBI,1502,MERANGIN,150206,PAMENANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5250,2022
2249,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1563,2022
2250,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3139,2022
2251,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3064,2022
2252,15,JAMBI,1502,MERANGIN,150210,BANGKO  BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1870,2022
2253,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3200,2022
2254,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1980,2022
2255,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2861,2022
2256,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1737,2022
2257,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1339,2022
2258,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2701,2022
2259,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1140,2022
2260,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2066,2022
2261,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2336,2022
2262,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1719,2022
2263,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1936,2022
2264,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1266,2022
2265,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1829,2022
2266,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,748,2022
2267,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1003,2022
2268,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1551,2022
2269,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1061,2022
2270,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1404,2022
2271,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1540,2022
2272,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1526,2022
2273,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1183,2022
2274,15,JAMBI,1501,KERINCI,150109,KAYU ARO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2417,2022
2275,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2223,2022
2276,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2348,2022
2277,15,JAMBI,1501,KERINCI,150116,SIULAK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3334,2022
2278,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2122,2022
2279,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1941,2022
2280,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3127,2022
