kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian 
15;JAMBI;1508;150809;18/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150809;18/01/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;KEPALA KELUARGA;JIWA;3; Rp- 
15;JAMBI;1505;150501;08/01/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;150501;08/01/2023;KEPALA KELUARGA;JIWA;3; Rp- 
15;JAMBI;1505;150501;08/01/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;150505;19/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1505;150505;19/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;150505;19/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;150505;19/01/2023;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1505;150505;19/01/2023;JIWA;JIWA;2; Rp- 
15;JAMBI;1503;150304;23/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1503;150304;23/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1503;150304;23/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1503;150304;23/01/2023;KEPALA KELUARGA;JIWA;69; Rp- 
15;JAMBI;1503;150304;23/01/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1501;-;11/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;-;11/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;-;11/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;-;11/01/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1501;-;11/01/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1501;150117;13/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;150117;13/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;150117;13/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;150117;13/01/2023;KEPALA KELUARGA;JIWA;10; Rp- 
15;JAMBI;1501;150117;13/01/2023;JIWA;JIWA;20; Rp- 
15;JAMBI;1501;150116;18/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;150116;18/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;150116;18/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;150116;18/01/2023;KEPALA KELUARGA;JIWA;3; Rp- 
15;JAMBI;1501;150116;18/01/2023;JIWA;JIWA;8; Rp- 
15;JAMBI;1507;150702;04/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150702;04/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150702;04/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150702;04/01/2023;KEPALA KELUARGA;JIWA;28; Rp- 
15;JAMBI;1507;150702;04/01/2023;JIWA;JIWA;7; Rp- 
15;JAMBI;1507;150703;09/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150703;09/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150703;09/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150703;09/01/2023;KEPALA KELUARGA;JIWA;22; Rp- 
15;JAMBI;1507;150703;09/01/2023;JIWA;JIWA;7; Rp- 
15;JAMBI;1507;150703;09/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150703;09/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150703;09/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150703;09/01/2023;KEPALA KELUARGA;JIWA;28; Rp- 
15;JAMBI;1507;150703;09/01/2023;JIWA;JIWA;8; Rp- 
15;JAMBI;1507;150703;18/01/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150703;18/01/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150703;18/01/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150703;18/01/2023;KEPALA KELUARGA;JIWA;23; Rp- 
15;JAMBI;1507;150703;18/01/2023;JIWA;JIWA;7; Rp- 
15;JAMBI;1502;150211;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150211;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150211;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150211;24/02/2023;KEPALA KELUARGA;JIWA;15; Rp- 
15;JAMBI;1502;150211;24/02/2023;JIWA;JIWA;47; Rp- 
15;JAMBI;1502;150211;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150211;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150211;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150211;24/02/2023;KEPALA KELUARGA;JIWA;60; Rp- 
15;JAMBI;1502;150211;24/02/2023;JIWA;JIWA;100; Rp- 
15;JAMBI;1502;150223;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150223;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150223;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150223;24/02/2023;KEPALA KELUARGA;JIWA;31; Rp- 
15;JAMBI;1502;150223;24/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1502;150207;24/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150207;24/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150207;24/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150207;24/02/2023;KEPALA KELUARGA;JIWA;3; Rp- 
15;JAMBI;1502;150207;24/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1502;150202;25/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;25/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150202;25/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150202;25/02/2023;KEPALA KELUARGA;JIWA;605; Rp- 
15;JAMBI;1502;150202;25/02/2023;JIWA;JIWA;3; Rp- 
15;JAMBI;1502;150912;25/02/2023;MENINGGAL DUNIA;JIWA;1; Rp- 
15;JAMBI;1502;150912;25/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150912;25/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150912;25/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1502;150912;25/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1572;157204;09/02/2023;MENINGGAL DUNIA;JIWA;0;Rp30.000.000
15;JAMBI;1572;157204;09/02/2023;LUKA BERAT;JIWA;0;Rp30.000.000
15;JAMBI;1572;157204;09/02/2023;LUKA RINGAN;JIWA;0;Rp30.000.000
15;JAMBI;1572;157204;09/02/2023;KEPALA KELUARGA;JIWA;0;Rp30.000.000
15;JAMBI;1572;157204;09/02/2023;JIWA;JIWA;0;Rp30.000.000
15;JAMBI;1572;157202;10/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1572;157202;10/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1572;157202;10/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1572;157202;10/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1572;157202;10/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1504;150403;21/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;21/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1504;150403;21/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1504;150403;21/02/2023;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1504;150403;21/02/2023;JIWA;JIWA;5; Rp- 
15;JAMBI;1506;150601;14/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;150601;14/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;150601;14/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;150601;14/02/2023;KEPALA KELUARGA;JIWA;12; Rp- 
15;JAMBI;1506;150601;14/02/2023;JIWA;JIWA;46; Rp- 
15;JAMBI;1506;150604;07/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;150604;07/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;150604;07/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;150604;07/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1506;150604;07/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1506;150604;09/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;150604;09/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;150604;09/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;150604;09/02/2023;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1506;150604;09/02/2023;JIWA;JIWA;2; Rp- 
15;JAMBI;1506;150602;11/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;150602;11/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;150602;11/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;150602;11/02/2023;KEPALA KELUARGA;JIWA;15; Rp- 
15;JAMBI;1506;150602;11/02/2023;JIWA;JIWA;41; Rp- 
15;JAMBI;1506;150602;11/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;150602;11/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;150602;11/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;150602;11/02/2023;KEPALA KELUARGA;JIWA;2; Rp- 
15;JAMBI;1506;150602;11/02/2023;JIWA;JIWA;5; Rp- 
15;JAMBI;1506;150602;26/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;150602;26/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;150602;26/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;150602;26/02/2023;KEPALA KELUARGA;JIWA;8; Rp- 
15;JAMBI;1506;150602;26/02/2023;JIWA;JIWA;13; Rp- 
15;JAMBI;1504;150405;15/02/2023;MENINGGAL DUNIA;JIWA;1; Rp- 
15;JAMBI;1504;150405;15/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1504;150405;15/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1504;150405;15/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1504;150405;15/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/02/2023;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1504;150403;02/02/2023;JIWA;JIWA;4; Rp- 
15;JAMBI;1504;150405;12/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150405;12/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1504;150405;12/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1504;150405;12/02/2023;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1504;150405;12/02/2023;JIWA;JIWA;4; Rp- 
15;JAMBI;1504;150407;22/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;22/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1504;150407;22/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1504;150407;22/02/2023;KEPALA KELUARGA;JIWA;1; Rp- 
15;JAMBI;1504;150407;22/02/2023;JIWA;JIWA;2; Rp- 
15;JAMBI;1501;-;04/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;-;04/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;-;04/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;-;04/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1501;-;04/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1501;150101;07/02/2023;MENINGGAL DUNIA;JIWA;0;Rp100.000.000
15;JAMBI;1501;150101;07/02/2023;LUKA BERAT;JIWA;0;Rp100.000.000
15;JAMBI;1501;150101;07/02/2023;LUKA RINGAN;JIWA;0;Rp100.000.000
15;JAMBI;1501;150101;07/02/2023;KEPALA KELUARGA;JIWA;2;Rp100.000.000
15;JAMBI;1501;150101;07/02/2023;JIWA;JIWA;1;Rp100.000.000
15;JAMBI;1501;150101;10/02/2023;MENINGGAL DUNIA;JIWA;0;Rp200.000.000
15;JAMBI;1501;150101;10/02/2023;LUKA BERAT;JIWA;0;Rp200.000.000
15;JAMBI;1501;150101;10/02/2023;LUKA RINGAN;JIWA;0;Rp200.000.000
15;JAMBI;1501;150101;10/02/2023;KEPALA KELUARGA;JIWA;8;Rp200.000.000
15;JAMBI;1501;150101;10/02/2023;JIWA;JIWA;1;Rp200.000.000
15;JAMBI;1501;-;14/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;-;14/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;-;14/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;-;14/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1501;-;14/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1501;-;16/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1501;-;26/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1501;-;26/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1501;-;26/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1501;-;26/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1501;-;26/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;150505;05/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1505;150505;05/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;150505;05/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;150505;05/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1505;150505;05/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;150502;09/02/2023;MENINGGAL DUNIA;JIWA;1; Rp- 
15;JAMBI;1505;150502;09/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;150502;09/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;150502;09/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1505;150502;09/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1505;150505;17/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1505;150505;17/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1505;150505;17/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1505;150505;17/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1505;150505;17/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1508;150803;06/02/2023;MENINGGAL DUNIA;JIWA;0;Rp4.000.000
15;JAMBI;1508;150803;06/02/2023;LUKA BERAT;JIWA;0;Rp4.000.000
15;JAMBI;1508;150803;06/02/2023;LUKA RINGAN;JIWA;0;Rp4.000.000
15;JAMBI;1508;150803;06/02/2023;KEPALA KELUARGA;JIWA;0;Rp4.000.000
15;JAMBI;1508;150803;06/02/2023;JIWA;JIWA;0;Rp4.000.000
15;JAMBI;1508;150813;06/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1508;150813;12/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;12/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1508;150813;12/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1508;150813;12/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150813;12/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1508;150801;27/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150801;27/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1508;150801;27/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1508;150801;27/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1508;150801;27/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1507;150707;18/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150707;18/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150707;18/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150707;18/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1507;150707;18/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1507;150702;18/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150702;18/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150702;18/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150702;18/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1507;150702;18/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1507;150705;19/02/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150705;19/02/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1507;150705;19/02/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1507;150705;19/02/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1507;150705;19/02/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150905;14/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150905;14/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150905;14/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150905;14/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150905;14/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;14/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;14/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;14/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;14/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;14/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150901;17/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;17/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1509;150902;18/03/2023;JIWA;JIWA;0; Rp- 
15;JAMBI;1502;150214;13/03/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150214;13/03/2023;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;150214;13/03/2023;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;150214;13/03/2023;KEPALA KELUARGA;JIWA;4; Rp- 
15;JAMBI;1502;150214;13/03/2023;JIWA;JIWA;8; Rp- 
15;JAMBI;1502;150202;21/03/2023;MENINGGAL DUNIA;JIWA;0;Rp300.000.000
15;JAMBI;1502;150202;21/03/2023;LUKA BERAT;JIWA;0;Rp300.000.000
15;JAMBI;1502;150202;21/03/2023;LUKA RINGAN;JIWA;0;Rp300.000.000
15;JAMBI;1502;150202;21/03/2023;KEPALA KELUARGA;JIWA;2;Rp300.000.000
15;JAMBI;1502;150202;21/03/2023;JIWA;JIWA;11;Rp300.000.000
15;JAMBI;1502;150211;22/03/2023;MENINGGAL DUNIA;JIWA;0;Rp2.000.000.000
15;JAMBI;1502;150211;22/03/2023;LUKA BERAT;JIWA;0;Rp2.000.000.000
15;JAMBI;1502;150211;22/03/2023;LUKA RINGAN;JIWA;0;Rp2.000.000.000
15;JAMBI;1502;150211;22/03/2023;KEPALA KELUARGA;JIWA;2;Rp2.000.000.000
