NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;indikator;sub_indikator;nama_indikator;terget;capaian;periode
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF11;PERSENTASE DESA/KELURAHAN STOP BUANG AIR BESAR SEMBARANGAN (BABS) ATAU OPEN DEFECATION FREE (ODF);90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF11;PERSENTASE DESA/KELURAHAN STOP BUANG AIR BESAR SEMBARANGAN (BABS) ATAU OPEN DEFECATION FREE (ODF);90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;95,35;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;88,71;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;96,77;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 1;PILAR 1B3;PERSENTASE DESA/KELURAHAN YANG KADER PEMBANGUNAN MANUSIANYA MENDAPATKAN PEMBINAAN DARI PEMERINTAH DAERAH KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;90,48;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;94;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;84;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;35;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;38;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;82,3;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2A2;PERSENTASE KELUARGA YANG STOP BUANG AIR BESAR SEMBARANGAN (BABS);90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;83,35;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;79,59;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;86,53;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;77,77;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;80,69;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;76,77;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;79,99;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;74,84;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;80,86;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;82,35;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2A4;PERSENTASE ANAK BERUSIA DI BAWAH LIMA TAHUN (BALITA) YANG MEMPEROLEH IMUNISASI DASAR LENGKAP;90;88,28;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;63,29;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;57,42;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;65,12;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2B2;PERSENTASE DESA/KELURAHAN YANG MEMILIKI GURU PENDIDIKAN ANAK USIA DINI (PAUD) TERLATIH PENGASUHAN STIMULASI PENANGANAN STUNTING SEBAGAI HASIL PENDIDIKAN DAN PELATIHAN DI KABUPATEN/KOTA;90;36,23;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;82,76;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2B4;TERPENUHINYA STANDAR PELAYANAN PEMANTAUAN TUMBUH KEMBANG DI POSYANDU;90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;90,24;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;92,56;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;77,85;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;94,19;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;67,16;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;48,37;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2B5;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN KELAS BINA KELUARGA BALITA (BKB) TENTANG PENGASUHAN 1000 HARI PERTAMA KEHIDUPAN (HPK);90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;87;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;75;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2B6;PERSENTASE KELOMPOK KELUARGA PENERIMA MANFAAT (KPM) PROGRAM KELUARGA HARAPAN (PKH) YANG MENGIKUTI PERTEMUAN PENINGKATAN KEMAMPUAN KELUARGA (P2K2) DENGAN MODUL KESEHATAN DAN GIZI;90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;77;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;91,16;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;75;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;90;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;7;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2B7;PERSENTASE PUSAT INFORMASI DAN KONSELING (PIK) REMAJA DAN BINA KELUARGA REMAJA (BKR) YANG MELAKSANAKAN EDUKASI KESEHATAN REPRODUKSI DAN GIZI BAGI REMAJA;90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;94,3;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;96,77;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
