kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;kode_kecamatan;nama_kecamatan;data_pokok;tahun_ajaran;status;bidang_pendidikan;jumlah
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;21
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;4
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;2
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;12
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;12
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;1
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;11
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;11
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;34
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;8
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;4
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;2
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;1
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;24
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;1
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;1
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;25
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;5
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1571;KOTA JAMBI;157103;JAMBI TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;15
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;6
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1502;MERANGIN;150201;JANGKAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;16
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;7
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1502;MERANGIN;150218;JANGKAT TIMUR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;18
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;1
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1571;KOTA JAMBI;157108;JELUTUNG;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;15
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;3
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1508;BUNGO;150804;JUJUHAN;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;9
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;2
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1508;BUNGO;150816;JUJUHAN ILIR;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;15
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;4
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150109;KAYU ARO;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;17
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;5
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;0
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150119;KAYU ARO BARAT;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;26
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;5
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150108;KELILING DANAU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;25
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;6
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;3
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1571;KOTA JAMBI;157107;KOTA BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;4
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157207;KOTO BARU;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;KB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TPA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SPS;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;PKBM;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SKB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SD;17
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMP;4
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMA;1
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SMK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150612;KUALA BETARA;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;SLB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150708;KUALA JAMBI;DATA SEKOLAH;2022/2023 GANJIL;NEGERI;TK;1
