id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah,tahun
1119,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,AKTA LAHIR,UMUR 0-18 ,JIWA,1,5167,2022
1120,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,AKTA LAHIR,UMUR 0-18 ,JIWA,1,3354,2022
1121,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7406,2022
1122,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,AKTA LAHIR,UMUR 0-18 ,JIWA,1,5295,2022
1123,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,AKTA LAHIR,UMUR 0-18 ,JIWA,1,2462,2022
1124,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7116,2022
1125,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,AKTA LAHIR,UMUR 0-18 ,JIWA,1,12263,2022
1126,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,22738,2022
1127,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,AKTA LAHIR,UMUR 0-18 ,JIWA,1,4838,2022
1128,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,AKTA LAHIR,UMUR 0-18 ,JIWA,1,3261,2022
1129,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,AKTA LAHIR,UMUR 0-18 ,JIWA,1,4735,2022
1130,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7928,2022
1131,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,AKTA LAHIR,UMUR 0-18 ,JIWA,1,3975,2022
1132,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7346,2022
1133,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,AKTA LAHIR,UMUR 0-18 ,JIWA,1,5423,2022
1134,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7496,2022
1135,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,9087,2022
1136,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7561,2022
1137,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7149,2022
1138,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,AKTA LAHIR,UMUR 0-18 ,JIWA,1,3866,2022
1139,15,JAMBI,1509,TEBO,150912,MUARA TABIR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,5503,2022
1140,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,AKTA LAHIR,UMUR 0-18 ,JIWA,1,19027,2022
1141,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,6254,2022
1142,15,JAMBI,1509,TEBO,150907,RIMBO ULU,AKTA LAHIR,UMUR 0-18 ,JIWA,1,11030,2022
1143,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,AKTA LAHIR,UMUR 0-18 ,JIWA,1,3211,2022
1144,15,JAMBI,1509,TEBO,150905,SUMAY,AKTA LAHIR,UMUR 0-18 ,JIWA,1,7552,2022
1145,15,JAMBI,1509,TEBO,150902,TEBO ILIR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,8782,2022
1146,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,AKTA LAHIR,UMUR 0-18 ,JIWA,1,13418,2022
1147,15,JAMBI,1509,TEBO,150903,TEBO ULU,AKTA LAHIR,UMUR 0-18 ,JIWA,1,9614,2022
1148,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,9099,2022
1149,15,JAMBI,1509,TEBO,150906,VII KOTO,AKTA LAHIR,UMUR 0-18 ,JIWA,1,5951,2022
1150,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,AKTA LAHIR,UMUR 0-18 ,JIWA,1,6044,2022
2447,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,AKTA LAHIR,MEMILIKI,JIWA,2,2214,2022
2448,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,AKTA LAHIR,MEMILIKI,JIWA,2,3571,2022
2449,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,AKTA LAHIR,MEMILIKI,JIWA,2,2439,2022
2450,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,AKTA LAHIR,MEMILIKI,JIWA,2,2391,2022
2451,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,AKTA LAHIR,MEMILIKI,JIWA,2,3736,2022
2452,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,AKTA LAHIR,MEMILIKI,JIWA,2,3489,2022
2453,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,AKTA LAHIR,MEMILIKI,JIWA,2,2987,2022
2454,15,JAMBI,1501,KERINCI,150109,KAYU ARO,AKTA LAHIR,MEMILIKI,JIWA,2,6288,2022
2455,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,AKTA LAHIR,MEMILIKI,JIWA,2,4599,2022
2456,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,AKTA LAHIR,MEMILIKI,JIWA,2,4858,2022
2457,15,JAMBI,1501,KERINCI,150116,SIULAK,AKTA LAHIR,MEMILIKI,JIWA,2,6144,2022
2458,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,AKTA LAHIR,MEMILIKI,JIWA,2,4094,2022
2459,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,AKTA LAHIR,MEMILIKI,JIWA,2,2969,2022
2460,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,6118,2022
2461,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,AKTA LAHIR,MEMILIKI,JIWA,2,3537,2022
2462,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,2542,2022
2463,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,AKTA LAHIR,MEMILIKI,JIWA,2,2100,2022
2464,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,2706,2022
2465,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,36,2022
2466,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,89,2022
2467,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,24,2022
2468,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,29,2022
2469,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,72,2022
2470,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,98,2022
2471,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,50,2022
2472,15,JAMBI,1501,KERINCI,150109,KAYU ARO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,74,2022
2473,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,71,2022
2474,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,58,2022
2475,15,JAMBI,1501,KERINCI,150116,SIULAK,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,138,2022
2476,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,62,2022
2477,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,49,2022
2478,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,84,2022
2479,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,69,2022
2480,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,34,2022
2481,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,37,2022
2482,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,23,2022
2483,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,AKTA LAHIR,MEMILIKI,JIWA,2,2648,2022
2484,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,AKTA LAHIR,MEMILIKI,JIWA,2,3143,2022
2485,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,AKTA LAHIR,MEMILIKI,JIWA,2,3565,2022
2486,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,AKTA LAHIR,MEMILIKI,JIWA,2,2272,2022
2487,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,AKTA LAHIR,MEMILIKI,JIWA,2,2371,2022
2488,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,AKTA LAHIR,MEMILIKI,JIWA,2,4826,2022
2489,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,AKTA LAHIR,MEMILIKI,JIWA,2,2378,2022
2490,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,AKTA LAHIR,MEMILIKI,JIWA,2,2848,2022
2491,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,162,2022
2492,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,171,2022
2493,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,169,2022
2494,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,149,2022
2495,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,182,2022
2496,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,253,2022
2497,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,231,2022
2498,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,173,2022
2499,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,AKTA LAHIR,MEMILIKI,JIWA,2,15368,2022
2500,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,AKTA LAHIR,MEMILIKI,JIWA,2,15862,2022
2501,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,AKTA LAHIR,MEMILIKI,JIWA,2,17898,2022
2502,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,AKTA LAHIR,MEMILIKI,JIWA,2,2871,2022
2503,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,AKTA LAHIR,MEMILIKI,JIWA,2,3983,2022
2504,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,AKTA LAHIR,MEMILIKI,JIWA,2,3710,2022
2505,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,AKTA LAHIR,MEMILIKI,JIWA,2,25452,2022
2506,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,AKTA LAHIR,MEMILIKI,JIWA,2,16136,2022
2507,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,AKTA LAHIR,MEMILIKI,JIWA,2,31925,2022
2508,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,AKTA LAHIR,MEMILIKI,JIWA,2,11908,2022
2509,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,AKTA LAHIR,MEMILIKI,JIWA,2,31938,2022
2510,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,525,2022
2511,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,542,2022
2512,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,538,2022
2513,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,119,2022
2514,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,150,2022
2515,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,188,2022
2516,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,781,2022
2517,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,496,2022
2518,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1347,2022
2519,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,455,2022
2520,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1292,2022
2521,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,AKTA LAHIR,MEMILIKI,JIWA,2,12948,2022
2522,15,JAMBI,1509,TEBO,150902,TEBO ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,8536,2022
2523,15,JAMBI,1509,TEBO,150903,TEBO ULU,AKTA LAHIR,MEMILIKI,JIWA,2,9235,2022
2524,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,AKTA LAHIR,MEMILIKI,JIWA,2,18472,2022
2525,15,JAMBI,1509,TEBO,150905,SUMAY,AKTA LAHIR,MEMILIKI,JIWA,2,7419,2022
2526,15,JAMBI,1509,TEBO,150906,VII KOTO,AKTA LAHIR,MEMILIKI,JIWA,2,5886,2022
2527,15,JAMBI,1509,TEBO,150907,RIMBO ULU,AKTA LAHIR,MEMILIKI,JIWA,2,10670,2022
2528,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,6071,2022
2529,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,8843,2022
2530,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,AKTA LAHIR,MEMILIKI,JIWA,2,3157,2022
2531,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,5897,2022
2532,15,JAMBI,1509,TEBO,150912,MUARA TABIR,AKTA LAHIR,MEMILIKI,JIWA,2,5196,2022
2533,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,325,2022
2534,15,JAMBI,1509,TEBO,150902,TEBO ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,303,2022
2535,15,JAMBI,1509,TEBO,150903,TEBO ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,248,2022
2536,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,293,2022
2537,15,JAMBI,1509,TEBO,150905,SUMAY,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,364,2022
2538,15,JAMBI,1509,TEBO,150906,VII KOTO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,161,2022
2539,15,JAMBI,1509,TEBO,150907,RIMBO ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,94,2022
2540,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,54,2022
2541,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,257,2022
2542,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,154,2022
2543,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,335,2022
2544,15,JAMBI,1509,TEBO,150912,MUARA TABIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,397,2022
2545,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,AKTA LAHIR,MEMILIKI,JIWA,2,4180,2022
2546,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,AKTA LAHIR,MEMILIKI,JIWA,2,3250,2022
2547,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,AKTA LAHIR,MEMILIKI,JIWA,2,6212,2022
2548,15,JAMBI,1508,BUNGO,150804,JUJUHAN,AKTA LAHIR,MEMILIKI,JIWA,2,6039,2022
2549,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,AKTA LAHIR,MEMILIKI,JIWA,2,7120,2022
2550,15,JAMBI,1508,BUNGO,150806,PELEPAT,AKTA LAHIR,MEMILIKI,JIWA,2,11017,2022
2551,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,AKTA LAHIR,MEMILIKI,JIWA,2,5205,2022
2552,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,AKTA LAHIR,MEMILIKI,JIWA,2,4943,2022
2553,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,15511,2022
2554,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,AKTA LAHIR,MEMILIKI,JIWA,2,4579,2022
2555,15,JAMBI,1508,BUNGO,150811,BATHIN III,AKTA LAHIR,MEMILIKI,JIWA,2,8426,2022
2556,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,AKTA LAHIR,MEMILIKI,JIWA,2,8417,2022
2557,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,AKTA LAHIR,MEMILIKI,JIWA,2,10854,2022
2558,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,AKTA LAHIR,MEMILIKI,JIWA,2,2995,2022
2559,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,AKTA LAHIR,MEMILIKI,JIWA,2,2795,2022
2560,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,2557,2022
2561,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,AKTA LAHIR,MEMILIKI,JIWA,2,7207,2022
2562,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,129,2022
2563,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,145,2022
2564,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,449,2022
2565,15,JAMBI,1508,BUNGO,150804,JUJUHAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,220,2022
2566,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,410,2022
2567,15,JAMBI,1508,BUNGO,150806,PELEPAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,781,2022
2568,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,136,2022
2569,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,123,2022
2570,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,426,2022
2571,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,328,2022
2572,15,JAMBI,1508,BUNGO,150811,BATHIN III,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,357,2022
2573,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,366,2022
2574,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,359,2022
2575,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,108,2022
2576,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,99,2022
2577,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,77,2022
2578,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,401,2022
2579,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,AKTA LAHIR,MEMILIKI,JIWA,2,8597,2022
2580,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,AKTA LAHIR,MEMILIKI,JIWA,2,7134,2022
2581,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,AKTA LAHIR,MEMILIKI,JIWA,2,6982,2022
2582,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,AKTA LAHIR,MEMILIKI,JIWA,2,6868,2022
2583,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,AKTA LAHIR,MEMILIKI,JIWA,2,3659,2022
2584,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,AKTA LAHIR,MEMILIKI,JIWA,2,4572,2022
2585,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,7251,2022
2586,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,AKTA LAHIR,MEMILIKI,JIWA,2,3783,2022
2587,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,AKTA LAHIR,MEMILIKI,JIWA,2,5112,2022
2588,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,AKTA LAHIR,MEMILIKI,JIWA,2,7691,2022
2589,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,AKTA LAHIR,MEMILIKI,JIWA,2,3068,2022
2590,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,196,2022
2591,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,230,2022
2592,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,159,2022
2593,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,140,2022
2594,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,170,2022
2595,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,39,2022
2596,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,120,2022
2597,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,110,2022
2598,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,195,2022
2599,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,129,2022
2600,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,55,2022
2601,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,AKTA LAHIR,MEMILIKI,JIWA,2,3847,2022
2602,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,19945,2022
2603,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,AKTA LAHIR,MEMILIKI,JIWA,2,6545,2022
2604,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,AKTA LAHIR,MEMILIKI,JIWA,2,8546,2022
2605,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,AKTA LAHIR,MEMILIKI,JIWA,2,4164,2022
2606,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,AKTA LAHIR,MEMILIKI,JIWA,2,10460,2022
2607,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,AKTA LAHIR,MEMILIKI,JIWA,2,9454,2022
2608,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,AKTA LAHIR,MEMILIKI,JIWA,2,4057,2022
2609,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,AKTA LAHIR,MEMILIKI,JIWA,2,2657,2022
2610,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,AKTA LAHIR,MEMILIKI,JIWA,2,2138,2022
2611,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,AKTA LAHIR,MEMILIKI,JIWA,2,5119,2022
2612,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,AKTA LAHIR,MEMILIKI,JIWA,2,3554,2022
2613,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,AKTA LAHIR,MEMILIKI,JIWA,2,6054,2022
