id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,jenis_kelamin,satuan,semester,jumlah_penduduk,tahun
4816,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5883,2023
4817,15,JAMBI,1502,MERANGIN,150205,TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16110,2023
4818,15,JAMBI,1502,MERANGIN,150206,PAMENANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17682,2023
4819,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4476,2023
4820,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,15008,2023
4821,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8310,2023
4822,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5720,2023
4823,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9863,2023
4824,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6031,2023
4825,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9088,2023
4826,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4917,2023
4827,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4145,2023
4828,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6926,2023
4829,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,3630,2023
4830,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5259,2023
4831,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7288,2023
4832,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5496,2023
4833,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7153,2023
4834,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4262,2023
4835,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4975,2023
4836,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,2490,2023
4837,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,36186,2023
4838,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,24464,2023
4839,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12981,2023
4840,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11684,2023
4841,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,21537,2023
4842,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,31952,2023
4843,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,15302,2023
4844,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,37837,2023
4845,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7177,2023
4846,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8874,2023
4847,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7028,2023
4848,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10061,2023
4849,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9565,2023
4850,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,29629,2023
4851,15,JAMBI,1503,SAROLANGUN,150304,PAUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12829,2023
4852,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17754,2023
4853,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12624,2023
4854,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12896,2023
4855,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10538,2023
4856,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,20731,2023
4857,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7039,2023
4858,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6433,2023
4859,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7327,2023
4860,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,36826,2023
4861,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12702,2023
4862,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,15266,2023
4863,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7930,2023
4864,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17581,2023
4865,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17030,2023
4866,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7794,2023
4867,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5104,2023
4868,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4364,2023
4869,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9426,2023
4870,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6783,2023
4871,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12319,2023
4872,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16477,2023
4873,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13411,2023
4874,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13062,2023
4875,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12945,2023
4876,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6802,2023
4877,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8535,2023
4878,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11829,2023
4879,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7231,2023
4880,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8553,2023
4881,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13607,2023
4882,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5264,2023
4883,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,20991,2023
4884,15,JAMBI,1509,TEBO,150902,TEBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,14805,2023
4885,15,JAMBI,1509,TEBO,150903,TEBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16995,2023
4886,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,32158,2023
4887,15,JAMBI,1509,TEBO,150905,SUMAY,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12522,2023
4888,15,JAMBI,1509,TEBO,150906,VII KOTO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9962,2023
4889,15,JAMBI,1509,TEBO,150907,RIMBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,19023,2023
4890,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11664,2023
4891,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13864,2023
4892,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5356,2023
4893,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10002,2023
4894,15,JAMBI,1509,TEBO,150912,MUARA TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9087,2023
