no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
196;15;JAMBI;1571;157104;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1672;JIWA;2022
197;15;JAMBI;1571;157105;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2485;JIWA;2022
198;15;JAMBI;1571;157101;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;8092;JIWA;2022
199;15;JAMBI;1572;157203;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2769;JIWA;2022
200;15;JAMBI;1572;157207;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2089;JIWA;2022
201;15;JAMBI;1572;157205;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1806;JIWA;2022
202;15;JAMBI;1572;157202;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2268;JIWA;2022
203;15;JAMBI;1572;157206;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3498;JIWA;2022
204;15;JAMBI;1572;157208;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2062;JIWA;2022
205;15;JAMBI;1572;157201;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2016;JIWA;2022
206;15;JAMBI;1572;157204;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1863;JIWA;2022
207;15;JAMBI;1502;150202;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;9315;JIWA;2022
208;15;JAMBI;1502;150210;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2372;JIWA;2022
209;15;JAMBI;1502;150212;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2483;JIWA;2022
210;15;JAMBI;1502;150201;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2602;JIWA;2022
211;15;JAMBI;1502;150218;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2679;JIWA;2022
212;15;JAMBI;1502;150209;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3938;JIWA;2022
213;15;JAMBI;1502;150221;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2493;JIWA;2022
214;15;JAMBI;1502;150203;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2118;JIWA;2022
215;15;JAMBI;1502;150211;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4470;JIWA;2022
216;15;JAMBI;1502;150206;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6729;JIWA;2022
217;15;JAMBI;1502;150213;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3543;JIWA;2022
218;15;JAMBI;1502;150220;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2218;JIWA;2022
219;15;JAMBI;1502;150217;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1532;JIWA;2022
220;15;JAMBI;1502;150219;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2918;JIWA;2022
221;15;JAMBI;1502;150216;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3326;JIWA;2022
222;15;JAMBI;1502;150204;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2847;JIWA;2022
223;15;JAMBI;1502;150205;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;7189;JIWA;2022
224;15;JAMBI;1502;150223;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2203;JIWA;2022
225;15;JAMBI;1502;150214;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2202;JIWA;2022
226;15;JAMBI;1502;150222;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1632;JIWA;2022
227;15;JAMBI;1502;150208;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4514;JIWA;2022
228;15;JAMBI;1502;150215;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1759;JIWA;2022
229;15;JAMBI;1502;150207;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;1879;JIWA;2022
230;15;JAMBI;1502;150224;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;977;JIWA;2022
231;15;JAMBI;1505;150510;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3031;JIWA;2022
