id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kategori_terdampak_bencana;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
584;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
585;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
586;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp- 
587;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp- 
588;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
589;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
590;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
591;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;JALAN;KM;0; Rp- 
592;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;SAWAH;HA;0; Rp- 
593;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;KEBUN/HUTAN;HA;4; Rp- 
594;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;KOLAM;HA;0; Rp- 
595;15;JAMBI;1504;150403;03/10/2023;KERUSAKAN;IRIGASI;HA;0; Rp- 
596;15;JAMBI;1572;157202;13/12/2023;KORBAN;MENINGGAL DUNIA;JIWA;0; Rp- 
597;15;JAMBI;1572;157202;13/12/2023;KORBAN;HILANG;JIWA;0; Rp- 
598;15;JAMBI;1572;157202;13/12/2023;KORBAN;LUKA;JIWA;0; Rp- 
599;15;JAMBI;1572;157202;13/12/2023;KORBAN;MENDERITA;JIWA;0; Rp- 
600;15;JAMBI;1572;157202;13/12/2023;KORBAN;MENGUNGSI;JIWA;3; Rp- 
601;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;RUMAH RUSAK BERAT;UNIT;1; Rp- 
602;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
603;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
604;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;RUMAH TERENDAM;UNIT;0; Rp- 
605;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;SARANA PENDIDIKAN;UNIT;0; Rp- 
606;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;SARANA IBADAH;UNIT;0; Rp- 
607;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;SARANA KESEHATAN;UNIT;0; Rp- 
608;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;PERKANTORAN;UNIT;0; Rp- 
609;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;BANGUNAN LAIN;UNIT;0; Rp- 
610;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;JEMBATAN;UNIT;0; Rp- 
611;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;JALAN;KM;0; Rp- 
612;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;SAWAH;HA;0; Rp- 
613;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;KEBUN/HUTAN;HA;0; Rp- 
614;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;KOLAM;HA;0; Rp- 
615;15;JAMBI;1572;157202;13/12/2023;KERUSAKAN;IRIGASI;HA;0; Rp- 
