kode_provinsi ;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;data_pokok;tahun_ajaran;status;jenjang_pendidikan;jumlah
15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1506;150606;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;5
15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;5
15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1506;150602;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1506;150601;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;150711;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;150706;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;150710;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;150708;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;150703;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;150709;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;150707;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;150701;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;150702;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;150704;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;150705;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1509;150912;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;15
15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1509;150904;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;4
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150908;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1509;150910;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150905;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150902;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150901;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;4
15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150903;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150909;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1509;150906;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;150911;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;157109;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;7
15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;157110;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;5
15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;157106;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;157102;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;3
15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;2
15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;157103;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;4
15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;157108;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;157107;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;157111;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;157104;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;157105;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;5
15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;157101;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;157203;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;157207;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1572;157205;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1572;157202;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;157206;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;157208;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
