id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;keterangan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
1631;15;JAMBI;1504;150403;06/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1632;15;JAMBI;1504;150403;06/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1633;15;JAMBI;1504;150403;06/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1634;15;JAMBI;1504;150403;06/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1635;15;JAMBI;1504;150403;06/08/2024;JALAN;KM;0; Rp-   ;2024
1636;15;JAMBI;1504;150403;06/08/2024;SAWAH;HA;6; Rp-   ;2024
1637;15;JAMBI;1504;150403;06/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1638;15;JAMBI;1504;150403;06/08/2024;KOLAM;HA;0; Rp-   ;2024
1639;15;JAMBI;1504;150403;06/08/2024;IRIGASI;HA;0; Rp-   ;2024
1640;15;JAMBI;1504;150403;06/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1641;15;JAMBI;1504;150403;06/08/2024;HILANG;JIWA;0; Rp-   ;2024
1642;15;JAMBI;1504;150403;06/08/2024;LUKA;JIWA;0; Rp-   ;2024
1643;15;JAMBI;1504;150403;06/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1644;15;JAMBI;1504;150403;06/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1645;15;JAMBI;1504;150403;06/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1646;15;JAMBI;1504;150403;06/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1647;15;JAMBI;1504;150403;06/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1648;15;JAMBI;1504;150403;06/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1649;15;JAMBI;1504;150403;06/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1650;15;JAMBI;1504;150403;06/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1651;15;JAMBI;1504;150403;06/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1652;15;JAMBI;1504;150403;06/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1653;15;JAMBI;1504;150403;06/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1654;15;JAMBI;1504;150403;06/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1655;15;JAMBI;1504;150403;06/08/2024;JALAN;KM;0; Rp-   ;2024
1656;15;JAMBI;1504;150403;06/08/2024;SAWAH;HA;0.3; Rp-   ;2024
1657;15;JAMBI;1504;150403;06/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1658;15;JAMBI;1504;150403;06/08/2024;KOLAM;HA;0; Rp-   ;2024
1659;15;JAMBI;1504;150403;06/08/2024;IRIGASI;HA;0; Rp-   ;2024
1660;15;JAMBI;1504;150403;06/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1661;15;JAMBI;1504;150403;06/08/2024;HILANG;JIWA;0; Rp-   ;2024
1662;15;JAMBI;1504;150403;06/08/2024;LUKA;JIWA;0; Rp-   ;2024
1663;15;JAMBI;1504;150403;06/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1664;15;JAMBI;1504;150403;06/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1665;15;JAMBI;1504;150403;06/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1666;15;JAMBI;1504;150403;06/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1667;15;JAMBI;1504;150403;06/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1668;15;JAMBI;1504;150403;06/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1669;15;JAMBI;1504;150403;06/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1670;15;JAMBI;1504;150403;06/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1671;15;JAMBI;1504;150403;06/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1672;15;JAMBI;1504;150403;06/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1673;15;JAMBI;1504;150403;06/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1674;15;JAMBI;1504;150403;06/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1675;15;JAMBI;1504;150403;06/08/2024;JALAN;KM;0; Rp-   ;2024
1676;15;JAMBI;1504;150403;06/08/2024;SAWAH;HA;2; Rp-   ;2024
1677;15;JAMBI;1504;150403;06/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1678;15;JAMBI;1504;150403;06/08/2024;KOLAM;HA;0; Rp-   ;2024
1679;15;JAMBI;1504;150403;06/08/2024;IRIGASI;HA;0; Rp-   ;2024
1680;15;JAMBI;1504;150401;07/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1681;15;JAMBI;1504;150401;07/08/2024;HILANG;JIWA;0; Rp-   ;2024
1682;15;JAMBI;1504;150401;07/08/2024;LUKA;JIWA;0; Rp-   ;2024
1683;15;JAMBI;1504;150401;07/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1684;15;JAMBI;1504;150401;07/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1685;15;JAMBI;1504;150401;07/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1686;15;JAMBI;1504;150401;07/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1687;15;JAMBI;1504;150401;07/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1688;15;JAMBI;1504;150401;07/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1689;15;JAMBI;1504;150401;07/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1690;15;JAMBI;1504;150401;07/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1691;15;JAMBI;1504;150401;07/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1692;15;JAMBI;1504;150401;07/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1693;15;JAMBI;1504;150401;07/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1694;15;JAMBI;1504;150401;07/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1695;15;JAMBI;1504;150401;07/08/2024;JALAN;KM;0; Rp-   ;2024
1696;15;JAMBI;1504;150401;07/08/2024;SAWAH;HA;5; Rp-   ;2024
1697;15;JAMBI;1504;150401;07/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1698;15;JAMBI;1504;150401;07/08/2024;KOLAM;HA;0; Rp-   ;2024
1699;15;JAMBI;1504;150401;07/08/2024;IRIGASI;HA;0; Rp-   ;2024
1700;15;JAMBI;1504;150403;07/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1701;15;JAMBI;1504;150403;07/08/2024;HILANG;JIWA;0; Rp-   ;2024
1702;15;JAMBI;1504;150403;07/08/2024;LUKA;JIWA;0; Rp-   ;2024
1703;15;JAMBI;1504;150403;07/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1704;15;JAMBI;1504;150403;07/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1705;15;JAMBI;1504;150403;07/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1706;15;JAMBI;1504;150403;07/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1707;15;JAMBI;1504;150403;07/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1708;15;JAMBI;1504;150403;07/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1709;15;JAMBI;1504;150403;07/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1710;15;JAMBI;1504;150403;07/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1711;15;JAMBI;1504;150403;07/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1712;15;JAMBI;1504;150403;07/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1713;15;JAMBI;1504;150403;07/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1714;15;JAMBI;1504;150403;07/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1715;15;JAMBI;1504;150403;07/08/2024;JALAN;KM;0; Rp-   ;2024
1716;15;JAMBI;1504;150403;07/08/2024;SAWAH;HA;0.3; Rp-   ;2024
1717;15;JAMBI;1504;150403;07/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1718;15;JAMBI;1504;150403;07/08/2024;KOLAM;HA;0; Rp-   ;2024
1719;15;JAMBI;1504;150403;07/08/2024;IRIGASI;HA;0; Rp-   ;2024
1720;15;JAMBI;1504;150402;10/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1721;15;JAMBI;1504;150402;10/08/2024;HILANG;JIWA;0; Rp-   ;2024
1722;15;JAMBI;1504;150402;10/08/2024;LUKA;JIWA;0; Rp-   ;2024
1723;15;JAMBI;1504;150402;10/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1724;15;JAMBI;1504;150402;10/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1725;15;JAMBI;1504;150402;10/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1726;15;JAMBI;1504;150402;10/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1727;15;JAMBI;1504;150402;10/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1728;15;JAMBI;1504;150402;10/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1729;15;JAMBI;1504;150402;10/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1730;15;JAMBI;1504;150402;10/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1731;15;JAMBI;1504;150402;10/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1732;15;JAMBI;1504;150402;10/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1733;15;JAMBI;1504;150402;10/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1734;15;JAMBI;1504;150402;10/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1735;15;JAMBI;1504;150402;10/08/2024;JALAN;KM;0; Rp-   ;2024
1736;15;JAMBI;1504;150402;10/08/2024;SAWAH;HA;10; Rp-   ;2024
1737;15;JAMBI;1504;150402;10/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1738;15;JAMBI;1504;150402;10/08/2024;KOLAM;HA;0; Rp-   ;2024
1739;15;JAMBI;1504;150402;10/08/2024;IRIGASI;HA;0; Rp-   ;2024
1740;15;JAMBI;1504;150402;12/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1741;15;JAMBI;1504;150402;12/08/2024;HILANG;JIWA;0; Rp-   ;2024
1742;15;JAMBI;1504;150402;12/08/2024;LUKA;JIWA;0; Rp-   ;2024
1743;15;JAMBI;1504;150402;12/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1744;15;JAMBI;1504;150402;12/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1745;15;JAMBI;1504;150402;12/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1746;15;JAMBI;1504;150402;12/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1747;15;JAMBI;1504;150402;12/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1748;15;JAMBI;1504;150402;12/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1749;15;JAMBI;1504;150402;12/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1750;15;JAMBI;1504;150402;12/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1751;15;JAMBI;1504;150402;12/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1752;15;JAMBI;1504;150402;12/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1753;15;JAMBI;1504;150402;12/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1754;15;JAMBI;1504;150402;12/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1755;15;JAMBI;1504;150402;12/08/2024;JALAN;KM;0; Rp-   ;2024
1756;15;JAMBI;1504;150402;12/08/2024;SAWAH;HA;1; Rp-   ;2024
1757;15;JAMBI;1504;150402;12/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1758;15;JAMBI;1504;150402;12/08/2024;KOLAM;HA;0; Rp-   ;2024
1759;15;JAMBI;1504;150402;12/08/2024;IRIGASI;HA;0; Rp-   ;2024
1760;15;JAMBI;1504;150403;13/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1761;15;JAMBI;1504;150403;13/08/2024;HILANG;JIWA;0; Rp-   ;2024
1762;15;JAMBI;1504;150403;13/08/2024;LUKA;JIWA;0; Rp-   ;2024
1763;15;JAMBI;1504;150403;13/08/2024;MENDERITA;JIWA;0; Rp-   ;2024
1764;15;JAMBI;1504;150403;13/08/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1765;15;JAMBI;1504;150403;13/08/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
1766;15;JAMBI;1504;150403;13/08/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
1767;15;JAMBI;1504;150403;13/08/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
1768;15;JAMBI;1504;150403;13/08/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1769;15;JAMBI;1504;150403;13/08/2024;SARANA PENDIDIKAN;UNIT;0; Rp-   ;2024
1770;15;JAMBI;1504;150403;13/08/2024;SARANA IBADAH;UNIT;0; Rp-   ;2024
1771;15;JAMBI;1504;150403;13/08/2024;SARANA KESEHATAN;UNIT;0; Rp-   ;2024
1772;15;JAMBI;1504;150403;13/08/2024;PERKANTORAN;UNIT;0; Rp-   ;2024
1773;15;JAMBI;1504;150403;13/08/2024;BANGUNAN LAIN;UNIT;0; Rp-   ;2024
1774;15;JAMBI;1504;150403;13/08/2024;JEMBATAN;UNIT;0; Rp-   ;2024
1775;15;JAMBI;1504;150403;13/08/2024;JALAN;KM;0; Rp-   ;2024
1776;15;JAMBI;1504;150403;13/08/2024;SAWAH;HA;0.25; Rp-   ;2024
1777;15;JAMBI;1504;150403;13/08/2024;KEBUN/HUTAN;HA;0; Rp-   ;2024
1778;15;JAMBI;1504;150403;13/08/2024;KOLAM;HA;0; Rp-   ;2024
1779;15;JAMBI;1504;150403;13/08/2024;IRIGASI;HA;0; Rp-   ;2024
1780;15;JAMBI;1504;150402;15/08/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1781;15;JAMBI;1504;150402;15/08/2024;HILANG;JIWA;0; Rp-   ;2024
