id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian 
2262;15;JAMBI;1508;150811;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2263;15;JAMBI;1508;150811;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2264;15;JAMBI;1508;150802;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2265;15;JAMBI;1508;150802;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2266;15;JAMBI;1508;150802;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2267;15;JAMBI;1508;150802;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2268;15;JAMBI;1508;150810;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2269;15;JAMBI;1508;150810;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2270;15;JAMBI;1508;150810;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2271;15;JAMBI;1508;150810;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2272;15;JAMBI;1508;150811;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2273;15;JAMBI;1508;150811;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2274;15;JAMBI;1508;150811;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2275;15;JAMBI;1508;150811;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2276;15;JAMBI;1508;150813;KARHUTLA;16/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2277;15;JAMBI;1508;150813;KARHUTLA;16/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2278;15;JAMBI;1508;150813;KARHUTLA;16/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2279;15;JAMBI;1508;150813;KARHUTLA;16/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2280;15;JAMBI;1508;150806;KARHUTLA;17/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2281;15;JAMBI;1508;150806;KARHUTLA;17/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2282;15;JAMBI;1508;150806;KARHUTLA;17/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2283;15;JAMBI;1508;150806;KARHUTLA;17/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2284;15;JAMBI;1508;150810;KARHUTLA;17/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2285;15;JAMBI;1508;150810;KARHUTLA;17/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2286;15;JAMBI;1508;150810;KARHUTLA;17/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2287;15;JAMBI;1508;150810;KARHUTLA;17/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2288;15;JAMBI;1508;150809;KEBAKARAN PEMUKIMAN;18/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2289;15;JAMBI;1508;150809;KEBAKARAN PEMUKIMAN;18/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2290;15;JAMBI;1508;150809;KEBAKARAN PEMUKIMAN;18/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2291;15;JAMBI;1508;150809;KEBAKARAN PEMUKIMAN;18/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2292;15;JAMBI;1508;150810;KARHUTLA;18/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2293;15;JAMBI;1508;150810;KARHUTLA;18/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2294;15;JAMBI;1508;150810;KARHUTLA;18/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2295;15;JAMBI;1508;150810;KARHUTLA;18/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2296;15;JAMBI;1508;150811;KARHUTLA;21/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2297;15;JAMBI;1508;150811;KARHUTLA;21/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2298;15;JAMBI;1508;150811;KARHUTLA;21/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2299;15;JAMBI;1508;150811;KARHUTLA;21/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2300;15;JAMBI;1508;150813;KARHUTLA;21/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2301;15;JAMBI;1508;150813;KARHUTLA;21/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2302;15;JAMBI;1508;150813;KARHUTLA;21/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2303;15;JAMBI;1508;150813;KARHUTLA;21/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2304;15;JAMBI;1508;150811;KARHUTLA;23/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2305;15;JAMBI;1508;150811;KARHUTLA;23/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2306;15;JAMBI;1508;150811;KARHUTLA;23/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2307;15;JAMBI;1508;150811;KARHUTLA;23/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2308;15;JAMBI;1508;150813;KARHUTLA;23/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2309;15;JAMBI;1508;150813;KARHUTLA;23/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2310;15;JAMBI;1508;150813;KARHUTLA;23/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2311;15;JAMBI;1508;150813;KARHUTLA;23/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2312;15;JAMBI;1508;150813;KARHUTLA;25/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2313;15;JAMBI;1508;150813;KARHUTLA;25/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2314;15;JAMBI;1508;150813;KARHUTLA;25/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2315;15;JAMBI;1508;150813;KARHUTLA;25/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2316;15;JAMBI;1508;150813;KARHUTLA;26/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2317;15;JAMBI;1508;150813;KARHUTLA;26/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2318;15;JAMBI;1508;150813;KARHUTLA;26/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2319;15;JAMBI;1508;150813;KARHUTLA;26/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2320;15;JAMBI;1508;150813;KARHUTLA;28/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2321;15;JAMBI;1508;150813;KARHUTLA;28/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2322;15;JAMBI;1508;150813;KARHUTLA;28/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2323;15;JAMBI;1508;150813;KARHUTLA;28/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2324;15;JAMBI;1508;150812;KARHUTLA;30/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2325;15;JAMBI;1508;150812;KARHUTLA;30/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2326;15;JAMBI;1508;150812;KARHUTLA;30/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2327;15;JAMBI;1508;150812;KARHUTLA;30/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2328;15;JAMBI;1508;150811;KARHUTLA;31/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2329;15;JAMBI;1508;150811;KARHUTLA;31/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2330;15;JAMBI;1508;150811;KARHUTLA;31/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2331;15;JAMBI;1508;150811;KARHUTLA;31/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2332;15;JAMBI;1503;150310;KEBAKARAN PEMUKIMAN;05/10/2023;RUMAH RUSAK BERAT;UNIT;22; Rp- 
2333;15;JAMBI;1503;150310;KEBAKARAN PEMUKIMAN;05/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2334;15;JAMBI;1503;150310;KEBAKARAN PEMUKIMAN;05/10/2023;RUMAH RUSAK RINGAN;UNIT;2; Rp- 
2335;15;JAMBI;1503;150310;KEBAKARAN PEMUKIMAN;05/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2336;15;JAMBI;1507;150709;KARHUTLA;07/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2337;15;JAMBI;1507;150709;KARHUTLA;07/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2338;15;JAMBI;1507;150709;KARHUTLA;07/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2339;15;JAMBI;1507;150709;KARHUTLA;07/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2340;15;JAMBI;1507;150709;KARHUTLA;12/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2341;15;JAMBI;1507;150709;KARHUTLA;12/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2342;15;JAMBI;1507;150709;KARHUTLA;12/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2343;15;JAMBI;1507;150709;KARHUTLA;12/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2344;15;JAMBI;1507;150705;KARHUTLA;17/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2345;15;JAMBI;1507;150705;KARHUTLA;17/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2346;15;JAMBI;1507;150705;KARHUTLA;17/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2347;15;JAMBI;1507;150705;KARHUTLA;17/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2348;15;JAMBI;1507;150709;KARHUTLA;27/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2349;15;JAMBI;1507;150709;KARHUTLA;27/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2350;15;JAMBI;1507;150709;KARHUTLA;27/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2351;15;JAMBI;1507;150709;KARHUTLA;27/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2352;15;JAMBI;1504;150407;KARHUTLA;01/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2353;15;JAMBI;1504;150407;KARHUTLA;01/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2354;15;JAMBI;1504;150407;KARHUTLA;01/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2355;15;JAMBI;1504;150407;KARHUTLA;01/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2356;15;JAMBI;1504;150406;KARHUTLA;02/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2357;15;JAMBI;1504;150406;KARHUTLA;02/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2358;15;JAMBI;1504;150406;KARHUTLA;02/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2359;15;JAMBI;1504;150406;KARHUTLA;02/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2360;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2361;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2362;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2363;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2364;15;JAMBI;1504;150407;KARHUTLA;02/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2365;15;JAMBI;1504;150407;KARHUTLA;02/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2366;15;JAMBI;1504;150407;KARHUTLA;02/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2367;15;JAMBI;1504;150407;KARHUTLA;02/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2368;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2369;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2370;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2371;15;JAMBI;1504;150403;KARHUTLA;02/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2372;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;03/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2373;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;03/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2374;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;03/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2375;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;03/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2376;15;JAMBI;1504;150407;KARHUTLA;03/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2377;15;JAMBI;1504;150407;KARHUTLA;03/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2378;15;JAMBI;1504;150407;KARHUTLA;03/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2379;15;JAMBI;1504;150407;KARHUTLA;03/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2380;15;JAMBI;1504;150403;KARHUTLA;04/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2381;15;JAMBI;1504;150403;KARHUTLA;04/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2382;15;JAMBI;1504;150403;KARHUTLA;04/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2383;15;JAMBI;1504;150403;KARHUTLA;04/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2384;15;JAMBI;1504;150403;KARHUTLA;05/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2385;15;JAMBI;1504;150403;KARHUTLA;05/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2386;15;JAMBI;1504;150403;KARHUTLA;05/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2387;15;JAMBI;1504;150403;KARHUTLA;05/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2388;15;JAMBI;1504;150408;KARHUTLA;05/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2389;15;JAMBI;1504;150408;KARHUTLA;05/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2390;15;JAMBI;1504;150408;KARHUTLA;05/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2391;15;JAMBI;1504;150408;KARHUTLA;05/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2392;15;JAMBI;1504;150406;KARHUTLA;06/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2393;15;JAMBI;1504;150406;KARHUTLA;06/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2394;15;JAMBI;1504;150406;KARHUTLA;06/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2395;15;JAMBI;1504;150406;KARHUTLA;06/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2396;15;JAMBI;1504;150408;KARHUTLA;06/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2397;15;JAMBI;1504;150408;KARHUTLA;06/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2398;15;JAMBI;1504;150408;KARHUTLA;06/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2399;15;JAMBI;1504;150408;KARHUTLA;06/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2400;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2401;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2402;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2403;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2404;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2405;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2406;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2407;15;JAMBI;1504;150407;KARHUTLA;07/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2408;15;JAMBI;1504;150407;KARHUTLA;08/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2409;15;JAMBI;1504;150407;KARHUTLA;08/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2410;15;JAMBI;1504;150407;KARHUTLA;08/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2411;15;JAMBI;1504;150407;KARHUTLA;08/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2412;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2413;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2414;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2415;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2416;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2417;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2418;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2419;15;JAMBI;1504;150403;KARHUTLA;08/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2420;15;JAMBI;1504;150407;KARHUTLA;09/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2421;15;JAMBI;1504;150407;KARHUTLA;09/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2422;15;JAMBI;1504;150407;KARHUTLA;09/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2423;15;JAMBI;1504;150407;KARHUTLA;09/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2424;15;JAMBI;1504;150403;KARHUTLA;09/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2425;15;JAMBI;1504;150403;KARHUTLA;09/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2426;15;JAMBI;1504;150403;KARHUTLA;09/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2427;15;JAMBI;1504;150403;KARHUTLA;09/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2428;15;JAMBI;1504;150406;KARHUTLA;09/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2429;15;JAMBI;1504;150406;KARHUTLA;09/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2430;15;JAMBI;1504;150406;KARHUTLA;09/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2431;15;JAMBI;1504;150406;KARHUTLA;09/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2432;15;JAMBI;1504;150404;KARHUTLA;09/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2433;15;JAMBI;1504;150404;KARHUTLA;09/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2434;15;JAMBI;1504;150404;KARHUTLA;09/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2435;15;JAMBI;1504;150404;KARHUTLA;09/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2436;15;JAMBI;1504;150403;KARHUTLA;10/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2437;15;JAMBI;1504;150403;KARHUTLA;10/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2438;15;JAMBI;1504;150403;KARHUTLA;10/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2439;15;JAMBI;1504;150403;KARHUTLA;10/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2440;15;JAMBI;1504;150403;KARHUTLA;12/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2441;15;JAMBI;1504;150403;KARHUTLA;12/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2442;15;JAMBI;1504;150403;KARHUTLA;12/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2443;15;JAMBI;1504;150403;KARHUTLA;12/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2444;15;JAMBI;1504;150407;KARHUTLA;13/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2445;15;JAMBI;1504;150407;KARHUTLA;13/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2446;15;JAMBI;1504;150407;KARHUTLA;13/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2447;15;JAMBI;1504;150407;KARHUTLA;13/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2448;15;JAMBI;1504;150404;KARHUTLA;13/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2449;15;JAMBI;1504;150404;KARHUTLA;13/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2450;15;JAMBI;1504;150404;KARHUTLA;13/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2451;15;JAMBI;1504;150404;KARHUTLA;13/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2452;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2453;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2454;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2455;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2456;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2457;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2458;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2459;15;JAMBI;1504;150403;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2460;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2461;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2462;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2463;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2464;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2465;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2466;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2467;15;JAMBI;1504;150407;KARHUTLA;14/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2468;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2469;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2470;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2471;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2472;15;JAMBI;1504;150406;KARHUTLA;15/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2473;15;JAMBI;1504;150406;KARHUTLA;15/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2474;15;JAMBI;1504;150406;KARHUTLA;15/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2475;15;JAMBI;1504;150406;KARHUTLA;15/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2476;15;JAMBI;1504;150407;KARHUTLA;15/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2477;15;JAMBI;1504;150407;KARHUTLA;15/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2478;15;JAMBI;1504;150407;KARHUTLA;15/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2479;15;JAMBI;1504;150407;KARHUTLA;15/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2480;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2481;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2482;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2483;15;JAMBI;1504;150403;KARHUTLA;15/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2484;15;JAMBI;1504;150407;KARHUTLA;16/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2485;15;JAMBI;1504;150407;KARHUTLA;16/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2486;15;JAMBI;1504;150407;KARHUTLA;16/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2487;15;JAMBI;1504;150407;KARHUTLA;16/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
2488;15;JAMBI;1504;150404;KARHUTLA;16/10/2023;RUMAH RUSAK BERAT;UNIT;0; Rp- 
2489;15;JAMBI;1504;150404;KARHUTLA;16/10/2023;RUMAH RUSAK SEDANG;UNIT;0; Rp- 
2490;15;JAMBI;1504;150404;KARHUTLA;16/10/2023;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
2491;15;JAMBI;1504;150404;KARHUTLA;16/10/2023;RUMAH TERENDAM;UNIT;0; Rp- 
