id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal_badan_hukum;aktif;bentuk_koperasi;jenis_koperasi;kelompok_koperasi;sektor_usaha;klasifikasi;kesehatan;anggota_pria;anggota_wanita;tahun_industri_usaha;tahun
2801;15;JAMBI;1509;150905;1509052001;Koperasi Pinang Belai;31/05/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2802;15;JAMBI;1509;150905;1509052001;Koperasi Sumber Rezeki;01/01/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2803;15;JAMBI;1509;150905;1509052001;Koperasi Siagam;06/05/2010;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2804;15;JAMBI;1509;150905;1509052001;Koperasi Sepakat Jaya;28/08/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2805;15;JAMBI;1509;150905;1509052001;Koperasi Hamparan Masyarakat;22/01/2014;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2806;15;JAMBI;1509;150905;1509052001;Himpunan masyarakat sumay;26/02/2019;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2807;15;JAMBI;1509;150905;1509052001;Koptan Sepakat Jaya;30/04/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2808;15;JAMBI;1509;150905;1509052001;Koperasi Karya Putra Serumpun;10/11/2008;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2809;15;JAMBI;1509;150901;1509012006;Koperasi Sungai Kulim;03/04/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2810;15;JAMBI;1509;150905;1509052008;Koperasi Pertanian Teriti Indah;04/03/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2811;15;JAMBI;1509;150905;1509052008;Koperasi Teriti Jaya;06/04/2016;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2812;15;JAMBI;1509;150905;1509052008;KUD putri salero pinang masak;22/11/1995;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2813;15;JAMBI;1509;150905;1509052008;Koperasi Unit Desa Putri Selaro Pinang Masak;07/07/1992;FALSE;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2814;15;JAMBI;1509;150905;1509052008;Koperasi Usaha Bersama;17/03/2010;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;250;57;2021;2023
2815;15;JAMBI;1509;150905;1509052008;Koperasi Teriti Jaya;06/04/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;17;8;2022;2023
2816;15;JAMBI;1509;150905;0;Koperasi Pertanian Cahaya Melati;22/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2817;15;JAMBI;1509;150903;1509032005;Koperasi Sumber Rezeki;22/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2818;15;JAMBI;1509;150906;1509112001;Koperasi Mandi Angin;20/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2819;15;JAMBI;1509;150903;1509032004;Koperasi Unit Desa Urang Elok;20/12/1994;FALSE;Primer Kabupaten/Kota;Konsumen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2820;15;JAMBI;1509;150904;1509042006;Koperasi Bina Usaha Jaya;28/03/2005;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2821;15;JAMBI;1509;150904;1509042006;Koperasi Gapoktan Tirto Hadi;08/11/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2822;15;JAMBI;1509;150904;1509042006;Koperasi Pondok Pesantren Raudhatul Mujawwidin;02/03/2004;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2823;15;JAMBI;1509;150904;1509042006;Koperasi Unit Desa Aneka Usaha;07/02/1979;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2824;15;JAMBI;1509;150902;1509022008;Koperasi Sejahtera Bersama;11/12/2007;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2825;15;JAMBI;1509;150902;1509022008;KOPERASI PRODUSEN TUNAS MUDA;21/05/2005;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU DI MINIMARKET/SUPERMARKET/HYPERMARKET;-;-;0;0;-;2023
2826;15;JAMBI;1509;150902;1509022008;Koperasi Sejahtera Bersama;11/12/2007;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2827;15;JAMBI;1509;150902;1509022008;Koperasi Sejahtera Bersama;02/10/2004;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2828;15;JAMBI;1509;150905;1509052007;KOPERASI SUMAY MANDIRI;10/05/2011;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2829;15;JAMBI;1509;150905;1509052007;KOPERASI PRODUSEN MAJU TIGA BINTANG;21/01/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERDAGANGAN ECERAN PUPUK DAN PEMBERANTAS HAMA;-;-;0;0;-;2023
2830;15;JAMBI;1509;150905;1509052007;KOPERASI PRODUSEN SAWIT TANJUNG DANI SAKTI;11/03/2002;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERDAGANGAN BESAR BUAH YANG MENGANDUNG MINYAK;-;-;0;0;-;2023
2831;15;JAMBI;1509;150905;1509052007;Koperasi Daya Su may;20/02/2007;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2832;15;JAMBI;1509;150905;1509052007;Koperasi Suka Damai;28/08/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2833;15;JAMBI;1509;150905;1509052007;KOPERASI PRODUSEN UNIT DESA SUMAY JAYA;08/11/1985;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERKEBUNAN BUAH KELAPA SAWIT;-;-;0;0;-;2023
2834;15;JAMBI;1509;150905;1509052007;Koperasi Sumber Usaha;21/03/2005;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2835;15;JAMBI;1509;150905;1509052007;KOPERASI KONSUMEN MITRA BERKAH BERSAMA;16/04/2021;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2836;15;JAMBI;1509;150907;1509072002;Koperasi Unit Desa Pendowo;07/02/1979;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2837;15;JAMBI;1509;150907;1509072002;Koperasi Mawaddah;24/10/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2838;15;JAMBI;1509;150907;1509072002;Koperasi Unit Desa Pendowo;07/02/1979;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2839;15;JAMBI;1509;150907;1509072002;Koperasi Syirkah Muwaddah;24/10/2005;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2840;15;JAMBI;1509;150904;1509041001;Koperasi Wira Karya Sejahtera;07/04/2016;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Simpan Pinjam;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2841;15;JAMBI;1509;150904;1509041001;KPRI Sejahtera;02/02/1994;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2842;15;JAMBI;1509;150904;1509041001;Koperasi Gunung Artha Mulya;22/03/2011;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Simpan Pinjam;JASA LAINNYA;-;-;154;156;2021;2023
2843;15;JAMBI;1509;150904;1509041001;Koperasi Karyawan BRI;22/07/2014;TRUE;Primer Kabupaten/Kota;Jasa;Kopkar;JASA LAINNYA;-;-;80;72;2022;2023
2844;15;JAMBI;1509;150904;1509041001;Koperasi Pegawai Negeri Anda;26/05/1997;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2845;15;JAMBI;1509;150904;1509041001;Koperasi Pondok Pesantren Nurul Jadid;19/09/1995;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2846;15;JAMBI;1509;150904;1509041001;Koperasi Pondok Pesantren Ikmal;03/01/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2847;15;JAMBI;1509;150904;1509041001;Koperasi Pondok Pesantren Darul Falah;29/12/2007;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2848;15;JAMBI;1509;150904;1509041001;Koperasi Serba Usaha Jasa Alam;17/05/2004;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2849;15;JAMBI;1509;150904;1509041001;Koperasi Annisa;08/05/2007;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2850;15;JAMBI;1509;150904;1509041001;Koperasi Neo Mitra Usaha;09/08/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2851;15;JAMBI;1509;150904;1509041001;Koperasi Mekar Indah;08/12/2007;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2852;15;JAMBI;1509;150904;1509041001;Koperasi Artha Rimba;08/11/2006;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2853;15;JAMBI;1509;150904;1509041001;Koperasi Mawaddah;18/02/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2854;15;JAMBI;1509;150904;1509041001;Koperasi Larayba;01/03/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2855;15;JAMBI;1509;150904;1509041001;Koperasi Karya Kencana;15/12/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2856;15;JAMBI;1509;150904;1509041001;Koperasi Pegawai Negeri Usaha Mulya;29/12/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2857;15;JAMBI;1509;150904;1509041001;Koperasi Jaya Bersama;23/08/2010;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2858;15;JAMBI;1509;150904;1509041001;Koperasi Emmas;18/02/2015;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2859;15;JAMBI;1509;150904;1509041001;Koperasi Konsumen Berkat Anugrah Kerabat;03/12/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2860;15;JAMBI;1509;150904;1509041001;Koperasi Simpan Pinjam Artha Mukti;28/10/1994;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;730;307;2020;2023
2861;15;JAMBI;1509;150904;1509041001;Koperasi Pasar Sarinah Berkah;14/09/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pasar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2862;15;JAMBI;1509;150904;1509041001;Koperasi Unit Desa Sido Mukti;02/01/1978;TRUE;Primer Kabupaten/Kota;Konsumen;KUD;PERDAGANGAN ECERAN PUPUK DAN PEMBERANTAS HAMA;-;-;493;212;2022;2023
2863;15;JAMBI;1509;150904;1509041001;KOPERASI SIMPAN PINJAM SERASI JAYA ABADI;03/12/2021;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Angkutan Darat;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2864;15;JAMBI;1509;150904;1509041001;KOPERASI PRODUSEN PETANI INDONESIA TEBO;18/06/2022;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA;-;-;0;0;-;2023
2865;15;JAMBI;1509;150904;1509041001;KOPERASI KONSUMEN WANITA RIMBO JAYA;14/11/2022;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL);-;-;0;0;-;2023
2866;15;JAMBI;1509;150902;0;Koperasi Persatuan Guru Republik Indonesia (PGRI) T. Ilir;20/12/1997;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2867;15;JAMBI;1509;150902;0;Koperasi Usaha Mulya;11/10/1997;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2868;15;JAMBI;1509;150902;0;Koperasi Menggatal Sakti Sejahtera;29/08/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2869;15;JAMBI;1509;150903;0;Koperasi Agri Lestari;19/09/1995;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2870;15;JAMBI;1509;150903;0;Koperasi T. Ulu;05/08/1996;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2871;15;JAMBI;1509;150908;0;Koperasi Maju Bersama;01/10/2004;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2872;15;JAMBI;1509;150908;0;Koperasi Multi Usaha Tani Tuntas;14/12/2018;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2873;15;JAMBI;1509;150909;0;Koperasi Unit Desa Serentan;30/03/2006;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2874;15;JAMBI;1509;150909;0;Koperasi Sari Usaha Tani;01/12/1998;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2875;15;JAMBI;1509;150912;0;Koperasi Sumber Sari Pangestu;25/11/2004;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2876;15;JAMBI;1571;157107;1571071004;Koperasi Akper;09/09/1981;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2877;15;JAMBI;1571;157107;1571091001;Koperasi Batangahri Pos;02/02/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2878;15;JAMBI;1571;157107;1571071002;Koperasi Bima Sakti;08/08/1986;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2879;15;JAMBI;1571;157107;1571071002;Koperasi Karya Nakerdukpil;01/01/1987;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2880;15;JAMBI;1571;157107;1571071005;Koperasi Kenali Indah;02/02/1988;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2881;15;JAMBI;1571;157107;1571071002;Koperasi Jasa Keuangan Syariah Baitul Maal Wattamwil Al-Amanah;09/09/1995;FALSE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2882;15;JAMBI;1571;157107;1571071002;Koperasi AI Jannah;11/07/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2883;15;JAMBI;1571;157107;1571071004;Koperasi Balitbangda;09/09/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2884;15;JAMBI;1571;157107;1571071004;Koperasi Bdn Kes Bangsa;10/10/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2885;15;JAMBI;1571;157107;1571071001;Koperasi Bhakti Abadi;06/06/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wredatama;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2886;15;JAMBI;1571;157107;1571071006;Koperasi Cempaka Mina;03/10/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Nelayan;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2887;15;JAMBI;1571;157107;1571071002;Koperasi Dasa Dharma Ranting;03/03/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Veteran;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2888;15;JAMBI;1571;157107;1571091002;Koperasi Gita Wirausaha;05/05/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2889;15;JAMBI;1571;157107;1571071012;Koperasi Harapan Maju;09/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2890;15;JAMBI;1571;157107;1571071002;Koperasi Jaya Lestari;12/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
2891;15;JAMBI;1571;157107;1571071002;Koperasi Jhudiramolfa;30/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2892;15;JAMBI;1571;157107;1571071001;Koperasi Karya Bangun Bangsa;12/05/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2893;15;JAMBI;1571;157107;1571071005;Koperasi Karya Jasa Kota Jambi;11/03/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
2894;15;JAMBI;1571;157107;1571091001;Koperasi Karya Maju;12/11/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2895;15;JAMBI;1571;157107;1571071006;Koperasi Kenari Indah;10/10/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Kepolisian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2896;15;JAMBI;1571;157107;1571041004;Koperasi Mahatidana;19/03/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2897;15;JAMBI;1571;157107;1571071002;Koperasi Maju Jaya;15/03/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2898;15;JAMBI;1571;157107;1571071002;Koperasi Mayang Permai;29/04/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2899;15;JAMBI;1571;157107;1571091001;Koperasi Mekar Sari;03/01/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2900;15;JAMBI;1571;157107;1571071006;Koperasi Mesjid Darus Salam;06/06/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2901;15;JAMBI;1571;157107;1571071006;Koperasi Mesjid Nurul Islam;05/05/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kopinkra;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2902;15;JAMBI;1571;157107;1571071004;Koperasi Pedagang Sembako Jbi;08/08/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2903;15;JAMBI;1571;157107;1571071004;Koperasi Pinang Merah DPRD Kota;12/12/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2904;15;JAMBI;1571;157107;1571071002;Koperasi Putra Dhinar;03/07/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2905;15;JAMBI;1571;157107;1571071002;Koperasi PWI;06/06/1991;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2906;15;JAMBI;1571;157107;1571071002;Koperasi Rawasari;10/10/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2907;15;JAMBI;1571;157107;1571071002;Koperasi Sri Makmur;11/11/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2908;15;JAMBI;1571;157107;1571071005;Koperasi Sumber Sari;14/03/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2909;15;JAMBI;1571;157107;1571071002;Koperasi Tamas Perhub Prop Jbi;01/01/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2910;15;JAMBI;1571;157107;1571071001;Koperasi Usaha Bersama;10/10/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2911;15;JAMBI;1571;157107;1571071004;Koperasi Usaha Muda Berdikari;12/12/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2912;15;JAMBI;1571;157107;1571071002;Koperasi Usaha Rakyat Terpadu;23/10/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2913;15;JAMBI;1571;157107;1571071002;Koperasi Wahana Ikaperta;01/05/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2914;15;JAMBI;1571;157107;1571071004;Koperasi Sentral Jaya;06/06/2004;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2915;15;JAMBI;1571;157107;1571071002;Koperasi Surya Anantakupa;29/06/2001;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;28;24;2022;2023
2916;15;JAMBI;1571;157107;1571071002;Koperasi Koppeg Kota Jambi;04/04/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2917;15;JAMBI;1571;157107;1571071002;Koperasi Koprusindo;05/05/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2918;15;JAMBI;1571;157107;1571071002;Kowapi Kota Jambi;10/10/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2919;15;JAMBI;1571;157107;1571091001;Kowina GP Anshor;02/02/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2920;15;JAMBI;1571;157107;1571071002;Koperasi Pegawai Negeri Bina Karya Ternak;01/01/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2921;15;JAMBI;1571;157107;1571071002;Koperasi Pegawai Negeri Rimbun Jaya;01/01/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2922;15;JAMBI;1571;157107;1571071002;Koperasi Pegawai Negeri SMAN 4 Jambi;01/01/1992;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;42;52;-;2023
