id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;keterangan;satuan;jumlah_kejadian
1601;15;JAMBI;1508;150805;04/10/2022;IRIGASI;HA;0
1602;15;JAMBI;1508;150805;04/10/2022;KEBUN;HEKTAR;0
1603;15;JAMBI;1508;150805;04/10/2022;KOLAM;HA;0
1604;15;JAMBI;1508;150805;04/10/2022;SAWAH;HA;0
1605;15;JAMBI;1508;150805;04/10/2022;LAHAN TIDUR;HEKTAR;0
1606;15;JAMBI;1505;150511;16/06/2022;MENINGGAL DUNIA;JIWA;0
1607;15;JAMBI;1505;150511;16/06/2022;LUKA BERAT;JIWA;0
1608;15;JAMBI;1505;150511;16/06/2022;LUKA RINGAN;JIWA;0
1609;15;JAMBI;1505;150511;16/06/2022;RUSAK TOTAL;UNIT;0
1610;15;JAMBI;1505;150511;16/06/2022;RUMAH RUSAK BERAT;UNIT;0
1611;15;JAMBI;1505;150511;16/06/2022;RUMAH RUSAK RINGAN;UNIT;0
1612;15;JAMBI;1505;150511;16/06/2022;TERGENANG;UNIT;0
1613;15;JAMBI;1505;150511;16/06/2022;TERENDAM;UNIT;0
1614;15;JAMBI;1505;150511;16/06/2022;KIOS;UNIT;0
1615;15;JAMBI;1505;150511;16/06/2022;BANGUNAN LAIN;UNIT;0
1616;15;JAMBI;1505;150511;16/06/2022;KEPALA KELUARGA;JIWA;0
1617;15;JAMBI;1505;150511;16/06/2022;JIWA;JIWA;0
1618;15;JAMBI;1505;150511;16/06/2022;SEKOLAH;UNIT;0
1619;15;JAMBI;1505;150511;16/06/2022;KANTOR;UNIT;0
1620;15;JAMBI;1505;150511;16/06/2022;TEMPAT IBADAH;JIWA;0
1621;15;JAMBI;1505;150511;16/06/2022;SARANA KESEHATAN;UNIT;0
1622;15;JAMBI;1505;150511;16/06/2022;PASAR;UNIT;0
1623;15;JAMBI;1505;150511;16/06/2022;JEMBATAN;UNIT;0
1624;15;JAMBI;1505;150511;16/06/2022;JALAN;TITIK;1
1625;15;JAMBI;1505;150511;16/06/2022;JALAN;KM;0
1626;15;JAMBI;1505;150511;16/06/2022;IRIGASI;HA;0
1627;15;JAMBI;1505;150511;16/06/2022;KEBUN;HEKTAR;0
1628;15;JAMBI;1505;150511;16/06/2022;KOLAM;HA;0
1629;15;JAMBI;1505;150511;16/06/2022;SAWAH;HA;0
1630;15;JAMBI;1505;150511;16/06/2022;LAHAN TIDUR;HEKTAR;0
1631;15;JAMBI;1501;150107;09/06/2022;MENINGGAL DUNIA;JIWA;0
1632;15;JAMBI;1501;150107;09/06/2022;LUKA BERAT;JIWA;0
1633;15;JAMBI;1501;150107;09/06/2022;LUKA RINGAN;JIWA;0
1634;15;JAMBI;1501;150107;09/06/2022;RUSAK TOTAL;UNIT;0
1635;15;JAMBI;1501;150107;09/06/2022;RUMAH RUSAK BERAT;UNIT;0
1636;15;JAMBI;1501;150107;09/06/2022;RUMAH RUSAK RINGAN;UNIT;0
1637;15;JAMBI;1501;150107;09/06/2022;TERGENANG;UNIT;0
1638;15;JAMBI;1501;150107;09/06/2022;TERENDAM;UNIT;0
1639;15;JAMBI;1501;150107;09/06/2022;KIOS;UNIT;0
1640;15;JAMBI;1501;150107;09/06/2022;BANGUNAN LAIN;UNIT;0
1641;15;JAMBI;1501;150107;09/06/2022;KEPALA KELUARGA;JIWA;0
1642;15;JAMBI;1501;150107;09/06/2022;JIWA;JIWA;0
1643;15;JAMBI;1501;150107;09/06/2022;SEKOLAH;UNIT;0
1644;15;JAMBI;1501;150107;09/06/2022;KANTOR;UNIT;0
1645;15;JAMBI;1501;150107;09/06/2022;TEMPAT IBADAH;JIWA;0
1646;15;JAMBI;1501;150107;09/06/2022;SARANA KESEHATAN;UNIT;0
1647;15;JAMBI;1501;150107;09/06/2022;PASAR;UNIT;0
1648;15;JAMBI;1501;150107;09/06/2022;JEMBATAN;UNIT;0
1649;15;JAMBI;1501;150107;09/06/2022;JALAN;TITIK;1
1650;15;JAMBI;1501;150107;09/06/2022;JALAN;KM;0
1651;15;JAMBI;1501;150107;09/06/2022;IRIGASI;HA;0
1652;15;JAMBI;1501;150107;09/06/2022;KEBUN;HEKTAR;0
1653;15;JAMBI;1501;150107;09/06/2022;KOLAM;HA;0
1654;15;JAMBI;1501;150107;09/06/2022;SAWAH;HA;0
1655;15;JAMBI;1501;150107;09/06/2022;LAHAN TIDUR;HEKTAR;0
1656;15;JAMBI;1504;150403;31/03/2022;MENINGGAL DUNIA;JIWA;0
1657;15;JAMBI;1504;150403;31/03/2022;LUKA BERAT;JIWA;0
1658;15;JAMBI;1504;150403;31/03/2022;LUKA RINGAN;JIWA;0
1659;15;JAMBI;1504;150403;31/03/2022;RUSAK TOTAL;UNIT;0
1660;15;JAMBI;1504;150403;31/03/2022;RUMAH RUSAK BERAT;UNIT;0
1661;15;JAMBI;1504;150403;31/03/2022;RUMAH RUSAK RINGAN;UNIT;1
1662;15;JAMBI;1504;150403;31/03/2022;TERGENANG;UNIT;0
1663;15;JAMBI;1504;150403;31/03/2022;TERENDAM;UNIT;0
1664;15;JAMBI;1504;150403;31/03/2022;KIOS;UNIT;0
1665;15;JAMBI;1504;150403;31/03/2022;BANGUNAN LAIN;UNIT;0
1666;15;JAMBI;1504;150403;31/03/2022;KEPALA KELUARGA;JIWA;3
1667;15;JAMBI;1504;150403;31/03/2022;JIWA;JIWA;12
1668;15;JAMBI;1504;150403;31/03/2022;SEKOLAH;UNIT;0
1669;15;JAMBI;1504;150403;31/03/2022;KANTOR;UNIT;0
1670;15;JAMBI;1504;150403;31/03/2022;TEMPAT IBADAH;JIWA;0
1671;15;JAMBI;1504;150403;31/03/2022;SARANA KESEHATAN;UNIT;0
1672;15;JAMBI;1504;150403;31/03/2022;PASAR;UNIT;0
1673;15;JAMBI;1504;150403;31/03/2022;JEMBATAN;UNIT;0
1674;15;JAMBI;1504;150403;31/03/2022;JALAN;TITIK;0
1675;15;JAMBI;1504;150403;31/03/2022;JALAN;KM;0
1676;15;JAMBI;1504;150403;31/03/2022;IRIGASI;HA;0
1677;15;JAMBI;1504;150403;31/03/2022;KEBUN;HEKTAR;0
1678;15;JAMBI;1504;150403;31/03/2022;KOLAM;HA;0
1679;15;JAMBI;1504;150403;31/03/2022;SAWAH;HA;0
1680;15;JAMBI;1504;150403;31/03/2022;LAHAN TIDUR;HEKTAR;0
1681;15;JAMBI;1504;150814;16/03/2022;MENINGGAL DUNIA;JIWA;0
1682;15;JAMBI;1504;150814;16/03/2022;LUKA BERAT;JIWA;0
1683;15;JAMBI;1504;150814;16/03/2022;LUKA RINGAN;JIWA;0
1684;15;JAMBI;1504;150814;16/03/2022;RUSAK TOTAL;UNIT;0
1685;15;JAMBI;1504;150814;16/03/2022;RUMAH RUSAK BERAT;UNIT;0
1686;15;JAMBI;1504;150814;16/03/2022;RUMAH RUSAK RINGAN;UNIT;0
1687;15;JAMBI;1504;150814;16/03/2022;TERGENANG;UNIT;0
1688;15;JAMBI;1504;150814;16/03/2022;TERENDAM;UNIT;0
1689;15;JAMBI;1504;150814;16/03/2022;KIOS;UNIT;0
1690;15;JAMBI;1504;150814;16/03/2022;BANGUNAN LAIN;UNIT;0
1691;15;JAMBI;1504;150814;16/03/2022;KEPALA KELUARGA;JIWA;0
1692;15;JAMBI;1504;150814;16/03/2022;JIWA;JIWA;0
1693;15;JAMBI;1504;150814;16/03/2022;SEKOLAH;UNIT;0
1694;15;JAMBI;1504;150814;16/03/2022;KANTOR;UNIT;0
1695;15;JAMBI;1504;150814;16/03/2022;TEMPAT IBADAH;JIWA;0
1696;15;JAMBI;1504;150814;16/03/2022;SARANA KESEHATAN;UNIT;0
1697;15;JAMBI;1504;150814;16/03/2022;PASAR;UNIT;0
1698;15;JAMBI;1504;150814;16/03/2022;JEMBATAN;UNIT;0
1699;15;JAMBI;1504;150814;16/03/2022;JALAN;TITIK;2
1700;15;JAMBI;1504;150814;16/03/2022;JALAN;KM;2
1701;15;JAMBI;1504;150814;16/03/2022;IRIGASI;HA;0
1702;15;JAMBI;1504;150814;16/03/2022;KEBUN;HEKTAR;0
1703;15;JAMBI;1504;150814;16/03/2022;KOLAM;HA;0
1704;15;JAMBI;1504;150814;16/03/2022;SAWAH;HA;0
1705;15;JAMBI;1504;150814;16/03/2022;LAHAN TIDUR;HEKTAR;0
1706;15;JAMBI;1502;150202;08/03/2022;MENINGGAL DUNIA;JIWA;0
1707;15;JAMBI;1502;150202;08/03/2022;LUKA BERAT;JIWA;0
1708;15;JAMBI;1502;150202;08/03/2022;LUKA RINGAN;JIWA;0
1709;15;JAMBI;1502;150202;08/03/2022;RUSAK TOTAL;UNIT;0
1710;15;JAMBI;1502;150202;08/03/2022;RUMAH RUSAK BERAT;UNIT;0
1711;15;JAMBI;1502;150202;08/03/2022;RUMAH RUSAK RINGAN;UNIT;0
1712;15;JAMBI;1502;150202;08/03/2022;TERGENANG;UNIT;0
1713;15;JAMBI;1502;150202;08/03/2022;TERENDAM;UNIT;0
1714;15;JAMBI;1502;150202;08/03/2022;KIOS;UNIT;0
1715;15;JAMBI;1502;150202;08/03/2022;BANGUNAN LAIN;UNIT;0
1716;15;JAMBI;1502;150202;08/03/2022;KEPALA KELUARGA;JIWA;0
1717;15;JAMBI;1502;150202;08/03/2022;JIWA;JIWA;0
1718;15;JAMBI;1502;150202;08/03/2022;SEKOLAH;UNIT;0
1719;15;JAMBI;1502;150202;08/03/2022;KANTOR;UNIT;0
1720;15;JAMBI;1502;150202;08/03/2022;TEMPAT IBADAH;JIWA;0
1721;15;JAMBI;1502;150202;08/03/2022;SARANA KESEHATAN;UNIT;0
1722;15;JAMBI;1502;150202;08/03/2022;PASAR;UNIT;0
1723;15;JAMBI;1502;150202;08/03/2022;JEMBATAN;UNIT;0
1724;15;JAMBI;1502;150202;08/03/2022;JALAN;TITIK;1
1725;15;JAMBI;1502;150202;08/03/2022;JALAN;KM;40
1726;15;JAMBI;1502;150202;08/03/2022;IRIGASI;HA;0
1727;15;JAMBI;1502;150202;08/03/2022;KEBUN;HEKTAR;0
1728;15;JAMBI;1502;150202;08/03/2022;KOLAM;HA;0
1729;15;JAMBI;1502;150202;08/03/2022;SAWAH;HA;0
1730;15;JAMBI;1502;150202;08/03/2022;LAHAN TIDUR;HEKTAR;0
1731;15;JAMBI;1502;150202;22/01/2022;MENINGGAL DUNIA;JIWA;0
1732;15;JAMBI;1502;150202;22/01/2022;LUKA BERAT;JIWA;0
1733;15;JAMBI;1502;150202;22/01/2022;LUKA RINGAN;JIWA;0
1734;15;JAMBI;1502;150202;22/01/2022;RUSAK TOTAL;UNIT;0
1735;15;JAMBI;1502;150202;22/01/2022;RUMAH RUSAK BERAT;UNIT;0
1736;15;JAMBI;1502;150202;22/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1737;15;JAMBI;1502;150202;22/01/2022;TERGENANG;UNIT;0
1738;15;JAMBI;1502;150202;22/01/2022;TERENDAM;UNIT;0
1739;15;JAMBI;1502;150202;22/01/2022;KIOS;UNIT;0
1740;15;JAMBI;1502;150202;22/01/2022;BANGUNAN LAIN;UNIT;0
1741;15;JAMBI;1502;150202;22/01/2022;KEPALA KELUARGA;JIWA;0
1742;15;JAMBI;1502;150202;22/01/2022;JIWA;JIWA;0
1743;15;JAMBI;1502;150202;22/01/2022;SEKOLAH;UNIT;0
1744;15;JAMBI;1502;150202;22/01/2022;KANTOR;UNIT;0
1745;15;JAMBI;1502;150202;22/01/2022;TEMPAT IBADAH;JIWA;0
1746;15;JAMBI;1502;150202;22/01/2022;SARANA KESEHATAN;UNIT;0
1747;15;JAMBI;1502;150202;22/01/2022;PASAR;UNIT;0
1748;15;JAMBI;1502;150202;22/01/2022;JEMBATAN;UNIT;0
1749;15;JAMBI;1502;150202;22/01/2022;JALAN;TITIK;1
1750;15;JAMBI;1502;150202;22/01/2022;JALAN;KM;10
1751;15;JAMBI;1502;150202;22/01/2022;IRIGASI;HA;0
1752;15;JAMBI;1502;150202;22/01/2022;KEBUN;HEKTAR;0
1753;15;JAMBI;1502;150202;22/01/2022;KOLAM;HA;0
1754;15;JAMBI;1502;150202;22/01/2022;SAWAH;HA;0
1755;15;JAMBI;1502;150202;22/01/2022;LAHAN TIDUR;HEKTAR;0
1756;15;JAMBI;1508;150814;05/01/2022;MENINGGAL DUNIA;JIWA;0
1757;15;JAMBI;1508;150814;05/01/2022;LUKA BERAT;JIWA;0
1758;15;JAMBI;1508;150814;05/01/2022;LUKA RINGAN;JIWA;0
1759;15;JAMBI;1508;150814;05/01/2022;RUSAK TOTAL;UNIT;0
1760;15;JAMBI;1508;150814;05/01/2022;RUMAH RUSAK BERAT;UNIT;0
1761;15;JAMBI;1508;150814;05/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1762;15;JAMBI;1508;150814;05/01/2022;TERGENANG;UNIT;0
1763;15;JAMBI;1508;150814;05/01/2022;TERENDAM;UNIT;0
1764;15;JAMBI;1508;150814;05/01/2022;KIOS;UNIT;0
1765;15;JAMBI;1508;150814;05/01/2022;BANGUNAN LAIN;UNIT;0
1766;15;JAMBI;1508;150814;05/01/2022;KEPALA KELUARGA;JIWA;0
1767;15;JAMBI;1508;150814;05/01/2022;JIWA;JIWA;0
1768;15;JAMBI;1508;150814;05/01/2022;SEKOLAH;UNIT;0
1769;15;JAMBI;1508;150814;05/01/2022;KANTOR;UNIT;0
1770;15;JAMBI;1508;150814;05/01/2022;TEMPAT IBADAH;JIWA;0
1771;15;JAMBI;1508;150814;05/01/2022;SARANA KESEHATAN;UNIT;0
1772;15;JAMBI;1508;150814;05/01/2022;PASAR;UNIT;0
1773;15;JAMBI;1508;150814;05/01/2022;JEMBATAN;UNIT;0
1774;15;JAMBI;1508;150814;05/01/2022;JALAN;TITIK;1
1775;15;JAMBI;1508;150814;05/01/2022;JALAN;KM;1,5
1776;15;JAMBI;1508;150814;05/01/2022;IRIGASI;HA;0
1777;15;JAMBI;1508;150814;05/01/2022;KEBUN;HEKTAR;0
1778;15;JAMBI;1508;150814;05/01/2022;KOLAM;HA;0
1779;15;JAMBI;1508;150814;05/01/2022;SAWAH;HA;0
1780;15;JAMBI;1508;150814;05/01/2022;LAHAN TIDUR;HEKTAR;0
1781;15;JAMBI;1508;150814;05/01/2022;MENINGGAL DUNIA;JIWA;0
1782;15;JAMBI;1508;150814;05/01/2022;LUKA BERAT;JIWA;0
1783;15;JAMBI;1508;150814;05/01/2022;LUKA RINGAN;JIWA;0
1784;15;JAMBI;1508;150814;05/01/2022;RUSAK TOTAL;UNIT;0
1785;15;JAMBI;1508;150814;05/01/2022;RUMAH RUSAK BERAT;UNIT;0
1786;15;JAMBI;1508;150814;05/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1787;15;JAMBI;1508;150814;05/01/2022;TERGENANG;UNIT;0
1788;15;JAMBI;1508;150814;05/01/2022;TERENDAM;UNIT;0
1789;15;JAMBI;1508;150814;05/01/2022;KIOS;UNIT;0
1790;15;JAMBI;1508;150814;05/01/2022;BANGUNAN LAIN;UNIT;0
1791;15;JAMBI;1508;150814;05/01/2022;KEPALA KELUARGA;JIWA;0
1792;15;JAMBI;1508;150814;05/01/2022;JIWA;JIWA;0
1793;15;JAMBI;1508;150814;05/01/2022;SEKOLAH;UNIT;0
1794;15;JAMBI;1508;150814;05/01/2022;KANTOR;UNIT;0
1795;15;JAMBI;1508;150814;05/01/2022;TEMPAT IBADAH;JIWA;0
1796;15;JAMBI;1508;150814;05/01/2022;SARANA KESEHATAN;UNIT;0
1797;15;JAMBI;1508;150814;05/01/2022;PASAR;UNIT;0
1798;15;JAMBI;1508;150814;05/01/2022;JEMBATAN;UNIT;0
1799;15;JAMBI;1508;150814;05/01/2022;JALAN;TITIK;0
1800;15;JAMBI;1508;150814;05/01/2022;JALAN;KM;0
1801;15;JAMBI;1508;150814;05/01/2022;IRIGASI;HA;0
1802;15;JAMBI;1508;150814;05/01/2022;KEBUN;HEKTAR;0
1803;15;JAMBI;1508;150814;05/01/2022;KOLAM;HA;0
1804;15;JAMBI;1508;150814;05/01/2022;SAWAH;HA;0
1805;15;JAMBI;1508;150814;05/01/2022;LAHAN TIDUR;HEKTAR;0
1806;15;JAMBI;1508;150814;02/01/2022;MENINGGAL DUNIA;JIWA;0
1807;15;JAMBI;1508;150814;02/01/2022;LUKA BERAT;JIWA;0
1808;15;JAMBI;1508;150814;02/01/2022;LUKA RINGAN;JIWA;0
1809;15;JAMBI;1508;150814;02/01/2022;RUSAK TOTAL;UNIT;0
1810;15;JAMBI;1508;150814;02/01/2022;RUMAH RUSAK BERAT;UNIT;0
1811;15;JAMBI;1508;150814;02/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1812;15;JAMBI;1508;150814;02/01/2022;TERGENANG;UNIT;0
1813;15;JAMBI;1508;150814;02/01/2022;TERENDAM;UNIT;0
1814;15;JAMBI;1508;150814;02/01/2022;KIOS;UNIT;0
1815;15;JAMBI;1508;150814;02/01/2022;BANGUNAN LAIN;UNIT;0
1816;15;JAMBI;1508;150814;02/01/2022;KEPALA KELUARGA;JIWA;0
1817;15;JAMBI;1508;150814;02/01/2022;JIWA;JIWA;0
1818;15;JAMBI;1508;150814;02/01/2022;SEKOLAH;UNIT;0
1819;15;JAMBI;1508;150814;02/01/2022;KANTOR;UNIT;0
1820;15;JAMBI;1508;150814;02/01/2022;TEMPAT IBADAH;JIWA;0
1821;15;JAMBI;1508;150814;02/01/2022;SARANA KESEHATAN;UNIT;0
1822;15;JAMBI;1508;150814;02/01/2022;PASAR;UNIT;0
1823;15;JAMBI;1508;150814;02/01/2022;JEMBATAN;UNIT;0
1824;15;JAMBI;1508;150814;02/01/2022;JALAN;TITIK;8
1825;15;JAMBI;1508;150814;02/01/2022;JALAN;KM;0
1826;15;JAMBI;1508;150814;02/01/2022;IRIGASI;HA;0
1827;15;JAMBI;1508;150814;02/01/2022;KEBUN;HEKTAR;0
1828;15;JAMBI;1508;150814;02/01/2022;KOLAM;HA;0
1829;15;JAMBI;1508;150814;02/01/2022;SAWAH;HA;0
1830;15;JAMBI;1508;150814;02/01/2022;LAHAN TIDUR;HEKTAR;0
1831;15;JAMBI;1508;150814;02/01/2022;MENINGGAL DUNIA;JIWA;0
1832;15;JAMBI;1508;150814;02/01/2022;LUKA BERAT;JIWA;0
1833;15;JAMBI;1508;150814;02/01/2022;LUKA RINGAN;JIWA;0
1834;15;JAMBI;1508;150814;02/01/2022;RUSAK TOTAL;UNIT;0
1835;15;JAMBI;1508;150814;02/01/2022;RUMAH RUSAK BERAT;UNIT;0
1836;15;JAMBI;1508;150814;02/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1837;15;JAMBI;1508;150814;02/01/2022;TERGENANG;UNIT;0
1838;15;JAMBI;1508;150814;02/01/2022;TERENDAM;UNIT;0
1839;15;JAMBI;1508;150814;02/01/2022;KIOS;UNIT;0
1840;15;JAMBI;1508;150814;02/01/2022;BANGUNAN LAIN;UNIT;0
1841;15;JAMBI;1508;150814;02/01/2022;KEPALA KELUARGA;JIWA;0
1842;15;JAMBI;1508;150814;02/01/2022;JIWA;JIWA;0
1843;15;JAMBI;1508;150814;02/01/2022;SEKOLAH;UNIT;0
1844;15;JAMBI;1508;150814;02/01/2022;KANTOR;UNIT;0
1845;15;JAMBI;1508;150814;02/01/2022;TEMPAT IBADAH;JIWA;0
1846;15;JAMBI;1508;150814;02/01/2022;SARANA KESEHATAN;UNIT;0
1847;15;JAMBI;1508;150814;02/01/2022;PASAR;UNIT;0
1848;15;JAMBI;1508;150814;02/01/2022;JEMBATAN;UNIT;0
1849;15;JAMBI;1508;150814;02/01/2022;JALAN;TITIK;8
1850;15;JAMBI;1508;150814;02/01/2022;JALAN;KM;0
1851;15;JAMBI;1508;150814;02/01/2022;IRIGASI;HA;0
1852;15;JAMBI;1508;150814;02/01/2022;KEBUN;HEKTAR;0
1853;15;JAMBI;1508;150814;02/01/2022;KOLAM;HA;0
1854;15;JAMBI;1508;150814;02/01/2022;SAWAH;HA;0
1855;15;JAMBI;1508;150814;02/01/2022;LAHAN TIDUR;HEKTAR;0
1856;15;JAMBI;1508;150807;01/01/2022;MENINGGAL DUNIA;JIWA;0
1857;15;JAMBI;1508;150807;01/01/2022;LUKA BERAT;JIWA;0
1858;15;JAMBI;1508;150807;01/01/2022;LUKA RINGAN;JIWA;0
1859;15;JAMBI;1508;150807;01/01/2022;RUSAK TOTAL;UNIT;0
1860;15;JAMBI;1508;150807;01/01/2022;RUMAH RUSAK BERAT;UNIT;0
1861;15;JAMBI;1508;150807;01/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1862;15;JAMBI;1508;150807;01/01/2022;TERGENANG;UNIT;0
1863;15;JAMBI;1508;150807;01/01/2022;TERENDAM;UNIT;0
1864;15;JAMBI;1508;150807;01/01/2022;KIOS;UNIT;0
1865;15;JAMBI;1508;150807;01/01/2022;BANGUNAN LAIN;UNIT;0
1866;15;JAMBI;1508;150807;01/01/2022;KEPALA KELUARGA;JIWA;0
1867;15;JAMBI;1508;150807;01/01/2022;JIWA;JIWA;0
1868;15;JAMBI;1508;150807;01/01/2022;SEKOLAH;UNIT;0
1869;15;JAMBI;1508;150807;01/01/2022;KANTOR;UNIT;0
1870;15;JAMBI;1508;150807;01/01/2022;TEMPAT IBADAH;JIWA;0
1871;15;JAMBI;1508;150807;01/01/2022;SARANA KESEHATAN;UNIT;0
1872;15;JAMBI;1508;150807;01/01/2022;PASAR;UNIT;0
1873;15;JAMBI;1508;150807;01/01/2022;JEMBATAN;UNIT;0
1874;15;JAMBI;1508;150807;01/01/2022;JALAN;TITIK;4
1875;15;JAMBI;1508;150807;01/01/2022;JALAN;KM;0
1876;15;JAMBI;1508;150807;01/01/2022;IRIGASI;HA;0
1877;15;JAMBI;1508;150807;01/01/2022;KEBUN;HEKTAR;0
1878;15;JAMBI;1508;150807;01/01/2022;KOLAM;HA;0
1879;15;JAMBI;1508;150807;01/01/2022;SAWAH;HA;0
1880;15;JAMBI;1508;150807;01/01/2022;LAHAN TIDUR;HEKTAR;0
1881;15;JAMBI;1508;150813;01/01/2022;MENINGGAL DUNIA;JIWA;0
1882;15;JAMBI;1508;150813;01/01/2022;LUKA BERAT;JIWA;0
1883;15;JAMBI;1508;150813;01/01/2022;LUKA RINGAN;JIWA;0
1884;15;JAMBI;1508;150813;01/01/2022;RUSAK TOTAL;UNIT;0
1885;15;JAMBI;1508;150813;01/01/2022;RUMAH RUSAK BERAT;UNIT;0
1886;15;JAMBI;1508;150813;01/01/2022;RUMAH RUSAK RINGAN;UNIT;0
1887;15;JAMBI;1508;150813;01/01/2022;TERGENANG;UNIT;0
1888;15;JAMBI;1508;150813;01/01/2022;TERENDAM;UNIT;0
1889;15;JAMBI;1508;150813;01/01/2022;KIOS;UNIT;0
1890;15;JAMBI;1508;150813;01/01/2022;BANGUNAN LAIN;UNIT;0
1891;15;JAMBI;1508;150813;01/01/2022;KEPALA KELUARGA;JIWA;0
1892;15;JAMBI;1508;150813;01/01/2022;JIWA;JIWA;0
1893;15;JAMBI;1508;150813;01/01/2022;SEKOLAH;UNIT;0
1894;15;JAMBI;1508;150813;01/01/2022;KANTOR;UNIT;0
1895;15;JAMBI;1508;150813;01/01/2022;TEMPAT IBADAH;JIWA;0
1896;15;JAMBI;1508;150813;01/01/2022;SARANA KESEHATAN;UNIT;0
1897;15;JAMBI;1508;150813;01/01/2022;PASAR;UNIT;0
1898;15;JAMBI;1508;150813;01/01/2022;JEMBATAN;UNIT;0
1899;15;JAMBI;1508;150813;01/01/2022;JALAN;TITIK;4
1900;15;JAMBI;1508;150813;01/01/2022;JALAN;KM;0
1901;15;JAMBI;1508;150813;01/01/2022;IRIGASI;HA;0
1902;15;JAMBI;1508;150813;01/01/2022;KEBUN;HEKTAR;0
1903;15;JAMBI;1508;150813;01/01/2022;KOLAM;HA;0
1904;15;JAMBI;1508;150813;01/01/2022;SAWAH;HA;0
1905;15;JAMBI;1508;150813;01/01/2022;LAHAN TIDUR;HEKTAR;0
