no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
225;15;JAMBI;1502;150214;JUMLAH PENDUDUK;PEREMPUAN;1;4750;JIWA;2022
226;15;JAMBI;1502;150222;JUMLAH PENDUDUK;PEREMPUAN;1;4137;JIWA;2022
227;15;JAMBI;1502;150208;JUMLAH PENDUDUK;PEREMPUAN;1;14718;JIWA;2022
228;15;JAMBI;1502;150215;JUMLAH PENDUDUK;PEREMPUAN;1;3902;JIWA;2022
229;15;JAMBI;1502;150207;JUMLAH PENDUDUK;PEREMPUAN;1;4294;JIWA;2022
230;15;JAMBI;1502;150224;JUMLAH PENDUDUK;PEREMPUAN;1;2412;JIWA;2022
231;15;JAMBI;1505;150510;JUMLAH PENDUDUK;PEREMPUAN;1;8378;JIWA;2022
232;15;JAMBI;1505;150509;JUMLAH PENDUDUK;PEREMPUAN;1;6855;JIWA;2022
233;15;JAMBI;1505;150501;JUMLAH PENDUDUK;PEREMPUAN;1;34520;JIWA;2022
234;15;JAMBI;1505;150503;JUMLAH PENDUDUK;PEREMPUAN;1;12662;JIWA;2022
235;15;JAMBI;1505;150506;JUMLAH PENDUDUK;PEREMPUAN;1;30285;JIWA;2022
236;15;JAMBI;1505;150504;JUMLAH PENDUDUK;PEREMPUAN;1;11172;JIWA;2022
237;15;JAMBI;1505;150505;JUMLAH PENDUDUK;PEREMPUAN;1;20603;JIWA;2022
238;15;JAMBI;1505;150502;JUMLAH PENDUDUK;PEREMPUAN;1;23480;JIWA;2022
239;15;JAMBI;1505;150507;JUMLAH PENDUDUK;PEREMPUAN;1;14575;JIWA;2022
240;15;JAMBI;1505;150508;JUMLAH PENDUDUK;PEREMPUAN;1;35359;JIWA;2022
241;15;JAMBI;1505;150511;JUMLAH PENDUDUK;PEREMPUAN;1;6860;JIWA;2022
242;15;JAMBI;1503;150307;JUMLAH PENDUDUK;PEREMPUAN;1;12196;JIWA;2022
243;15;JAMBI;1503;150301;JUMLAH PENDUDUK;PEREMPUAN;1;9314;JIWA;2022
244;15;JAMBI;1503;150308;JUMLAH PENDUDUK;PEREMPUAN;1;10138;JIWA;2022
245;15;JAMBI;1503;150310;JUMLAH PENDUDUK;PEREMPUAN;1;6702;JIWA;2022
246;15;JAMBI;1503;150302;JUMLAH PENDUDUK;PEREMPUAN;1;9005;JIWA;2022
247;15;JAMBI;1503;150306;JUMLAH PENDUDUK;PEREMPUAN;1;11727;JIWA;2022
248;15;JAMBI;1503;15030;JUMLAH PENDUDUK;PEREMPUAN;1;6129;JIWA;2022
249;15;JAMBI;1503;150304;JUMLAH PENDUDUK;PEREMPUAN;1;11923;JIWA;2022
