NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;satuan;semester;jumlah_penduduk;tahun
1252;15;JAMBI;1503;150303;AKTA LAHIR;MEMILIKI;JIWA;2;20065;2023
1396;15;JAMBI;1503;150303;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;65;2023
1540;15;JAMBI;1503;150303;AKTA LAHIR;UMUR 0-18;JIWA;2;20130;2023
1253;15;JAMBI;1503;150304;AKTA LAHIR;MEMILIKI;JIWA;2;8697;2023
1397;15;JAMBI;1503;150304;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;46;2023
1541;15;JAMBI;1503;150304;AKTA LAHIR;UMUR 0-18;JIWA;2;8743;2023
1254;15;JAMBI;1503;150305;AKTA LAHIR;MEMILIKI;JIWA;2;11473;2023
1398;15;JAMBI;1503;150305;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;48;2023
1542;15;JAMBI;1503;150305;AKTA LAHIR;UMUR 0-18;JIWA;2;11521;2023
1255;15;JAMBI;1503;150306;AKTA LAHIR;MEMILIKI;JIWA;2;8542;2023
1399;15;JAMBI;1503;150306;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;48;2023
1543;15;JAMBI;1503;150306;AKTA LAHIR;UMUR 0-18;JIWA;2;8590;2023
1256;15;JAMBI;1503;150307;AKTA LAHIR;MEMILIKI;JIWA;2;8104;2023
1400;15;JAMBI;1503;150307;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;120;2023
1544;15;JAMBI;1503;150307;AKTA LAHIR;UMUR 0-18;JIWA;2;8224;2023
1257;15;JAMBI;1503;150308;AKTA LAHIR;MEMILIKI;JIWA;2;6506;2023
1401;15;JAMBI;1503;150308;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;16;2023
1545;15;JAMBI;1503;150308;AKTA LAHIR;UMUR 0-18;JIWA;2;6522;2023
1258;15;JAMBI;1503;150309;AKTA LAHIR;MEMILIKI;JIWA;2;13093;2023
1402;15;JAMBI;1503;150309;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;39;2023
1546;15;JAMBI;1503;150309;AKTA LAHIR;UMUR 0-18;JIWA;2;13132;2023
1259;15;JAMBI;1503;150310;AKTA LAHIR;MEMILIKI;JIWA;2;4903;2023
1403;15;JAMBI;1503;150310;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;18;2023
1547;15;JAMBI;1503;150310;AKTA LAHIR;UMUR 0-18;JIWA;2;4921;2023
1260;15;JAMBI;1503;150311;AKTA LAHIR;MEMILIKI;JIWA;2;4000;2023
1404;15;JAMBI;1503;150311;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;20;2023
1548;15;JAMBI;1503;150311;AKTA LAHIR;UMUR 0-18;JIWA;2;4020;2023
1153;15;JAMBI;1504;150401;AKTA LAHIR;MEMILIKI;JIWA;2;10678;2023
1297;15;JAMBI;1504;150401;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;46;2023
1441;15;JAMBI;1504;150401;AKTA LAHIR;UMUR 0-18;JIWA;2;10724;2023
1154;15;JAMBI;1504;150402;AKTA LAHIR;MEMILIKI;JIWA;2;11454;2023
1298;15;JAMBI;1504;150402;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;44;2023
1442;15;JAMBI;1504;150402;AKTA LAHIR;UMUR 0-18;JIWA;2;11498;2023
1155;15;JAMBI;1504;150403;AKTA LAHIR;MEMILIKI;JIWA;2;21701;2023
1299;15;JAMBI;1504;150403;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;68;2023
1443;15;JAMBI;1504;150403;AKTA LAHIR;UMUR 0-18;JIWA;2;21769;2023
1156;15;JAMBI;1504;150404;AKTA LAHIR;MEMILIKI;JIWA;2;10136;2023
1300;15;JAMBI;1504;150404;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;40;2023
1444;15;JAMBI;1504;150404;AKTA LAHIR;UMUR 0-18;JIWA;2;10176;2023
1157;15;JAMBI;1504;150405;AKTA LAHIR;MEMILIKI;JIWA;2;11737;2023
1301;15;JAMBI;1504;150405;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;28;2023
1445;15;JAMBI;1504;150405;AKTA LAHIR;UMUR 0-18;JIWA;2;11765;2023
1158;15;JAMBI;1504;150406;AKTA LAHIR;MEMILIKI;JIWA;2;12428;2023
1302;15;JAMBI;1504;150406;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;54;2023
1446;15;JAMBI;1504;150406;AKTA LAHIR;UMUR 0-18;JIWA;2;12482;2023
1159;15;JAMBI;1504;150407;AKTA LAHIR;MEMILIKI;JIWA;2;12957;2023
1303;15;JAMBI;1504;150407;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;107;2023
1447;15;JAMBI;1504;150407;AKTA LAHIR;UMUR 0-18;JIWA;2;13064;2023
1160;15;JAMBI;1504;150408;AKTA LAHIR;MEMILIKI;JIWA;2;4727;2023
1304;15;JAMBI;1504;150408;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;21;2023
1448;15;JAMBI;1504;150408;AKTA LAHIR;UMUR 0-18;JIWA;2;4748;2023
1239;15;JAMBI;1505;150501;AKTA LAHIR;MEMILIKI;JIWA;2;21946;2023
1383;15;JAMBI;1505;150501;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;242;2023
1527;15;JAMBI;1505;150501;AKTA LAHIR;UMUR 0-18;JIWA;2;22188;2023
1240;15;JAMBI;1505;150502;AKTA LAHIR;MEMILIKI;JIWA;2;15568;2023
1384;15;JAMBI;1505;150502;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;257;2023
1528;15;JAMBI;1505;150502;AKTA LAHIR;UMUR 0-18;JIWA;2;15825;2023
1241;15;JAMBI;1505;150503;AKTA LAHIR;MEMILIKI;JIWA;2;7742;2023
1385;15;JAMBI;1505;150503;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;133;2023
1529;15;JAMBI;1505;150503;AKTA LAHIR;UMUR 0-18;JIWA;2;7875;2023
1242;15;JAMBI;1505;150504;AKTA LAHIR;MEMILIKI;JIWA;2;7057;2023
1386;15;JAMBI;1505;150504;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;66;2023
1530;15;JAMBI;1505;150504;AKTA LAHIR;UMUR 0-18;JIWA;2;7123;2023
1243;15;JAMBI;1505;150505;AKTA LAHIR;MEMILIKI;JIWA;2;12483;2023
1387;15;JAMBI;1505;150505;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;172;2023
1531;15;JAMBI;1505;150505;AKTA LAHIR;UMUR 0-18;JIWA;2;12655;2023
1244;15;JAMBI;1505;150506;AKTA LAHIR;MEMILIKI;JIWA;2;19894;2023
1388;15;JAMBI;1505;150506;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;313;2023
1532;15;JAMBI;1505;150506;AKTA LAHIR;UMUR 0-18;JIWA;2;20207;2023
1245;15;JAMBI;1505;150507;AKTA LAHIR;MEMILIKI;JIWA;2;9354;2023
1389;15;JAMBI;1505;150507;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;205;2023
1533;15;JAMBI;1505;150507;AKTA LAHIR;UMUR 0-18;JIWA;2;9559;2023
1246;15;JAMBI;1505;150508;AKTA LAHIR;MEMILIKI;JIWA;2;22009;2023
1390;15;JAMBI;1505;150508;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;1416;2023
1534;15;JAMBI;1505;150508;AKTA LAHIR;UMUR 0-18;JIWA;2;23425;2023
1247;15;JAMBI;1505;150509;AKTA LAHIR;MEMILIKI;JIWA;2;4035;2023
1391;15;JAMBI;1505;150509;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;209;2023
1535;15;JAMBI;1505;150509;AKTA LAHIR;UMUR 0-18;JIWA;2;4244;2023
1248;15;JAMBI;1505;150510;AKTA LAHIR;MEMILIKI;JIWA;2;5366;2023
1392;15;JAMBI;1505;150510;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;335;2023
1536;15;JAMBI;1505;150510;AKTA LAHIR;UMUR 0-18;JIWA;2;5701;2023
1249;15;JAMBI;1505;150511;AKTA LAHIR;MEMILIKI;JIWA;2;4095;2023
1393;15;JAMBI;1505;150511;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;277;2023
1537;15;JAMBI;1505;150511;AKTA LAHIR;UMUR 0-18;JIWA;2;4372;2023
1261;15;JAMBI;1506;150601;AKTA LAHIR;MEMILIKI;JIWA;2;4226;2023
1405;15;JAMBI;1506;150601;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;403;2023
1549;15;JAMBI;1506;150601;AKTA LAHIR;UMUR 0-18;JIWA;2;4629;2023
1262;15;JAMBI;1506;150602;AKTA LAHIR;MEMILIKI;JIWA;2;21193;2023
1406;15;JAMBI;1506;150602;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;1005;2023
1550;15;JAMBI;1506;150602;AKTA LAHIR;UMUR 0-18;JIWA;2;22198;2023
1263;15;JAMBI;1506;150603;AKTA LAHIR;MEMILIKI;JIWA;2;6954;2023
1407;15;JAMBI;1506;150603;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;432;2023
1551;15;JAMBI;1506;150603;AKTA LAHIR;UMUR 0-18;JIWA;2;7386;2023
1264;15;JAMBI;1506;150604;AKTA LAHIR;MEMILIKI;JIWA;2;9353;2023
1408;15;JAMBI;1506;150604;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;613;2023
1552;15;JAMBI;1506;150604;AKTA LAHIR;UMUR 0-18;JIWA;2;9966;2023
1265;15;JAMBI;1506;150605;AKTA LAHIR;MEMILIKI;JIWA;2;4520;2023
1409;15;JAMBI;1506;150605;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;459;2023
1553;15;JAMBI;1506;150605;AKTA LAHIR;UMUR 0-18;JIWA;2;4979;2023
1266;15;JAMBI;1506;150606;AKTA LAHIR;MEMILIKI;JIWA;2;11355;2023
1410;15;JAMBI;1506;150606;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;856;2023
1554;15;JAMBI;1506;150606;AKTA LAHIR;UMUR 0-18;JIWA;2;12211;2023
1267;15;JAMBI;1506;150607;AKTA LAHIR;MEMILIKI;JIWA;2;10591;2023
1411;15;JAMBI;1506;150607;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;1746;2023
1555;15;JAMBI;1506;150607;AKTA LAHIR;UMUR 0-18;JIWA;2;12337;2023
1268;15;JAMBI;1506;150608;AKTA LAHIR;MEMILIKI;JIWA;2;4648;2023
1412;15;JAMBI;1506;150608;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;567;2023
1556;15;JAMBI;1506;150608;AKTA LAHIR;UMUR 0-18;JIWA;2;5215;2023
1269;15;JAMBI;1506;150609;AKTA LAHIR;MEMILIKI;JIWA;2;2898;2023
1413;15;JAMBI;1506;150609;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;322;2023
1557;15;JAMBI;1506;150609;AKTA LAHIR;UMUR 0-18;JIWA;2;3220;2023
1270;15;JAMBI;1506;150610;AKTA LAHIR;MEMILIKI;JIWA;2;2320;2023
1414;15;JAMBI;1506;150610;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;168;2023
1558;15;JAMBI;1506;150610;AKTA LAHIR;UMUR 0-18;JIWA;2;2488;2023
1271;15;JAMBI;1506;150611;AKTA LAHIR;MEMILIKI;JIWA;2;5481;2023
1415;15;JAMBI;1506;150611;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;292;2023
1559;15;JAMBI;1506;150611;AKTA LAHIR;UMUR 0-18;JIWA;2;5773;2023
1272;15;JAMBI;1506;150612;AKTA LAHIR;MEMILIKI;JIWA;2;3820;2023
1416;15;JAMBI;1506;150612;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;207;2023
1560;15;JAMBI;1506;150612;AKTA LAHIR;UMUR 0-18;JIWA;2;4027;2023
1273;15;JAMBI;1506;150613;AKTA LAHIR;MEMILIKI;JIWA;2;6523;2023
1417;15;JAMBI;1506;150613;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;510;2023
1561;15;JAMBI;1506;150613;AKTA LAHIR;UMUR 0-18;JIWA;2;7033;2023
1274;15;JAMBI;1507;150701;AKTA LAHIR;MEMILIKI;JIWA;2;8851;2023
1418;15;JAMBI;1507;150701;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;180;2023
1562;15;JAMBI;1507;150701;AKTA LAHIR;UMUR 0-18;JIWA;2;9031;2023
1275;15;JAMBI;1507;150702;AKTA LAHIR;MEMILIKI;JIWA;2;7379;2023
1419;15;JAMBI;1507;150702;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;207;2023
1563;15;JAMBI;1507;150702;AKTA LAHIR;UMUR 0-18;JIWA;2;7586;2023
1276;15;JAMBI;1507;150703;AKTA LAHIR;MEMILIKI;JIWA;2;7069;2023
1420;15;JAMBI;1507;150703;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;143;2023
1564;15;JAMBI;1507;150703;AKTA LAHIR;UMUR 0-18;JIWA;2;7212;2023
1277;15;JAMBI;1507;150704;AKTA LAHIR;MEMILIKI;JIWA;2;7103;2023
1421;15;JAMBI;1507;150704;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;120;2023
1565;15;JAMBI;1507;150704;AKTA LAHIR;UMUR 0-18;JIWA;2;7223;2023
1278;15;JAMBI;1507;150705;AKTA LAHIR;MEMILIKI;JIWA;2;3863;2023
1422;15;JAMBI;1507;150705;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;141;2023
1566;15;JAMBI;1507;150705;AKTA LAHIR;UMUR 0-18;JIWA;2;4004;2023
1279;15;JAMBI;1507;150706;AKTA LAHIR;MEMILIKI;JIWA;2;4739;2023
1423;15;JAMBI;1507;150706;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;36;2023
1567;15;JAMBI;1507;150706;AKTA LAHIR;UMUR 0-18;JIWA;2;4775;2023
1280;15;JAMBI;1507;150707;AKTA LAHIR;MEMILIKI;JIWA;2;7654;2023
1424;15;JAMBI;1507;150707;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;76;2023
1568;15;JAMBI;1507;150707;AKTA LAHIR;UMUR 0-18;JIWA;2;7730;2023
1281;15;JAMBI;1507;150708;AKTA LAHIR;MEMILIKI;JIWA;2;3934;2023
1425;15;JAMBI;1507;150708;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;89;2023
1569;15;JAMBI;1507;150708;AKTA LAHIR;UMUR 0-18;JIWA;2;4023;2023
1282;15;JAMBI;1507;150709;AKTA LAHIR;MEMILIKI;JIWA;2;5288;2023
1426;15;JAMBI;1507;150709;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;185;2023
1570;15;JAMBI;1507;150709;AKTA LAHIR;UMUR 0-18;JIWA;2;5473;2023
1283;15;JAMBI;1507;150710;AKTA LAHIR;MEMILIKI;JIWA;2;8014;2023
1427;15;JAMBI;1507;150710;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;110;2023
1571;15;JAMBI;1507;150710;AKTA LAHIR;UMUR 0-18;JIWA;2;8124;2023
1284;15;JAMBI;1507;150711;AKTA LAHIR;MEMILIKI;JIWA;2;3153;2023
1428;15;JAMBI;1507;150711;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;50;2023
1572;15;JAMBI;1507;150711;AKTA LAHIR;UMUR 0-18;JIWA;2;3203;2023
1161;15;JAMBI;1508;150801;AKTA LAHIR;MEMILIKI;JIWA;2;4170;2023
1305;15;JAMBI;1508;150801;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;103;2023
1449;15;JAMBI;1508;150801;AKTA LAHIR;UMUR 0-18;JIWA;2;4273;2023
1162;15;JAMBI;1508;150802;AKTA LAHIR;MEMILIKI;JIWA;2;3168;2023
1306;15;JAMBI;1508;150802;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;109;2023
1450;15;JAMBI;1508;150802;AKTA LAHIR;UMUR 0-18;JIWA;2;3277;2023
1163;15;JAMBI;1508;150803;AKTA LAHIR;MEMILIKI;JIWA;2;6261;2023
1307;15;JAMBI;1508;150803;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;318;2023
1451;15;JAMBI;1508;150803;AKTA LAHIR;UMUR 0-18;JIWA;2;6579;2023
1164;15;JAMBI;1508;150804;AKTA LAHIR;MEMILIKI;JIWA;2;6306;2023
1308;15;JAMBI;1508;150804;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;183;2023
1452;15;JAMBI;1508;150804;AKTA LAHIR;UMUR 0-18;JIWA;2;6489;2023
1165;15;JAMBI;1508;150805;AKTA LAHIR;MEMILIKI;JIWA;2;7208;2023
1309;15;JAMBI;1508;150805;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;312;2023
1453;15;JAMBI;1508;150805;AKTA LAHIR;UMUR 0-18;JIWA;2;7520;2023
1166;15;JAMBI;1508;150806;AKTA LAHIR;MEMILIKI;JIWA;2;11256;2023
1310;15;JAMBI;1508;150806;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;609;2023
1454;15;JAMBI;1508;150806;AKTA LAHIR;UMUR 0-18;JIWA;2;11865;2023
1167;15;JAMBI;1508;150807;AKTA LAHIR;MEMILIKI;JIWA;2;5273;2023
1311;15;JAMBI;1508;150807;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;106;2023
1455;15;JAMBI;1508;150807;AKTA LAHIR;UMUR 0-18;JIWA;2;5379;2023
1168;15;JAMBI;1508;150808;AKTA LAHIR;MEMILIKI;JIWA;2;5075;2023
1312;15;JAMBI;1508;150808;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;88;2023
1456;15;JAMBI;1508;150808;AKTA LAHIR;UMUR 0-18;JIWA;2;5163;2023
1169;15;JAMBI;1508;150809;AKTA LAHIR;MEMILIKI;JIWA;2;15787;2023
1313;15;JAMBI;1508;150809;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;337;2023
1457;15;JAMBI;1508;150809;AKTA LAHIR;UMUR 0-18;JIWA;2;16124;2023
1170;15;JAMBI;1508;150810;AKTA LAHIR;MEMILIKI;JIWA;2;4714;2023
1314;15;JAMBI;1508;150810;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;252;2023
1458;15;JAMBI;1508;150810;AKTA LAHIR;UMUR 0-18;JIWA;2;4966;2023
1171;15;JAMBI;1508;150811;AKTA LAHIR;MEMILIKI;JIWA;2;8701;2023
1315;15;JAMBI;1508;150811;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;300;2023
1459;15;JAMBI;1508;150811;AKTA LAHIR;UMUR 0-18;JIWA;2;9001;2023
1172;15;JAMBI;1508;150812;AKTA LAHIR;MEMILIKI;JIWA;2;8495;2023
1316;15;JAMBI;1508;150812;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;272;2023
1460;15;JAMBI;1508;150812;AKTA LAHIR;UMUR 0-18;JIWA;2;8767;2023
1173;15;JAMBI;1508;150813;AKTA LAHIR;MEMILIKI;JIWA;2;11166;2023
1317;15;JAMBI;1508;150813;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;277;2023
1461;15;JAMBI;1508;150813;AKTA LAHIR;UMUR 0-18;JIWA;2;11443;2023
1174;15;JAMBI;1508;150814;AKTA LAHIR;MEMILIKI;JIWA;2;3014;2023
1318;15;JAMBI;1508;150814;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;83;2023
1462;15;JAMBI;1508;150814;AKTA LAHIR;UMUR 0-18;JIWA;2;3097;2023
1175;15;JAMBI;1508;150815;AKTA LAHIR;MEMILIKI;JIWA;2;2793;2023
1319;15;JAMBI;1508;150815;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;74;2023
1463;15;JAMBI;1508;150815;AKTA LAHIR;UMUR 0-18;JIWA;2;2867;2023
1176;15;JAMBI;1508;150816;AKTA LAHIR;MEMILIKI;JIWA;2;2613;2023
1320;15;JAMBI;1508;150816;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;55;2023
1464;15;JAMBI;1508;150816;AKTA LAHIR;UMUR 0-18;JIWA;2;2668;2023
1177;15;JAMBI;1508;150817;AKTA LAHIR;MEMILIKI;JIWA;2;7432;2023
1321;15;JAMBI;1508;150817;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;330;2023
1465;15;JAMBI;1508;150817;AKTA LAHIR;UMUR 0-18;JIWA;2;7762;2023
1285;15;JAMBI;1509;150901;AKTA LAHIR;MEMILIKI;JIWA;2;12972;2023
1429;15;JAMBI;1509;150901;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;259;2023
1573;15;JAMBI;1509;150901;AKTA LAHIR;UMUR 0-18;JIWA;2;13231;2023
1286;15;JAMBI;1509;150902;AKTA LAHIR;MEMILIKI;JIWA;2;8560;2023
1430;15;JAMBI;1509;150902;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;208;2023
1574;15;JAMBI;1509;150902;AKTA LAHIR;UMUR 0-18;JIWA;2;8768;2023
1287;15;JAMBI;1509;150903;AKTA LAHIR;MEMILIKI;JIWA;2;8962;2023
1431;15;JAMBI;1509;150903;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;154;2023
1575;15;JAMBI;1509;150903;AKTA LAHIR;UMUR 0-18;JIWA;2;9116;2023
1288;15;JAMBI;1509;150904;AKTA LAHIR;MEMILIKI;JIWA;2;18628;2023
1432;15;JAMBI;1509;150904;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;197;2023
1576;15;JAMBI;1509;150904;AKTA LAHIR;UMUR 0-18;JIWA;2;18825;2023
1289;15;JAMBI;1509;150905;AKTA LAHIR;MEMILIKI;JIWA;2;7759;2023
1433;15;JAMBI;1509;150905;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;306;2023
1577;15;JAMBI;1509;150905;AKTA LAHIR;UMUR 0-18;JIWA;2;8065;2023
1290;15;JAMBI;1509;150906;AKTA LAHIR;MEMILIKI;JIWA;2;5852;2023
1434;15;JAMBI;1509;150906;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;118;2023
1578;15;JAMBI;1509;150906;AKTA LAHIR;UMUR 0-18;JIWA;2;5970;2023
1291;15;JAMBI;1509;150907;AKTA LAHIR;MEMILIKI;JIWA;2;10757;2023
1435;15;JAMBI;1509;150907;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;75;2023
1579;15;JAMBI;1509;150907;AKTA LAHIR;UMUR 0-18;JIWA;2;10832;2023
1292;15;JAMBI;1509;150908;AKTA LAHIR;MEMILIKI;JIWA;2;6027;2023
1436;15;JAMBI;1509;150908;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;26;2023
1580;15;JAMBI;1509;150908;AKTA LAHIR;UMUR 0-18;JIWA;2;6053;2023
1293;15;JAMBI;1509;150909;AKTA LAHIR;MEMILIKI;JIWA;2;8981;2023
1437;15;JAMBI;1509;150909;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;186;2023
1581;15;JAMBI;1509;150909;AKTA LAHIR;UMUR 0-18;JIWA;2;9167;2023
1294;15;JAMBI;1509;150910;AKTA LAHIR;MEMILIKI;JIWA;2;3176;2023
1438;15;JAMBI;1509;150910;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;101;2023
1582;15;JAMBI;1509;150910;AKTA LAHIR;UMUR 0-18;JIWA;2;3277;2023
1295;15;JAMBI;1509;150911;AKTA LAHIR;MEMILIKI;JIWA;2;6175;2023
1439;15;JAMBI;1509;150911;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;274;2023
1583;15;JAMBI;1509;150911;AKTA LAHIR;UMUR 0-18;JIWA;2;6449;2023
1296;15;JAMBI;1509;150912;AKTA LAHIR;MEMILIKI;JIWA;2;5144;2023
1440;15;JAMBI;1509;150912;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;300;2023
1584;15;JAMBI;1509;150912;AKTA LAHIR;UMUR 0-18;JIWA;2;5444;2023
1196;15;JAMBI;1571;157101;AKTA LAHIR;MEMILIKI;JIWA;2;16637;2023
1340;15;JAMBI;1571;157101;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;63;2023
1484;15;JAMBI;1571;157101;AKTA LAHIR;UMUR 0-18;JIWA;2;16700;2023
1197;15;JAMBI;1571;157102;AKTA LAHIR;MEMILIKI;JIWA;2;16628;2023
1341;15;JAMBI;1571;157102;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;66;2023
1485;15;JAMBI;1571;157102;AKTA LAHIR;UMUR 0-18;JIWA;2;16694;2023
1198;15;JAMBI;1571;157103;AKTA LAHIR;MEMILIKI;JIWA;2;18684;2023
1342;15;JAMBI;1571;157103;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;83;2023
1486;15;JAMBI;1571;157103;AKTA LAHIR;UMUR 0-18;JIWA;2;18767;2023
1199;15;JAMBI;1571;157104;AKTA LAHIR;MEMILIKI;JIWA;2;2962;2023
1343;15;JAMBI;1571;157104;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;20;2023
1487;15;JAMBI;1571;157104;AKTA LAHIR;UMUR 0-18;JIWA;2;2982;2023
1200;15;JAMBI;1571;157105;AKTA LAHIR;MEMILIKI;JIWA;2;4197;2023
1344;15;JAMBI;1571;157105;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;96;2023
1488;15;JAMBI;1571;157105;AKTA LAHIR;UMUR 0-18;JIWA;2;4293;2023
1201;15;JAMBI;1571;157106;AKTA LAHIR;MEMILIKI;JIWA;2;3924;2023
1345;15;JAMBI;1571;157106;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;119;2023
1489;15;JAMBI;1571;157106;AKTA LAHIR;UMUR 0-18;JIWA;2;4043;2023
1202;15;JAMBI;1571;157107;AKTA LAHIR;MEMILIKI;JIWA;2;27566;2023
1346;15;JAMBI;1571;157107;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;455;2023
1490;15;JAMBI;1571;157107;AKTA LAHIR;UMUR 0-18;JIWA;2;28021;2023
1203;15;JAMBI;1571;157108;AKTA LAHIR;MEMILIKI;JIWA;2;16714;2023
1347;15;JAMBI;1571;157108;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;238;2023
1491;15;JAMBI;1571;157108;AKTA LAHIR;UMUR 0-18;JIWA;2;16952;2023
1204;15;JAMBI;1571;157109;AKTA LAHIR;MEMILIKI;JIWA;2;34329;2023
1348;15;JAMBI;1571;157109;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;793;2023
1492;15;JAMBI;1571;157109;AKTA LAHIR;UMUR 0-18;JIWA;2;35122;2023
1205;15;JAMBI;1571;157110;AKTA LAHIR;MEMILIKI;JIWA;2;12272;2023
1349;15;JAMBI;1571;157110;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;257;2023
1493;15;JAMBI;1571;157110;AKTA LAHIR;UMUR 0-18;JIWA;2;12529;2023
1206;15;JAMBI;1571;157111;AKTA LAHIR;MEMILIKI;JIWA;2;34011;2023
1350;15;JAMBI;1571;157111;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;723;2023
1494;15;JAMBI;1571;157111;AKTA LAHIR;UMUR 0-18;JIWA;2;34734;2023
1207;15;JAMBI;1572;157201;AKTA LAHIR;MEMILIKI;JIWA;2;2896;2023
1351;15;JAMBI;1572;157201;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;5;2023
1495;15;JAMBI;1572;157201;AKTA LAHIR;UMUR 0-18;JIWA;2;2901;2023
1208;15;JAMBI;1572;157202;AKTA LAHIR;MEMILIKI;JIWA;2;3449;2023
1352;15;JAMBI;1572;157202;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;3;2023
1496;15;JAMBI;1572;157202;AKTA LAHIR;UMUR 0-18;JIWA;2;3452;2023
