id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kelurahan_desa;sumber;jumlah_balita_anak;pendek_anak;sangat_pendek_anak;prevalensi
1;15;JAMBI;1501;1501012003;KEMENDAGRI;8;2;0;25
2;15;JAMBI;1501;1501012013;KEMENDAGRI;21;2;3;23,8
3;15;JAMBI;1501;1501011004;KEMENDAGRI;80;3;0;3,8
4;15;JAMBI;1501;1501012006;KEMENDAGRI;5;1;0;20
5;15;JAMBI;1501;1501012012;KEMENDAGRI;15;1;0;6,7
6;15;JAMBI;1501;1501012001;KEMENDAGRI;27;3;0;11,1
7;15;JAMBI;1501;1501012005;KEMENDAGRI;0;2;0;0
8;15;JAMBI;1501;1501012002;KEMENDAGRI;16;6;0;37,5
9;15;JAMBI;1501;1501012011;KEMENDAGRI;29;8;5;44,8
10;15;JAMBI;1501;1501012016;KEMENDAGRI;12;1;1;16,7
11;15;JAMBI;1501;1501012018;KEMENDAGRI;24;2;0;8,3
12;15;JAMBI;1501;1501012019;KEMENDAGRI;29;4;2;20,7
13;15;JAMBI;1501;1501202001;KEMENDAGRI;24;0;1;4,2
14;15;JAMBI;1501;1501202004;KEMENDAGRI;60;2;0;3,3
15;15;JAMBI;1501;1501202002;KEMENDAGRI;66;0;1;1,5
16;15;JAMBI;1501;1501202003;KEMENDAGRI;57;1;0;1,8
17;15;JAMBI;1501;1501202006;KEMENDAGRI;26;3;0;11,5
18;15;JAMBI;1501;1501202005;KEMENDAGRI;35;1;1;5,7
19;15;JAMBI;1501;1501202012;KEMENDAGRI;41;0;1;2,4
20;15;JAMBI;1501;1501202011;KEMENDAGRI;30;2;0;6,7
21;15;JAMBI;1501;1501202007;KEMENDAGRI;64;12;0;18,8
22;15;JAMBI;1501;1501202008;KEMENDAGRI;48;12;9;43,8
23;15;JAMBI;1501;1503022005;KEMENDAGRI;40;5;1;15
24;15;JAMBI;1501;1501202009;KEMENDAGRI;19;12;0;63,2
25;15;JAMBI;1501;1501202013;KEMENDAGRI;23;3;0;13
26;15;JAMBI;1501;1501202014;KEMENDAGRI;40;4;0;10
27;15;JAMBI;1501;1501202015;KEMENDAGRI;50;2;0;4
28;15;JAMBI;1501;1501072014;KEMENDAGRI;90;10;1;12,2
29;15;JAMBI;1501;1501072013;KEMENDAGRI;102;10;3;12,7
30;15;JAMBI;1501;1501072008;KEMENDAGRI;103;14;0;13,6
31;15;JAMBI;1501;1501072007;KEMENDAGRI;146;8;0;2,1
32;15;JAMBI;1501;1501072009;KEMENDAGRI;70;5;2;10
33;15;JAMBI;1501;1501072006;KEMENDAGRI;91;12;2;15,4
34;15;JAMBI;1501;1501072010;KEMENDAGRI;39;4;2;15,4
35;15;JAMBI;1501;1501072011;KEMENDAGRI;109;9;0;8,3
36;15;JAMBI;1501;1501072004;KEMENDAGRI;99;10;0;10,1
37;15;JAMBI;1501;1501082005;KEMENDAGRI;11;1;0;9,1
38;15;JAMBI;1501;1501082004;KEMENDAGRI;14;2;0;14,3
39;15;JAMBI;1501;1501082003;KEMENDAGRI;17;0;0;0
40;15;JAMBI;1501;1501082002;KEMENDAGRI;19;0;0;0
41;15;JAMBI;1501;1501082019;KEMENDAGRI;21;0;0;0
42;15;JAMBI;1501;1501082001;KEMENDAGRI;33;4;0;12,1
43;15;JAMBI;1501;1501082006;KEMENDAGRI;24;2;0;8,3
44;15;JAMBI;1501;1572032011;KEMENDAGRI;41;6;0;14,6
45;15;JAMBI;1501;1501082018;KEMENDAGRI;30;0;1;3,3
46;15;JAMBI;1501;1501222006;KEMENDAGRI;51;3;0;5,9
47;15;JAMBI;1501;1501082013;KEMENDAGRI;27;1;0;3,7
48;15;JAMBI;1501;1501082012;KEMENDAGRI;38;0;0;0
49;15;JAMBI;1501;1501232014;KEMENDAGRI;46;7;0;15,2
50;15;JAMBI;1501;1501232011;KEMENDAGRI;35;0;0;0
51;15;JAMBI;1501;1501232012;KEMENDAGRI;27;0;0;0
52;15;JAMBI;1501;1501232009;KEMENDAGRI;11;3;0;27,3
53;15;JAMBI;1501;1501232007;KEMENDAGRI;30;2;0;6,7
54;15;JAMBI;1501;1501232004;KEMENDAGRI;28;9;0;32,1
55;15;JAMBI;1501;1501232002;KEMENDAGRI;8;8;0;100
56;15;JAMBI;1501;1501232001;KEMENDAGRI;41;9;0;22
57;15;JAMBI;1501;1501082023;KEMENDAGRI;32;1;0;3,1
58;15;JAMBI;1501;1502012008;KEMENDAGRI;41;0;0;0
59;15;JAMBI;1501;1501232013;KEMENDAGRI;24;2;0;8,3
60;15;JAMBI;1501;1501232006;KEMENDAGRI;49;1;0;2
61;15;JAMBI;1501;1501082027;KEMENDAGRI;33;1;0;3
62;15;JAMBI;1501;1501082026;KEMENDAGRI;28;0;0;0
63;15;JAMBI;1501;1501082025;KEMENDAGRI;27;3;0;11,1
64;15;JAMBI;1501;1501082028;KEMENDAGRI;35;0;1;2,9
65;15;JAMBI;1501;1501022008;KEMENDAGRI;20;3;0;15
66;15;JAMBI;1501;1501232008;KEMENDAGRI;28;7;0;25
67;15;JAMBI;1501;1501232005;KEMENDAGRI;31;9;0;29
68;15;JAMBI;1501;1501232003;KEMENDAGRI;23;7;0;30,4
69;15;JAMBI;1501;1501022001;KEMENDAGRI;70;0;0;0
70;15;JAMBI;1501;1501022014;KEMENDAGRI;30;0;1;3,3
71;15;JAMBI;1501;1501022002;KEMENDAGRI;91;3;1;4,4
72;15;JAMBI;1501;1501022003;KEMENDAGRI;76;0;17;22,4
73;15;JAMBI;1501;1501022008;KEMENDAGRI;55;0;27;49,1
74;15;JAMBI;1501;1501022004;KEMENDAGRI;33;4;0;12,1
75;15;JAMBI;1501;1501022005;KEMENDAGRI;66;1;0;1,5
76;15;JAMBI;1501;1501022007;KEMENDAGRI;45;0;0;0
77;15;JAMBI;1501;1501222008;KEMENDAGRI;46;2;0;4,3
78;15;JAMBI;1501;1501222009;KEMENDAGRI;43;1;0;2,3
79;15;JAMBI;1501;1501022013;KEMENDAGRI;48;1;1;4,2
80;15;JAMBI;1501;1501022006;KEMENDAGRI;46;0;0;0
81;15;JAMBI;1501;1501222011;KEMENDAGRI;35;0;0;0
82;15;JAMBI;1501;1501222007;KEMENDAGRI;31;0;0;0
83;15;JAMBI;1501;1501022016;KEMENDAGRI;45;1;0;2,2
84;15;JAMBI;1501;1501022015;KEMENDAGRI;19;1;0;5,3
85;15;JAMBI;1501;1505072012;KEMENDAGRI;32;0;0;0
86;15;JAMBI;1501;1501222010;KEMENDAGRI;12;1;2;25
87;15;JAMBI;1501;1501222006;KEMENDAGRI;31;0;0;0
88;15;JAMBI;1501;1501222001;KEMENDAGRI;24;0;1;4,2
89;15;JAMBI;1501;1501222002;KEMENDAGRI;38;0;0;0
90;15;JAMBI;1501;1501222003;KEMENDAGRI;23;0;0;0
91;15;JAMBI;1501;1501222004;KEMENDAGRI;12;0;0;0
92;15;JAMBI;1501;1501222005;KEMENDAGRI;46;4;1;10,9
93;15;JAMBI;1501;1501042012;KEMENDAGRI;11;0;0;0
94;15;JAMBI;1501;1502172008;KEMENDAGRI;30;0;0;0
95;15;JAMBI;1501;1501042011;KEMENDAGRI;10;0;0;0
96;15;JAMBI;1501;1501042013;KEMENDAGRI;29;2;1;10,3
97;15;JAMBI;1501;1501042009;KEMENDAGRI;47;1;0;2,1
98;15;JAMBI;1501;1501042026;KEMENDAGRI;80;4;0;5
99;15;JAMBI;1501;1501042014;KEMENDAGRI;38;0;1;2,6
100;15;JAMBI;1501;1501042008;KEMENDAGRI;20;0;0;0
101;15;JAMBI;1501;1501042028;KEMENDAGRI;29;0;0;0
102;15;JAMBI;1501;1501222012;KEMENDAGRI;24;1;0;4,2
103;15;JAMBI;1501;1501042029;KEMENDAGRI;32;1;1;8,3
104;15;JAMBI;1501;1501042030;KEMENDAGRI;21;0;0;0
105;15;JAMBI;1501;1501042031;KEMENDAGRI;16;0;0;0
106;15;JAMBI;1501;1501042034;KEMENDAGRI;56;0;0;0
107;15;JAMBI;1501;1501042033;KEMENDAGRI;35;2;0;3,6
108;15;JAMBI;1501;1501052029;KEMENDAGRI;18;3;0;8,6
109;15;JAMBI;1501;1501052015;KEMENDAGRI;28;6;1;38,9
110;15;JAMBI;1501;1501052022;KEMENDAGRI;26;1;0;3,6
111;15;JAMBI;1501;1501232012;KEMENDAGRI;20;0;0;0
112;15;JAMBI;1501;1501052012;KEMENDAGRI;30;3;0;15
113;15;JAMBI;1501;1501052013;KEMENDAGRI;23;2;0;6,7
114;15;JAMBI;1501;1501052024;KEMENDAGRI;29;1;0;4,3
115;15;JAMBI;1501;1501052014;KEMENDAGRI;43;2;0;6,9
116;15;JAMBI;1501;1501052004;KEMENDAGRI;42;6;0;14
117;15;JAMBI;1501;1501042012;KEMENDAGRI;42;0;0;0
118;15;JAMBI;1501;1501052018;KEMENDAGRI;36;1;0;2,4
119;15;JAMBI;1501;1501052036;KEMENDAGRI;56;1;3;11,1
120;15;JAMBI;1501;1501052035;KEMENDAGRI;21;5;0;8,9
121;15;JAMBI;1501;1501042011;KEMENDAGRI;22;0;0;0
122;15;JAMBI;1501;1501052038;KEMENDAGRI;41;4;0;18,2
123;15;JAMBI;1501;1501052037;KEMENDAGRI;55;3;0;7,3
124;15;JAMBI;1501;1501112014;KEMENDAGRI;34;10;0;18,2
125;15;JAMBI;1501;1501112006;KEMENDAGRI;19;2;1;8,8
126;15;JAMBI;1501;1501112005;KEMENDAGRI;17;8;0;42,1
127;15;JAMBI;1501;1501112004;KEMENDAGRI;29;6;0;35,3
128;15;JAMBI;1501;1501112011;KEMENDAGRI;27;10;0;34,5
129;15;JAMBI;1501;1501112010;KEMENDAGRI;43;5;0;18,5
130;15;JAMBI;1501;1501112012;KEMENDAGRI;67;7;0;16,3
131;15;JAMBI;1501;1501112009;KEMENDAGRI;75;2;0;3
132;15;JAMBI;1501;1501112015;KEMENDAGRI;61;12;0;16
133;15;JAMBI;1501;1501112007;KEMENDAGRI;37;0;0;0
134;15;JAMBI;1501;1501112008;KEMENDAGRI;33;7;0;18,9
135;15;JAMBI;1501;1501112001;KEMENDAGRI;25;2;0;6,1
136;15;JAMBI;1501;1501112018;KEMENDAGRI;22;6;0;24
137;15;JAMBI;1501;1501112002;KEMENDAGRI;19;5;1;27,3
138;15;JAMBI;1501;1501112003;KEMENDAGRI;31;5;1;31,6
139;15;JAMBI;1501;1501112019;KEMENDAGRI;30;4;1;16,1
140;15;JAMBI;1501;1501112021;KEMENDAGRI;26;5;0;16,7
141;15;JAMBI;1501;1501112020;KEMENDAGRI;32;2;0;7,7
142;15;JAMBI;1501;1501112022;KEMENDAGRI;25;4;0;12,5
143;15;JAMBI;1501;1501112027;KEMENDAGRI;25;8;0;32
144;15;JAMBI;1501;1501112028;KEMENDAGRI;43;3;0;12
145;15;JAMBI;1501;1501112023;KEMENDAGRI;42;6;0;14
146;15;JAMBI;1501;1501112024;KEMENDAGRI;33;0;0;0
147;15;JAMBI;1501;1501112026;KEMENDAGRI;10;2;1;9,1
148;15;JAMBI;1501;1501112025;KEMENDAGRI;66;2;0;20
149;15;JAMBI;1501;1501172012;KEMENDAGRI;19;2;0;3
150;15;JAMBI;1501;1501172013;KEMENDAGRI;23;0;0;0
151;15;JAMBI;1501;1501172014;KEMENDAGRI;28;1;0;3,6
152;15;JAMBI;1501;1501172002;KEMENDAGRI;23;0;0;0
153;15;JAMBI;1501;1501172004;KEMENDAGRI;42;0;0;0
154;15;JAMBI;1501;1501092015;KEMENDAGRI;39;1;0;2,6
155;15;JAMBI;1501;1501172008;KEMENDAGRI;18;0;0;0
156;15;JAMBI;1501;1501092010;KEMENDAGRI;19;0;1;5,3
157;15;JAMBI;1501;1501172005;KEMENDAGRI;52;2;0;3,8
158;15;JAMBI;1501;1501172010;KEMENDAGRI;34;0;0;0
159;15;JAMBI;1501;1501172009;KEMENDAGRI;28;0;0;0
160;15;JAMBI;1501;1501172001;KEMENDAGRI;52;4;0;7,7
161;15;JAMBI;1501;1501172011;KEMENDAGRI;42;1;0;2,4
162;15;JAMBI;1501;1501172006;KEMENDAGRI;42;1;0;2,4
163;15;JAMBI;1501;1501172015;KEMENDAGRI;57;2;0;3,5
164;15;JAMBI;1501;1501172017;KEMENDAGRI;44;0;0;0
165;15;JAMBI;1501;1501172016;KEMENDAGRI;56;3;0;5,4
166;15;JAMBI;1501;1501172019;KEMENDAGRI;35;2;1;8,6
167;15;JAMBI;1501;1501172018;KEMENDAGRI;28;2;0;7,1
168;15;JAMBI;1501;1501172020;KEMENDAGRI;35;3;0;8,6
169;15;JAMBI;1501;1501212010;KEMENDAGRI;58;4;1;8,6
170;15;JAMBI;1501;1501212011;KEMENDAGRI;46;2;0;4,3
171;15;JAMBI;1501;1501022008;KEMENDAGRI;36;5;2;19,4
172;15;JAMBI;1501;1501212008;KEMENDAGRI;32;4;0;12,5
173;15;JAMBI;1501;1501212009;KEMENDAGRI;24;1;0;4,2
174;15;JAMBI;1501;1501212006;KEMENDAGRI;39;5;1;15,4
175;15;JAMBI;1501;1501212005;KEMENDAGRI;54;2;1;5,6
176;15;JAMBI;1501;1501212003;KEMENDAGRI;56;1;0;1,8
177;15;JAMBI;1501;1501212002;KEMENDAGRI;41;7;2;22
178;15;JAMBI;1501;1501212001;KEMENDAGRI;16;3;0;18,8
179;15;JAMBI;1501;1501212004;KEMENDAGRI;46;2;0;4,3
180;15;JAMBI;1501;1501212012;KEMENDAGRI;45;3;0;6,7
181;15;JAMBI;1501;1501062017;KEMENDAGRI;40;1;1;5
182;15;JAMBI;1501;1501062012;KEMENDAGRI;30;0;0;0
183;15;JAMBI;1501;1501062013;KEMENDAGRI;33;2;0;6,1
184;15;JAMBI;1501;1501062019;KEMENDAGRI;56;0;0;0
185;15;JAMBI;1501;1501061009;KEMENDAGRI;125;0;1;0,8
186;15;JAMBI;1501;1501062016;KEMENDAGRI;30;0;0;0
187;15;JAMBI;1501;1501062018;KEMENDAGRI;59;0;0;0
188;15;JAMBI;1501;1501062039;KEMENDAGRI;48;0;2;4,2
189;15;JAMBI;1501;1501062014;KEMENDAGRI;49;1;0;2
190;15;JAMBI;1501;1501062010;KEMENDAGRI;21;1;0;4,8
191;15;JAMBI;1501;1501062015;KEMENDAGRI;31;1;0;3,2
192;15;JAMBI;1501;1501062039;KEMENDAGRI;47;1;0;2,1
193;15;JAMBI;1501;1501062040;KEMENDAGRI;53;2;0;3,8
194;15;JAMBI;1501;1501062041;KEMENDAGRI;32;5;0;15,6
195;15;JAMBI;1501;1501062043;KEMENDAGRI;28;1;0;3,6
196;15;JAMBI;1501;1501062042;KEMENDAGRI;46;0;0;0
197;15;JAMBI;1501;1501162016;KEMENDAGRI;42;0;0;0
198;15;JAMBI;1501;1501162006;KEMENDAGRI;35;1;0;2,9
199;15;JAMBI;1501;1501162024;KEMENDAGRI;28;0;0;0
200;15;JAMBI;1501;1501162001;KEMENDAGRI;78;1;0;1,3
201;15;JAMBI;1501;1501162004;KEMENDAGRI;24;2;1;8,3
202;15;JAMBI;1501;1501162015;KEMENDAGRI;32;0;1;3,1
203;15;JAMBI;1501;1501162013;KEMENDAGRI;63;0;1;1,6
204;15;JAMBI;1501;1501162005;KEMENDAGRI;33;0;1;3
205;15;JAMBI;1501;1501022008;KEMENDAGRI;56;0;1;1,8
206;15;JAMBI;1501;1501162019;KEMENDAGRI;69;0;1;1,4
207;15;JAMBI;1501;1501162007;KEMENDAGRI;123;0;1;0,8
208;15;JAMBI;1501;1501162014;KEMENDAGRI;46;0;0;0
209;15;JAMBI;1501;1501162012;KEMENDAGRI;59;0;0;0
210;15;JAMBI;1501;1501162010;KEMENDAGRI;48;0;0;0
211;15;JAMBI;1501;1501162011;KEMENDAGRI;58;2;0;3,4
212;15;JAMBI;1501;1501162021;KEMENDAGRI;57;0;0;0
213;15;JAMBI;1501;1501162009;KEMENDAGRI;43;0;0;0
214;15;JAMBI;1501;1501162028;KEMENDAGRI;48;0;0;0
215;15;JAMBI;1501;1501162030;KEMENDAGRI;63;0;0;0
216;15;JAMBI;1501;1501162036;KEMENDAGRI;52;0;0;0
217;15;JAMBI;1501;1501162038;KEMENDAGRI;28;0;0;0
218;15;JAMBI;1501;1501162034;KEMENDAGRI;44;1;0;2,3
219;15;JAMBI;1501;1501162035;KEMENDAGRI;52;2;2;7,7
220;15;JAMBI;1501;1501162039;KEMENDAGRI;46;1;2;6,5
221;15;JAMBI;1501;1501162040;KEMENDAGRI;27;0;0;0
222;15;JAMBI;1501;1501162033;KEMENDAGRI;34;0;1;2,9
223;15;JAMBI;1501;1501182001;KEMENDAGRI;35;4;0;11,4
224;15;JAMBI;1501;1501182008;KEMENDAGRI;30;3;0;10
225;15;JAMBI;1501;1501182010;KEMENDAGRI;22;3;0;13,6
226;15;JAMBI;1501;1501182009;KEMENDAGRI;35;3;0;8,6
227;15;JAMBI;1501;1501182007;KEMENDAGRI;22;2;0;9,1
228;15;JAMBI;1501;1501182002;KEMENDAGRI;45;3;0;6,7
229;15;JAMBI;1501;1501182003;KEMENDAGRI;48;2;1;6,3
230;15;JAMBI;1501;1501022005;KEMENDAGRI;82;6;0;7,3
231;15;JAMBI;1501;1501182004;KEMENDAGRI;35;5;0;14,3
232;15;JAMBI;1501;1501182006;KEMENDAGRI;87;1;0;1,1
233;15;JAMBI;1501;1501182013;KEMENDAGRI;25;0;0;0
234;15;JAMBI;1501;1501182011;KEMENDAGRI;24;4;0;16,7
235;15;JAMBI;1501;1501182012;KEMENDAGRI;52;3;0;5,8
236;15;JAMBI;1501;1501182014;KEMENDAGRI;35;1;0;2,9
237;15;JAMBI;1501;1501092030;KEMENDAGRI;31;4;0;12,9
238;15;JAMBI;1501;1501092010;KEMENDAGRI;25;6;0;24
239;15;JAMBI;1501;1501082023;KEMENDAGRI;15;0;0;0
240;15;JAMBI;1501;1501092024;KEMENDAGRI;22;1;1;9,1
241;15;JAMBI;1501;1501092011;KEMENDAGRI;98;31;6;37,8
242;15;JAMBI;1501;1501092015;KEMENDAGRI;78;12;4;20,5
243;15;JAMBI;1501;1501092022;KEMENDAGRI;32;2;1;9,4
244;15;JAMBI;1501;1501022008;KEMENDAGRI;53;5;0;9,4
245;15;JAMBI;1501;1501092017;KEMENDAGRI;39;18;12;76,9
246;15;JAMBI;1501;1501092013;KEMENDAGRI;43;0;6;14
247;15;JAMBI;1501;1501092025;KEMENDAGRI;103;23;6;28,2
248;15;JAMBI;1501;1501092012;KEMENDAGRI;127;4;0;3,1
249;15;JAMBI;1501;1501092038;KEMENDAGRI;42;2;0;4,8
250;15;JAMBI;1501;1501092039;KEMENDAGRI;35;9;15;68,6
251;15;JAMBI;1501;1501092042;KEMENDAGRI;77;1;0;1,3
252;15;JAMBI;1501;1501092043;KEMENDAGRI;63;1;3;6,3
253;15;JAMBI;1501;1501092041;KEMENDAGRI;17;5;3;47,1
254;15;JAMBI;1501;1501092045;KEMENDAGRI;71;63;8;100
255;15;JAMBI;1501;1501092047;KEMENDAGRI;50;3;0;6
256;15;JAMBI;1501;1501092049;KEMENDAGRI;47;2;9;23,4
257;15;JAMBI;1501;1508072001;KEMENDAGRI;65;2;0;3,1
258;15;JAMBI;1501;1501152001;KEMENDAGRI;32;1;0;3,1
259;15;JAMBI;1501;1501152006;KEMENDAGRI;90;0;1;1,1
260;15;JAMBI;1501;1501152002;KEMENDAGRI;54;1;0;1,9
261;15;JAMBI;1501;1501152003;KEMENDAGRI;55;3;0;5,5
262;15;JAMBI;1501;1501152009;KEMENDAGRI;36;3;0;8,3
263;15;JAMBI;1501;1501152005;KEMENDAGRI;80;2;0;2,5
264;15;JAMBI;1501;1501152007;KEMENDAGRI;78;9;1;12,8
265;15;JAMBI;1501;1501152004;KEMENDAGRI;91;6;1;7,7
266;15;JAMBI;1501;1501152008;KEMENDAGRI;40;2;1;7,5
267;15;JAMBI;1501;1501152010;KEMENDAGRI;51;5;1;11,8
268;15;JAMBI;1501;1501152011;KEMENDAGRI;41;1;1;4,9
269;15;JAMBI;1501;1501152013;KEMENDAGRI;74;5;2;9,5
270;15;JAMBI;1501;1509122006;KEMENDAGRI;51;4;0;7,8
271;15;JAMBI;1501;1501192001;KEMENDAGRI;65;1;0;1,5
272;15;JAMBI;1501;1571041004;KEMENDAGRI;57;1;0;1,8
273;15;JAMBI;1501;1501192013;KEMENDAGRI;44;1;0;2,3
274;15;JAMBI;1501;1501192003;KEMENDAGRI;51;0;0;0
275;15;JAMBI;1501;1501192005;KEMENDAGRI;106;1;1;1,9
276;15;JAMBI;1501;1501192004;KEMENDAGRI;59;0;0;0
277;15;JAMBI;1501;1501192014;KEMENDAGRI;49;0;0;0
278;15;JAMBI;1501;1501192008;KEMENDAGRI;59;1;0;1,7
279;15;JAMBI;1501;1501192006;KEMENDAGRI;101;0;0;0
280;15;JAMBI;1501;1501192009;KEMENDAGRI;49;1;0;2
281;15;JAMBI;1501;1501192011;KEMENDAGRI;93;0;0;0
282;15;JAMBI;1501;1501192010;KEMENDAGRI;25;0;0;0
283;15;JAMBI;1501;1501192012;KEMENDAGRI;88;0;0;0
284;15;JAMBI;1501;1501012011;KEMENDAGRI;99;0;0;0
285;15;JAMBI;1501;1501192002;KEMENDAGRI;62;0;0;0
286;15;JAMBI;1501;1501192016;KEMENDAGRI;70;0;0;0
287;15;JAMBI;1501;1501192017;KEMENDAGRI;39;0;0;0
288;15;JAMBI;1502;1502012011;KEMENDAGRI;27;2;1;11,1
289;15;JAMBI;1502;1502012009;KEMENDAGRI;82;0;0;0
290;15;JAMBI;1502;1502012008;KEMENDAGRI;199;3;0;1,5
291;15;JAMBI;1502;1502012005;KEMENDAGRI;95;0;1;1,1
292;15;JAMBI;1502;1502012003;KEMENDAGRI;27;4;0;14,8
293;15;JAMBI;1502;1502012004;KEMENDAGRI;60;0;0;0
294;15;JAMBI;1502;1502012002;KEMENDAGRI;57;1;0;1,8
295;15;JAMBI;1502;1502012001;KEMENDAGRI;27;1;0;3,7
296;15;JAMBI;1502;1502012010;KEMENDAGRI;60;7;4;18,3
297;15;JAMBI;1502;1502012023;KEMENDAGRI;39;4;1;12,8
298;15;JAMBI;1502;1502012024;KEMENDAGRI;29;1;0;3,4
299;15;JAMBI;1502;1502182006;KEMENDAGRI;179;1;4;2,8
300;15;JAMBI;1502;1502182005;KEMENDAGRI;82;1;4;6,1
301;15;JAMBI;1502;1502182011;KEMENDAGRI;79;1;4;6,3
302;15;JAMBI;1502;1502182008;KEMENDAGRI;163;2;2;2,5
303;15;JAMBI;1502;1502182007;KEMENDAGRI;73;0;5;6,8
304;15;JAMBI;1502;1502182004;KEMENDAGRI;75;0;4;5,3
305;15;JAMBI;1502;1501212002;KEMENDAGRI;87;0;4;4,6
306;15;JAMBI;1502;1502172008;KEMENDAGRI;49;0;3;6,1
307;15;JAMBI;1502;1502182002;KEMENDAGRI;73;2;2;5,5
308;15;JAMBI;1502;1502182012;KEMENDAGRI;121;1;4;4,1
309;15;JAMBI;1502;1501082023;KEMENDAGRI;66;0;4;6,1
310;15;JAMBI;1502;1502182013;KEMENDAGRI;38;2;0;5,3
311;15;JAMBI;1502;1502182014;KEMENDAGRI;16;2;2;25
312;15;JAMBI;1502;1502182015;KEMENDAGRI;32;1;2;9,4
313;15;JAMBI;1502;1502032004;KEMENDAGRI;12;0;0;0
314;15;JAMBI;1502;1502032007;KEMENDAGRI;50;0;2;4
315;15;JAMBI;1502;1502032010;KEMENDAGRI;34;0;0;0
316;15;JAMBI;1502;1502032011;KEMENDAGRI;55;1;1;3,6
317;15;JAMBI;1502;1502032013;KEMENDAGRI;40;0;0;0
318;15;JAMBI;1502;1502032008;KEMENDAGRI;98;0;2;2
319;15;JAMBI;1502;1502032009;KEMENDAGRI;17;0;0;0
320;15;JAMBI;1502;1502032024;KEMENDAGRI;39;0;0;0
321;15;JAMBI;1502;1502032012;KEMENDAGRI;50;0;2;4
322;15;JAMBI;1502;1502032017;KEMENDAGRI;24;1;2;12,5
323;15;JAMBI;1502;1502032015;KEMENDAGRI;31;0;0;0
324;15;JAMBI;1502;1502032016;KEMENDAGRI;38;0;0;0
325;15;JAMBI;1502;1502032018;KEMENDAGRI;58;0;0;0
326;15;JAMBI;1502;1502032021;KEMENDAGRI;90;1;1;2,2
327;15;JAMBI;1502;1502032027;KEMENDAGRI;27;0;0;0
328;15;JAMBI;1502;1502032029;KEMENDAGRI;40;0;1;2,5
329;15;JAMBI;1502;1502032028;KEMENDAGRI;36;0;1;2,8
330;15;JAMBI;1502;1502092008;KEMENDAGRI;64;0;0;0
331;15;JAMBI;1502;1502092009;KEMENDAGRI;94;0;0;0
332;15;JAMBI;1502;1502092007;KEMENDAGRI;96;0;0;0
333;15;JAMBI;1502;1502092001;KEMENDAGRI;265;2;0;0,8
334;15;JAMBI;1502;1502092002;KEMENDAGRI;69;1;1;2,9
335;15;JAMBI;1502;1502092003;KEMENDAGRI;125;0;0;0
336;15;JAMBI;1502;1502092004;KEMENDAGRI;56;0;0;0
337;15;JAMBI;1502;1502092006;KEMENDAGRI;78;0;1;1,3
338;15;JAMBI;1502;1502092005;KEMENDAGRI;54;0;0;0
339;15;JAMBI;1502;1502092013;KEMENDAGRI;33;0;0;0
340;15;JAMBI;1502;1502092010;KEMENDAGRI;174;0;0;0
341;15;JAMBI;1502;1502092011;KEMENDAGRI;97;1;0;1
342;15;JAMBI;1502;1502092012;KEMENDAGRI;62;3;3;9,7
343;15;JAMBI;1502;1502092014;KEMENDAGRI;53;4;1;9,4
344;15;JAMBI;1502;1502092015;KEMENDAGRI;48;1;0;2,1
345;15;JAMBI;1502;1502242001;KEMENDAGRI;75;1;1;2,7
346;15;JAMBI;1502;1502242003;KEMENDAGRI;50;0;0;0
347;15;JAMBI;1502;1502242005;KEMENDAGRI;60;3;0;5
348;15;JAMBI;1502;1502242002;KEMENDAGRI;83;7;2;10,8
349;15;JAMBI;1502;1502242004;KEMENDAGRI;37;2;0;5,4
350;15;JAMBI;1502;1502242006;KEMENDAGRI;34;8;0;23,5
351;15;JAMBI;1502;1502062007;KEMENDAGRI;30;0;0;0
352;15;JAMBI;1502;1502062013;KEMENDAGRI;48;0;0;0
353;15;JAMBI;1502;1502062014;KEMENDAGRI;354;0;0;0
354;15;JAMBI;1502;1502062006;KEMENDAGRI;121;0;0;0
355;15;JAMBI;1502;1502062005;KEMENDAGRI;105;0;0;0
356;15;JAMBI;1502;1502062009;KEMENDAGRI;70;0;0;0
357;15;JAMBI;1502;1502062012;KEMENDAGRI;106;0;0;0
358;15;JAMBI;1502;1502061008;KEMENDAGRI;170;0;0;0
359;15;JAMBI;1502;1502062015;KEMENDAGRI;236;0;0;0
360;15;JAMBI;1502;1502062010;KEMENDAGRI;129;0;1;0,8
361;15;JAMBI;1502;1502062004;KEMENDAGRI;183;0;0;0
362;15;JAMBI;1502;1502062011;KEMENDAGRI;109;0;0;0
363;15;JAMBI;1502;1502062026;KEMENDAGRI;226;0;0;0
364;15;JAMBI;1502;1502062027;KEMENDAGRI;103;0;0;0
365;15;JAMBI;1502;1502132006;KEMENDAGRI;136;0;0;0
366;15;JAMBI;1502;1502132004;KEMENDAGRI;249;1;0;0,4
367;15;JAMBI;1502;1502132003;KEMENDAGRI;86;0;0;0
368;15;JAMBI;1502;1502132005;KEMENDAGRI;115;0;0;0
369;15;JAMBI;1502;1502132002;KEMENDAGRI;144;0;0;0
370;15;JAMBI;1502;1502132001;KEMENDAGRI;131;0;0;0
371;15;JAMBI;1502;1502132007;KEMENDAGRI;82;1;0;1,2
372;15;JAMBI;1502;1502132008;KEMENDAGRI;199;1;0;0,5
373;15;JAMBI;1502;1502192004;KEMENDAGRI;192;2;1;1,6
374;15;JAMBI;1502;1502192003;KEMENDAGRI;206;10;0;4,9
