Id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
2975;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp400,000 ;2024
2976;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp400,000 ;2024
2977;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp600,000 ;2024
2978;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp600,000 ;2024
2979;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp600,000 ;2024
2980;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp600,000 ;2024
2981;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp2,000,000 ;2024
2982;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp2,000,000 ;2024
2983;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp2,000,000 ;2024
2984;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp2,000,000 ;2024
2985;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp2,000,000 ;2024
2986;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp2,000,000 ;2024
2987;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp2,000,000 ;2024
2988;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp2,000,000 ;2024
2989;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp6,000,000 ;2024
2990;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp6,000,000 ;2024
2991;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp6,000,000 ;2024
2992;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp6,000,000 ;2024
2993;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp1,500,000 ;2024
2994;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp1,500,000 ;2024
2995;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp1,500,000 ;2024
2996;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp1,500,000 ;2024
2997;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp500,000 ;2024
2998;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp500,000 ;2024
2999;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp500,000 ;2024
3000;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp500,000 ;2024
3001;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp17,000,000 ;2024
3002;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp17,000,000 ;2024
3003;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp17,000,000 ;2024
3004;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp17,000,000 ;2024
3005;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp15,000,000 ;2024
3006;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp15,000,000 ;2024
3007;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp15,000,000 ;2024
3008;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp15,000,000 ;2024
3009;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp12,000,000 ;2024
3010;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp12,000,000 ;2024
3011;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp12,000,000 ;2024
3012;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp12,000,000 ;2024
3013;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp700,000 ;2024
3014;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp700,000 ;2024
3015;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp700,000 ;2024
3016;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp700,000 ;2024
3017;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp1,000,000 ;2024
3018;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp1,000,000 ;2024
3019;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp1,000,000 ;2024
3020;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp1,000,000 ;2024
3021;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp500,000 ;2024
3022;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp500,000 ;2024
3023;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp500,000 ;2024
3024;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp500,000 ;2024
3025;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp1,000,000 ;2024
3026;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp1,000,000 ;2024
3027;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp1,000,000 ;2024
3028;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp1,000,000 ;2024
3029;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp1,000,000 ;2024
3030;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp1,000,000 ;2024
3031;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp1,000,000 ;2024
3032;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp1,000,000 ;2024
3033;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3034;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3035;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3036;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3037;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
3038;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3039;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3040;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3041;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
3042;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3043;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3044;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3045;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3046;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3047;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3048;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3049;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3050;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3051;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3052;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3053;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3054;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3055;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;-; Rp-   ;2024
3056;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;-; Rp-   ;2024
3057;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3058;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3059;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3060;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3061;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3062;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3063;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3064;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3065;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3066;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3067;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3068;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3069;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3070;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3071;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3072;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3073;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3074;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3075;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3076;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3077;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3078;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3079;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3080;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3081;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3082;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3083;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3084;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3085;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3086;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3087;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3088;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3089;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3090;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3091;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3092;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3093;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3094;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3095;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3096;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3097;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3098;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3099;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3100;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3101;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3102;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3103;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3104;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3105;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3106;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3107;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3108;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3109;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3110;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3111;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3112;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3113;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3114;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3115;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3116;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3117;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
3118;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3119;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3120;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3121;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
3122;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3123;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3124;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3125;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3126;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3127;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3128;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3129;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3130;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3131;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3132;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3133;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3134;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3135;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3136;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3137;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3138;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3139;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3140;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3141;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3142;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3143;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3144;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3145;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3146;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
3147;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
3148;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3149;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
3150;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
3151;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
3152;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3153;15;JAMBI;1507;150701;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH RB;UNIT;6; Rp. 350.000.000 ;2024
3154;15;JAMBI;1507;150701;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH RS;UNIT;1; Rp. 350.000.000 ;2024
3155;15;JAMBI;1507;150701;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH RR;UNIT;0; Rp. 350.000.000 ;2024
3156;15;JAMBI;1507;150701;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH TERENDAM;UNIT;0; Rp. 350.000.000 ;2024
3157;15;JAMBI;1501;150121;KEBAKARAN PEMUKIMAN;16/10/2024;RUMAH RB;UNIT;2; Rp-   ;2024
3158;15;JAMBI;1501;150121;KEBAKARAN PEMUKIMAN;16/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3159;15;JAMBI;1501;150121;KEBAKARAN PEMUKIMAN;16/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3160;15;JAMBI;1501;150121;KEBAKARAN PEMUKIMAN;16/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3161;15;JAMBI;1501;150116;KEBAKARAN PEMUKIMAN;20/10/2024;RUMAH RB;UNIT;3; Rp-   ;2024
3162;15;JAMBI;1501;150116;KEBAKARAN PEMUKIMAN;20/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3163;15;JAMBI;1501;150116;KEBAKARAN PEMUKIMAN;20/10/2024;RUMAH RR;UNIT;1; Rp-   ;2024
3164;15;JAMBI;1501;150116;KEBAKARAN PEMUKIMAN;20/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3165;15;JAMBI;1506;150604;ANGIN PUTING BELIUNG;16/10/2024;RUMAH RB;UNIT;2; Rp-   ;2024
